Liste aller jemals vergebenen ersten Bubennamen 1984-2020,,,,,
,,,,,
Vorname,,Anzahl,Rang,Anzahl,Rang
Chrysanth,Chrysanth,13,2.407,-,-
Chrysanthos,Chrysanthos,2,7.058,-,-
Chrysostomos,Chrysostomos,1,10.287,-,-
Chrysovalantis,Chrysovalantis,1,10.287,-,-
Chrystian,Chrystian,1,10.287,-,-
Chubar,Chubar,1,10.287,-,-
Chuen,Chuen,3,5.593,-,-
Chuka,Chuka,3,5.593,-,-
Chuka-Noah,Chuka-Noah,1,10.287,-,-
Chukwubuikem,Chukwubuikem,1,10.287,-,-
Chukwudera,Chukwudera,1,10.287,-,-
Chukwudi,Chukwudi,1,10.287,-,-
Chukwudi-Jonathan,Chukwudi-Jonathan,1,10.287,-,-
Chukwudube,Chukwudube,1,10.287,-,-
Chukwudumaga,Chukwudumaga,1,10.287,-,-
Chukwuebuka,Chukwuebuka,1,10.287,-,-
Chukwuebuke,Chukwuebuke,1,10.287,-,-
Chukwuemeka,Chukwuemeka,2,7.058,-,-
Chukwuka,Chukwuka,1,10.287,-,-
Chukwuma,Chukwuma,2,7.058,-,-
Chukwunweike,Chukwunweike,1,10.287,-,-
Chuma,Chuma,1,10.287,1,1.772
Chuming,Chuming,1,10.287,1,1.772
Chun,Chun,2,7.058,-,-
Chuyan,Chuyan,1,10.287,-,-
Cian,Cian,15,2.212,-,-
Ciano,Ciano,2,7.058,-,-
Ciaran,Ciarán,1,10.287,-,-
Ciarán,Ciarán,2,7.058,-,-
Cibrahim,Cibrahim,6,3.749,-,-
Ciel,Ciel,3,5.593,-,-
Cihad,Cihad,13,2.407,-,-
Cihan,Cihan,60,954,3,969
Cîhan,Cihan,1,10.287,-,-
Cihangir,Cihangir,23,1.687,4,815
Cihangiralp,Cihangiralp,1,10.287,-,-
Cihan-Justin,Cihan-Justin,1,10.287,-,-
Cihansah,Cihansah,1,10.287,-,-
Cihat,Cihat,11,2.647,-,-
Çilhan,Çilhan,2,7.058,-,-
Cilian,Cilian,7,3.427,-,-
Cillian,Cillian,15,2.212,-,-
Cim,Cim,1,10.287,-,-
Cimraan,Cimraan,1,10.287,1,1.772
Cinar,Çınar,18,1.971,-,-
Činar,Çınar,1,10.287,-,-
Çinar,Çınar,29,1.469,1,1.772
Çınar,Çınar,31,1.414,5,701
Çînar,Çınar,1,10.287,-,-
Cinar-Seyit,Cinar-Seyit,1,10.287,-,-
Cinio,Cinio,1,10.287,-,-
Cinno,Cinno,1,10.287,-,-
Cion,Cion,1,10.287,-,-
Ciprian,Ciprian,5,4.151,1,1.772
Ciprian-Emanuel,Ciprian-Emanuel,1,10.287,-,-
Ciran,Ciran,1,10.287,-,-
Ciril,Kyrillos,2,7.058,-,-
Ciro,Ciro,8,3.186,-,-
Ciro-Giovanni,Ciro-Giovanni,1,10.287,-,-
Çishak,Çishak,3,5.593,-,-
Civan,Civan,4,4.736,-,-
Civan-Mert,Civan-Mert,1,10.287,-,-
Ciwan,Ciwan,23,1.687,-,-
Cîwan,Ciwan,1,10.287,-,-
Ciyan,Ciyan,2,7.058,-,-
Claas,Klaus,2,7.058,-,-
Claio,Claio,1,10.287,-,-
Clancy,Clancy,1,10.287,-,-
Clarence,Clarence,6,3.749,-,-
Clarence-Aden,Clarence-Aden,1,10.287,1,1.772
Clarence-Oliver,Clarence-Oliver,1,10.287,-,-
Clark,Clark,10,2.802,1,1.772
Claude,Claudio,1,10.287,-,-
Claude-Amir,Claude-Amir,1,10.287,-,-
Claudeo,Claudio,1,10.287,-,-
Claudian-Ionut,Claudian-Ionut,1,10.287,-,-
Claudio,Claudio,353,331,3,969
Cláudio,Claudio,1,10.287,-,-
Claudio-Aleksander,Claudio-Aleksander,1,10.287,-,-
Claudio-Wolfgang,Claudio-Wolfgang,1,10.287,-,-
Claudiu,Claudio,6,3.749,1,1.772
Claudiu-Robert,Claudiu-Robert,1,10.287,-,-
Claudius,Claudio,28,1.502,1,1.772
Claudiu-Vasile,Claudiu-Vasile,1,10.287,-,-
Claudiu-Viorel,Claudiu-Viorel,1,10.287,-,-
Claus,Klaus,313,353,-,-
Claus-Dieter,Klaus-Dieter,2,7.058,-,-
Claus-Emanuel,Claus-Emanuel,1,10.287,-,-
Claus-Jürgen,Klaus-Jürgen,2,7.058,-,-
Claus-Peter,Klaus-Peter,3,5.593,-,-
Claus-Philipp,Claus-Philipp,1,10.287,-,-
Claus-René,Claus-René,1,10.287,-,-
Claus-Theo,Claus-Theo,1,10.287,-,-
Claus-Thomas,Claus-Thomas,1,10.287,-,-
Claus-Wilhelm,Claus-Wilhelm,1,10.287,-,-
Clayton,Clayton,1,10.287,-,-
Clemens,Clemens,6.372,52,117,71
Clemens-Alexander,Clemens-Alexander,1,10.287,-,-
Clemens-Andreas,Clemens-Andreas,1,10.287,-,-
Clemens-August,Clemens-August,1,10.287,-,-
Clemens-Bernhard,Clemens-Bernhard,1,10.287,-,-
Clemens-David,Clemens-David,2,7.058,-,-
Clemens-Elias,Clemens-Elias,1,10.287,-,-
Clemens-Emanuel,Clemens-Emanuel,2,7.058,-,-
Clemens-Felix,Clemens-Felix,1,10.287,-,-
Clemens-Gregor,Clemens-Gregor,1,10.287,-,-
Clemens-Henry,Clemens-Henry,1,10.287,1,1.772
Clemens-Herbert,Clemens-Herbert,1,10.287,-,-
Clemens-Hugo,Clemens-Hugo,1,10.287,-,-
Clemens-Irenäus,Clemens-Irenäus,1,10.287,-,-
Clemens-Johannes,Clemens-Johannes,1,10.287,-,-
Clemens-Josef,Clemens-Josef,2,7.058,-,-
Clemens-Karl,Clemens-Karl,1,10.287,-,-
Clemens-Luca,Clemens-Luca,1,10.287,-,-
Clemens-Lukas,Clemens-Lukas,1,10.287,-,-
Clemens-Maria,Clemens-Maria,4,4.736,-,-
Clemens-Matthias,Clemens-Matthias,1,10.287,-,-
Clemens-Michael,Clemens-Michael,1,10.287,-,-
Clemens-Noel,Clemens-Noel,1,10.287,-,-
Clemens-Paul,Clemens-Paul,1,10.287,-,-
Clemens-Rafael,Clemens-Rafael,1,10.287,-,-
Clemens-Raphael,Clemens-Raphael,1,10.287,-,-
Clemens-René,Clemens-René,1,10.287,-,-
Clemens-Sebastian,Clemens-Sebastian,1,10.287,-,-
Clemens-Wolfgang,Clemens-Wolfgang,1,10.287,-,-
Clement,Clemens,13,2.407,-,-
Clément,Clemens,1,10.287,-,-
Clements,Clemens,2,7.058,-,-
Clemis,Clemis,1,10.287,-,-
Clemond,Clemond,1,10.287,-,-
Cleon,Cleon,3,5.593,1,1.772
Cliff,Cliff,3,5.593,-,-
Cliff-Aldrin,Cliff-Aldrin,1,10.287,-,-
Clifford,Clifford,6,3.749,-,-
Clint,Clint,5,4.151,-,-
Clinton,Clinton,8,3.186,1,1.772
Clive,Clive,2,7.058,-,-
Cloud,Cloud,1,10.287,-,-
Cobie,Cobie,2,7.058,1,1.772
Coby,Coby,3,5.593,-,-
Codrin,Codrin,1,10.287,-,-
Cody,Cody,15,2.212,3,969
Cody-Noel,Cody-Noel,1,10.287,-,-
Coelestin,Cölestin,1,10.287,-,-
Coen,Coen,2,7.058,-,-
Cohen,Cohen,2,7.058,-,-
Colby,Colby,1,10.287,-,-
Cole,Cole,3,5.593,-,-
Cole-Isaac,Cole-Isaac,1,10.287,-,-
Cölestin,Cölestin,5,4.151,-,-
Colin,Colin,449,278,6,604
Colin-Leano,Colin-Leano,1,10.287,-,-
Colin-Luca,Colin-Luca,1,10.287,-,-
Colin-Peter,Colin-Peter,1,10.287,-,-
Colin-Samuel,Colin-Samuel,1,10.287,-,-
Colja,Colja,2,7.058,-,-
Collin,Collin,127,593,5,701
Collin-Anthony,Collin-Anthony,1,10.287,-,-
Collin-Luca,Collin-Luca,1,10.287,-,-
Collins,Collins,11,2.647,-,-
Collis,Collis,1,10.287,-,-
Collyn,Collyn,1,10.287,-,-
Colm,Colm,1,10.287,-,-
Coloman,Koloman,1,10.287,-,-
Colvin,Colvin,1,10.287,-,-
Côme,Côme,1,10.287,-,-
Cömert,Cömert,1,10.287,-,-
Conall,Conall,1,10.287,-,-
Conan,Conan,2,7.058,-,-
Confidence,Confidence,2,7.058,-,-
Confident,Confident,1,10.287,-,-
Cong,Cong,1,10.287,-,-
Connan,Connan,1,10.287,-,-
Connel,Connel,1,10.287,-,-
Conner,Connor,35,1.316,3,969
Conner-Joel,Conner-Joel,1,10.287,1,1.772
Connor,Connor,70,864,3,969
Conny,Conny,1,10.287,-,-
Conor,Connor,21,1.784,2,1.219
Conrad,Konrad,77,816,-,-
Conradin,Konradin,2,7.058,-,-
Conrad-Josef,Conrad-Josef,1,10.287,-,-
Conrad-Martin,Conrad-Martin,1,10.287,-,-
Constantijn,Constantijn,1,10.287,-,-
Constantin,Konstantin,1.812,118,87,89
Constantin-Alexander,Constantin-Alexander,1,10.287,-,-
Constantin-Benjamin,Constantin-Benjamin,1,10.287,1,1.772
Constantin-Casper,Constantin-Casper,1,10.287,-,-
Constantin-Clemens,Constantin-Clemens,2,7.058,-,-
Constantin-Cristian,Constantin-Cristian,1,10.287,-,-
Constantin-David,Constantin-David,1,10.287,-,-
Constantine,Konstantin,5,4.151,1,1.772
Constantin-Emilio,Constantin-Emilio,1,10.287,-,-
Constantin-Erhard,Constantin-Erhard,1,10.287,-,-
Constantin-Hans,Constantin-Hans,1,10.287,-,-
Constantin-Julian,Constantin-Julian,1,10.287,-,-
Constantin-Loris,Constantin-Loris,1,10.287,1,1.772
Constantin-Louis,Constantin-Louis,1,10.287,-,-
Constantin-Luca,Constantin-Luca,1,10.287,-,-
Constantin-Maximus,Constantin-Maximus,1,10.287,-,-
Constantin-Michael,Constantin-Michael,1,10.287,-,-
Constantin-Mihai,Constantin-Mihai,1,10.287,-,-
Constantin-Noah,Constantin-Noah,2,7.058,-,-
Constantin-Noel,Constantin-Noel,1,10.287,-,-
Constantino,Konstantin,2,7.058,-,-
Constantinos,Konstantin,2,7.058,-,-
Constantin-Sebastian-Mattias,Constantin-Sebastian-Mattias,1,10.287,-,-
Constantin-Spasa,Constantin-Spasa,1,10.287,-,-
Constantin-Stefan,Constantin-Stefan,1,10.287,-,-
Constantin-Taran,Constantin-Taran,1,10.287,-,-
Constantinus,Konstantin,1,10.287,-,-
Constatin,Konstantin,1,10.287,-,-
Cooper,Cooper,5,4.151,-,-
Corazon,Corazon,1,10.287,-,-
Corban,Corban,2,7.058,-,-
Corben,Corben,1,10.287,-,-
Corbin,Corbin,2,7.058,-,-
Corbinian,Korbinian,27,1.533,2,1.219
Corbinian-Peter,Corbinian-Peter,1,10.287,-,-
Cordian,Cordian,1,10.287,-,-
Corelli,Corelli,1,10.287,1,1.772
Corentin,Corentin,4,4.736,-,-
Corey,Corey,5,4.151,-,-
Corin,Corin,3,5.593,-,-
Corin-Sascha,Corin-Sascha,1,10.287,-,-
Cormac,Cormac,1,10.287,-,-
Cornel,Cornelius,21,1.784,2,1.219
Corneli,Corneli,1,10.287,-,-
Cornelio,Cornelius,3,5.593,-,-
Cornelis,Cornelis,2,7.058,-,-
Cornelius,Cornelius,200,457,9,452
Cornélius,Cornelius,1,10.287,-,-
Cornelius-Leon,Cornelius-Leon,1,10.287,-,-
Corradino,Konradin,1,10.287,-,-
Corrado,Konrad,10,2.802,-,-
Corsin,Corsin,2,7.058,-,-
Corvian,Corvian,1,10.287,-,-
Corvin,Corvin,40,1.224,2,1.219
Corvinius,Corvin,1,10.287,-,-
Corvinus,Corvin,1,10.287,-,-
Corwin,Corvin,1,10.287,-,-
Cory,Cory,2,7.058,-,-
Cosimo,Cosmo,18,1.971,2,1.219
Coskun,Coşkun,1,10.287,-,-
Coşkun,Coşkun,2,7.058,-,-
Cosmas,Cosmo,4,4.736,1,1.772
Cosme,Cosme,1,10.287,-,-
Cosmin,Cosmo,14,2.297,2,1.219
Cosmin-Darius,Cosmin-Darius,1,10.287,-,-
Cosmin-Isaak,Cosmin-Isaak,1,10.287,-,-
Cosmin-Leonardo,Cosmin-Leonardo,1,10.287,-,-
Cosmo,Cosmo,43,1.175,6,604
Cosmos,Cosmos,1,10.287,-,-
Cosmus,Cosmus,1,10.287,-,-
Costa,Kosta,2,7.058,-,-
Costantino,Konstantin,1,10.287,-,-
Costin,Costin,1,10.287,-,-
Cotne,Cotne,1,10.287,-,-
Cpienghar,Cpienghar,1,10.287,-,-
Craig,Craig,4,4.736,-,-
Creed,Creed,1,10.287,-,-
Crest,Crest,1,10.287,-,-
Cris,Chris,3,5.593,-,-
Crisologo,Crisologo,1,10.287,-,-
Crispin,Crispin,6,3.749,-,-
Cristi,Cristi,1,10.287,-,-
Cristian,Christian,40,1.224,6,604
Cristian-Andrei,Cristian-Andrei,2,7.058,-,-
Cristian-Antonio,Cristian-Antonio,1,10.287,-,-
Cristian-Daniel,Cristian-Daniel,1,10.287,-,-
Cristian-Darius,Cristian-Darius,1,10.287,-,-
Cristian-David,Cristian-David,1,10.287,-,-
Cristian-Fineas,Cristian-Fineas,1,10.287,-,-
Cristian-Gabriel,Cristian-Gabriel,1,10.287,-,-
Cristian-Mihai,Cristian-Mihai,1,10.287,-,-
Cristiano,Christian,87,748,2,1.219
Cristiano-Joel,Cristiano-Joel,1,10.287,-,-
Cristiano-Ronaldo,Cristiano-Ronaldo,1,10.287,-,-
Cristian-Sebastian,Cristian-Sebastian,1,10.287,-,-
Cristo,Cristo,1,10.287,-,-
Cristobal,Christoph,3,5.593,1,1.772
Cristof,Christoph,2,7.058,-,-
Cristofer,Christoph,1,10.287,-,-
Cristoph,Christoph,3,5.593,-,-
Cristopher,Christoph,1,10.287,-,-
Crosby,Crosby,2,7.058,1,1.772
Cross,Cross,1,10.287,-,-
Cruz,Cruz,4,4.736,-,-
Csaba,Csaba,6,3.749,2,1.219
Csaba-György,Csaba-György,1,10.287,-,-
Csanad,Csanád,2,7.058,-,-
Csanád,Csanád,3,5.593,1,1.772
Csobán,Csobán,1,10.287,-,-
Csoma,Csoma,1,10.287,-,-
Csongor,Csongor,12,2.530,-,-
Cuan,Cuan,1,10.287,1,1.772
Cuauhtemoc,Cuauhtemoc,2,7.058,1,1.772
Cuauhtémoc,Cuauhtemoc,1,10.287,-,-
Cuban,Cuban,1,10.287,-,-
Cubias,Cubias,1,10.287,-,-
Cúdric,Cúdric,1,10.287,-,-
Cudy,Cudy,1,10.287,-,-
Cukiano,Cukiano,1,10.287,-,-
Culann,Culann,1,10.287,-,-
Culeybib,Culeybib,1,10.287,-,-
Cuma,Cuma,10,2.802,-,-
Çuma,Cuma,1,10.287,-,-
Cumali,Cumali,7,3.427,1,1.772
Cumayi,Cumayi,1,10.287,-,-
Cune,Cune,1,10.287,-,-
Cüneyd,Cüneyd,2,7.058,-,-
Cüneyit,Cüneyit,1,10.287,1,1.772
Cüneyt,Cüneyt,7,3.427,1,1.772
Cuno,Cuno,2,7.058,-,-
Curd,Curd,7,3.427,-,-
Curt,Kurt,3,5.593,-,-
Curtis,Curtis,19,1.900,-,-
Curtis-Andre,Curtis-Andre,1,10.287,-,-
Cveta,Cveta,1,10.287,-,-
Cvetko,Cvetko,1,10.287,-,-
Cvijan,Cvijan,1,10.287,-,-
Cvijetin,Cvijetin,2,7.058,-,-
Cvjetko,Cvjetko,1,10.287,-,-
Cyprian,Cyprian,10,2.802,2,1.219
Cyprien,Cyprien,1,10.287,-,-
Cyriak,Cyriak,2,7.058,-,-
Cyril,Kyrillos,20,1.840,-,-
Cyrill,Kyrillos,18,1.971,-,-
Cyrille,Kyrillos,1,10.287,-,-
Cyrill-Orlando,Cyrill-Orlando,1,10.287,-,-
Cyril-Marcel,Cyril-Marcel,1,10.287,-,-
Cyrion-Reggie,Cyrion-Reggie,1,10.287,-,-
Cyro,Cyro,3,5.593,-,-
Cyrus,Cyrus,15,2.212,1,1.772
Czeslaw,Czeslaw,1,10.287,-,-
Da,Da,1,10.287,-,-
Daan,Daan,3,5.593,-,-
Dabo,Dabo,1,10.287,-,-
Dadi,Dadi,1,10.287,-,-
Dadik,Dadik,1,10.287,-,-
Dado,Dado,3,5.593,-,-
Dado-Isa,Dado-Isa,1,10.287,1,1.772
Dadyar,Dadyar,2,7.058,-,-
Dael,Dael,1,10.287,-,-
Daem,Daem,1,10.287,-,-
Daemien,Daemien,1,10.287,-,-
Daemon,Daemon,1,10.287,-,-
Daevid,Daevid,2,7.058,-,-
Dagat,Dagat,1,10.287,-,-
Dağhan,Dağhan,1,10.287,-,-
Dagmawi,Dagmawi,1,10.287,-,-
Dagobert,Dagobert,3,5.593,-,-
Dagur,Dagur,2,7.058,-,-
Dagvadorj,Dagvadorj,1,10.287,-,-
Dahir,Dahir,1,10.287,-,-
Dahyun,Dahyun,1,10.287,-,-
Daian,Daian,3,5.593,1,1.772
Daianis,Daianis,1,10.287,1,1.772
Daichi,Daichi,1,10.287,-,-
Dailan,Dailan,1,10.287,-,-
Daim,Daim,1,10.287,1,1.772
Daimen,Daimen,3,5.593,-,-
Daimien,Daimien,1,10.287,-,-
Daimon,Daimon,2,7.058,-,-
Dain,Dain,3,5.593,-,-
Daiyan,Daiyan,1,10.287,-,-
Dajan,Dajan,4,4.736,-,-
Dajen,Dajen,4,4.736,-,-
Dajjen,Dajjen,4,4.736,1,1.772
Dajlan,Dajlan,7,3.427,-,-
Dakota,Dakota,1,10.287,-,-
Daksh,Daksh,2,7.058,-,-
Dalan,Dalan,2,7.058,-,-
Dalbert,Dalbert,1,10.287,-,-
Dalbir,Dalbir,1,10.287,-,-
Dalex,Dalex,2,7.058,1,1.772
Daley,Daley,1,10.287,-,-
Dalgat,Dalgat,1,10.287,-,-
Dali,Dali,2,7.058,1,1.772
Dalian,Dalian,3,5.593,-,-
Dalibor,Dalibor,54,1.022,1,1.772
Dalijan,Dalijan,2,7.058,-,-
Dalil,Dalil,1,10.287,-,-
Dalimir,Dalimir,1,10.287,-,-
Dalio,Dalio,1,10.287,1,1.772
Dalip,Dalip,1,10.287,-,-
Dalistan,Dalistan,1,10.287,-,-
Dalius,Dalius,1,10.287,-,-
Daljinder,Daljinder,1,10.287,-,-
Dalmar,Dalmar,1,10.287,-,-
Dalmat,Dalmat,1,10.287,-,-
Dalmin,Dalmin,1,10.287,-,-
Dalvin,Dalvin,2,7.058,1,1.772
Dalvis,Dalvis,1,10.287,1,1.772
Dalyan,Dalyan,3,5.593,-,-
Dam,Dam,1,10.287,1,1.772
Damanjit,Damanjit,1,10.287,-,-
Damanjot,Damanjot,1,10.287,-,-
Damanpreet,Damanpreet,1,10.287,-,-
Damas,Damas,1,10.287,-,-
Damaso,Damaso,1,10.287,-,-
Damean,Damian,1,10.287,-,-
Dameon,Damian,1,10.287,-,-
Damian,Damian,649,219,59,118
Damián,Damian,13,2.407,2,1.219
Damian-Alexander,Damian-Alexander,1,10.287,-,-
Damian-Andrei,Damian-Andrei,1,10.287,-,-
Damian-Constantin,Damian-Constantin,1,10.287,-,-
Damian-Helmut,Damian-Helmut,1,10.287,-,-
Damian-Ioan-Marian,Damian-Ioan-Marian,1,10.287,1,1.772
Damian-Joel,Damian-Joel,2,7.058,-,-
Damian-Johann,Damian-Johann,1,10.287,-,-
Damian-Kyrie,Damian-Kyrie,1,10.287,-,-
Damian-Leo,Damian-Leo,1,10.287,-,-
Damian-Malique,Damian-Malique,1,10.287,-,-
Damian-Noah,Damian-Noah,1,10.287,-,-
Damiano,Damiano,22,1.740,4,815
Damianos,Damian,1,10.287,-,-
Damian-Pascal,Damian-Pascal,1,10.287,-,-
Damián-Salvatore,Damián-Salvatore,1,10.287,-,-
Damian-Simon,Damian-Simon,1,10.287,-,-
Damiel,Damiel,1,10.287,-,-
Damien,Damian,149,540,9,452
Dámien,Damian,1,10.287,-,-
Damien-Aurelio,Damien-Aurelio,1,10.287,-,-
Damien-Emilio,Damien-Emilio,1,10.287,-,-
Damien-Kilian,Damien-Kilian,1,10.287,-,-
Damien-Noah,Damien-Noah,1,10.287,1,1.772
Damien-Odin,Damien-Odin,1,10.287,-,-
Damijan,Damian,37,1.276,5,701
Damin,Damin,7,3.427,-,-
Damion,Damian,8,3.186,1,1.772
Damion-Michael,Damion-Michael,1,10.287,-,-
Damir,Damir,78,808,3,969
Damjan,Damian,236,411,23,254
Damján,Damian,4,4.736,-,-
Damjan-Luka,Damjan-Luka,1,10.287,-,-
Damljan,Damljan,1,10.287,-,-
Damnjan,Damnjan,5,4.151,1,1.772
Damnpret,Damnpret,1,10.287,-,-
Damola,Damola,2,7.058,-,-
Damon,Damian,25,1.606,2,1.219
Damon-Andreas,Damon-Andreas,1,10.287,-,-
Damon-Tylor,Damon-Tylor,1,10.287,-,-
Damun,Damun,1,10.287,-,-
Damyan,Damyan,4,4.736,1,1.772
Dan,Dan,36,1.296,1,1.772
Dana,Dana,5,4.151,-,-
Danai,Danai,1,10.287,-,-
Danan,Danan,1,10.287,-,-
Dan-Bogdan,Dan-Bogdan,1,10.287,-,-
Dandy,Dandy,1,10.287,-,-
Dane,Dane,4,4.736,-,-
Danel,Daniel,2,7.058,-,-
Danell,Daniel,2,7.058,-,-
Daner,Daner,1,10.287,-,-
Danery,Danery,1,10.287,-,-
Danesh,Danesh,1,10.287,-,-
Dan-Fabian,Dan-Fabian,1,10.287,-,-
Dang,Dang,1,10.287,-,-
Dangelo,Dangelo,1,10.287,-,-
Dani,Danny,57,990,14,354
Danial,Daniel,46,1.131,4,815
Daniar,Daniar,3,5.593,-,-
Daniel,Daniel,34.134,3,224,43
Daniél,Daniel,2,7.058,-,-
Danièl,Daniel,1,10.287,-,-
Daniël,Daniel,1,10.287,-,-
Dániel,Daniel,65,907,9,452
Daniel-Alexander,Daniel-Alexander,3,5.593,-,-
Daniel-Alexandru,Daniel-Alexandru,1,10.287,-,-
Daniel-Alin,Daniel-Alin,1,10.287,-,-
Daniel-Amro,Daniel-Amro,1,10.287,-,-
Daniel-André,Daniel-André,2,7.058,-,-
Daniel-Andreas,Daniel-Andreas,4,4.736,-,-
Daniel-Andrija,Daniel-Andrija,1,10.287,-,-
Daniel-Benedikt,Daniel-Benedikt,1,10.287,-,-
Daniel-Benjamin,Daniel-Benjamin,1,10.287,-,-
Daniel-Carl,Daniel-Carl,1,10.287,-,-
Daniel-Christian,Daniel-Christian,3,5.593,-,-
Daniel-Christop,Daniel-Christop,1,10.287,-,-
Daniel-Christoph,Daniel-Christoph,1,10.287,-,-
Daniel-Christopher,Daniel-Christopher,1,10.287,-,-
Daniel-Claudiu,Daniel-Claudiu,2,7.058,-,-
Daniel-Clemens,Daniel-Clemens,1,10.287,-,-
Daniel-Constantin,Daniel-Constantin,1,10.287,-,-
Daniel-Cristian,Daniel-Cristian,1,10.287,-,-
Daniel-David,Daniel-David,2,7.058,-,-
Daniel-Dejan,Daniel-Dejan,1,10.287,-,-
Daniele,Daniel,54,1.022,-,-
Daniel-Elias,Daniel-Elias,1,10.287,-,-
Daniel-Elisei,Daniel-Elisei,1,10.287,-,-
Daniel-Emanuel,Daniel-Emanuel,2,7.058,-,-
Daniel-Engelbert,Daniel-Engelbert,1,10.287,-,-
Daniel-Erik,Daniel-Erik,1,10.287,-,-
Daniel-Fabrizio,Daniel-Fabrizio,1,10.287,-,-
Daniel-Fernando,Daniel-Fernando,1,10.287,-,-
Daniel-Freddie,Daniel-Freddie,1,10.287,-,-
Daniel-Frederic,Daniel-Frederic,1,10.287,-,-
Daniel-Friedrich,Daniel-Frederic,1,10.287,-,-
Daniel-Gabriel,Daniel-Gabriel,1,10.287,-,-
Daniel-Gerhard,Daniel-Gerhard,1,10.287,-,-
Daniel-Gjok,Daniel-Gjok,1,10.287,-,-
Daniel-Hannes,Daniel-Hannes,1,10.287,-,-
Daniel-Herbert,Daniel-Herbert,1,10.287,-,-
Daniel-Hubert,Daniel-Hubert,1,10.287,-,-
Danieli,Danieli,1,10.287,-,-
Daniel-Immanuel,Daniel-Immanuel,1,10.287,-,-
Daniel-Ionut,Daniel-Ionut,1,10.287,-,-
Daniel-Jan,Daniel-Jan,1,10.287,-,-
Daniel-Jason,Daniel-Jason,1,10.287,-,-
Daniel-Joel,Daniel-Joel,1,10.287,-,-
Daniel-Johann,Daniel-Johann,1,10.287,-,-
Daniel-Jonathan,Daniel-Jonathan,1,10.287,-,-
Daniel-Josef,Daniel-Josef,1,10.287,-,-
Daniel-Kerim,Daniel-Kerim,1,10.287,-,-
Daniel-Leo,Daniel-Leo,1,10.287,-,-
Daniel-Lothar,Daniel-Lothar,1,10.287,-,-
Daniel-Luca,Daniel-Luca,1,10.287,-,-
Daniel-Luis,Daniel-Luis,2,7.058,-,-
Daniel-Lukas,Daniel-Lukas,4,4.736,-,-
Daniel-Marcel,Daniel-Marcel,1,10.287,-,-
Daniel-Marco,Daniel-Marco,1,10.287,-,-
Daniel-Mario,Daniel-Mario,1,10.287,-,-
Daniel-Markus,Daniel-Markus,2,7.058,-,-
Daniel-Martin,Daniel-Martin,1,10.287,-,-
Daniel-Matteo,Daniel-Matteo,1,10.287,-,-
Daniel-Matthäus,Daniel-Matthäus,1,10.287,-,-
Daniel-Matthias,Daniel-Matthias,2,7.058,-,-
Daniel-Maurice,Daniel-Maurice,1,10.287,-,-
Daniel-Maximilian,Daniel-Maximilian,1,10.287,-,-
Daniel-Mehmet,Daniel-Mehmet,1,10.287,-,-
Daniel-Moreau,Daniel-Moreau,1,10.287,-,-
Daniel-Neculae,Daniel-Neculae,1,10.287,-,-
Daniel-Nico,Daniel-Nico,1,10.287,-,-
Danielo,Danielo,2,7.058,1,1.772
Daniel-Patrick,Daniel-Patrick,1,10.287,-,-
Daniel-Paul,Daniel-Paul,1,10.287,-,-
Daniel-Peter,Daniel-Peter,3,5.593,-,-
Daniel-Puiu,Daniel-Puiu,1,10.287,-,-
Daniel-Ray,Daniel-Ray,1,10.287,-,-
Daniel-René,Daniel-René,1,10.287,-,-
Daniel-Richard,Daniel-Richard,1,10.287,-,-
Daniels,Daniels,1,10.287,-,-
Daniel-Samir,Daniel-Samir,1,10.287,-,-
Daniel-Sebastian,Daniel-Sebastian,1,10.287,-,-
Daniel-Sică,Daniel-Sică,1,10.287,-,-
Daniel-Silvio,Daniel-Silvio,1,10.287,-,-
Daniel-Simon,Daniel-Simon,1,10.287,-,-
Daniel-Singh,Daniel-Singh,1,10.287,-,-
Daniel-Stefan,Daniel-Stefan,1,10.287,-,-
Daniel-Stephan,Daniel-Stephan,1,10.287,-,-
Daniel-Thomas,Daniel-Thomas,3,5.593,-,-
Daniel-Vajko,Daniel-Vajko,1,10.287,-,-
Daniel-Vasile,Daniel-Vasile,1,10.287,-,-
Daniel-Verdin,Daniel-Verdin,1,10.287,-,-
Daniel-Vrej,Daniel-Vrej,1,10.287,-,-
Daniel-Wolfgang,Daniel-Wolfgang,1,10.287,-,-
Danien,Danien,1,10.287,-,-
Daniiar,Daniiar,1,10.287,1,1.772
Daniil,Daniel,29,1.469,1,1.772
Danijaal,Daniel,1,10.287,-,-
Danijal,Daniel,18,1.971,1,1.772
Danijel,Daniel,196,464,2,1.219
Daniksh,Daniksh,1,10.287,-,-
Danil,Daniel,9,2.968,-,-
Danila,Daniel,6,3.749,-,-
Danillo,Daniel,4,4.736,-,-
Danilo,Daniel,225,424,17,310
Danilo-Noel,Danilo-Noel,1,10.287,-,-
Danin,Danin,21,1.784,2,1.219
Danino,Danino,3,5.593,-,-
Danio,Danio,2,7.058,-,-
Danis,Danis,72,853,3,969
Danish,Danish,7,3.427,1,1.772
Daniyal,Daniel,14,2.297,1,1.772
Daniyar,Daniyar,1,10.287,-,-
Daniyel,Daniel,2,7.058,-,-
Daniz,Daniz,1,10.287,-,-
Danjel,Daniel,2,7.058,-,-
Danjéll,Danjéll,1,10.287,-,-
Danko,Danko,4,4.736,-,-
Dankred,Dankred,1,10.287,-,-
