Liste aller jemals vergebenen ersten Mädchennamen 1984-2020,,,,,
,,,,,
Vorname,,Anzahl,Rang,Anzahl,Rang
Nicoletta-Maria,Nicoletta-Maria,1,11.285,-,-
Nicoletta-Valentina,Nicoletta-Valentina,1,11.285,-,-
Nicolette,Nicoletta,13,2.775,-,-
Nicole-Verena,Nicole-Verena,1,11.285,-,-
Nicole-Victoria,Nicole-Victoria,1,11.285,-,-
Nicolé-Victoria,Nicole-Victoria,1,11.285,-,-
Nicolin,Nikolina,2,7.847,-,-
Nicolina,Nikolina,47,1.305,-,-
Nicoline,Nikolina,8,3.604,-,-
Nicolle,Nicolle,8,3.604,-,-
Nicollina,Nicollina,1,11.285,-,-
Nicolly,Nicolly,1,11.285,-,-
Nicol-Tanja,Nicol-Tanja,1,11.285,-,-
Nida,Nida,52,1.232,3,1.027
Nidal,Nidal,1,11.285,-,-
Nidanur,Nidanur,6,4.246,-,-
Nidhika,Nidhika,1,11.285,-,-
Nidia,Nidia,2,7.847,-,-
Nieash,Nieash,1,11.285,-,-
Niedetta,Niedetta,1,11.285,-,-
Niela,Niela,1,11.285,-,-
Niele,Niele,1,11.285,-,-
Nielen,Nielen,1,11.285,-,-
Nielover,Nielover,1,11.285,-,-
Nienke,Nienke,6,4.246,1,1.853
Nieran,Nieran,1,11.285,-,-
Nierika,Nierika,1,11.285,-,-
Nieve,Nives,2,7.847,-,-
Nieves,Nives,2,7.847,-,-
Niga,Niga,1,11.285,-,-
Nigar,Nigar,1,11.285,-,-
Nigâr,Nigar,1,11.285,-,-
Nigara,Nigara,1,11.285,-,-
Niğda,Niğda,1,11.285,-,-
Nigella,Nigella,1,11.285,-,-
Nigina,Nigina,2,7.847,-,-
Niha,Niha,2,7.847,-,-
Nihaara,Nihaara,1,11.285,-,-
Nihada,Nihada,2,7.847,-,-
Nihal,Nihal,48,1.286,3,1.027
Nihal-Elif,Nihal-Elif,1,11.285,-,-
Nihan,Nihan,9,3.385,1,1.853
Nihan-Mukaddes,Nihan-Mukaddes,1,11.285,-,-
Nihanvi,Nihanvi,1,11.285,1,1.853
Niharika,Niharika,2,7.847,-,-
Nihisha,Nihisha,1,11.285,-,-
Nihle,Nihle,2,7.847,1,1.853
Niina,Niina,2,7.847,-,-
Nija,Nija,4,5.342,1,1.853
Nijaesch,Nijaesch,1,11.285,-,-
Nijaza,Nijaza,1,11.285,-,-
Nijme,Nijme,1,11.285,-,-
Nika,Nika,298,416,24,248
Nika-Corinna,Nika-Corinna,1,11.285,-,-
Nikadel,Nikadel,1,11.285,-,-
Nika-Katharina,Nika-Katharina,1,11.285,-,-
Nikara,Nikara,1,11.285,-,-
Nike,Nike,44,1.361,-,-
Niké,Nike,2,7.847,-,-
Nike-Theodora,Nike-Theodora,1,11.285,-,-
Nikhat,Nikhat,1,11.285,-,-
Nikhila,Nikhila,1,11.285,-,-
Niki,Niki,27,1.810,-,-
Nikia,Nikia,1,11.285,-,-
Nikita,Nikita,109,781,2,1.301
Nikita-Madeleine,Nikita-Madeleine,1,11.285,-,-
Nikita-Mercedes,Nikita-Mercedes,1,11.285,-,-
Nikita-Nastasja,Nikita-Nastasja,1,11.285,-,-
Nikita-Natasia,Nikita-Natasia,1,11.285,-,-
Nikka,Nikka,4,5.342,-,-
Nikki,Nikki,15,2.553,-,-
Nikodina,Nikodina,11,3.042,2,1.301
Nikol,Nicole,59,1.138,4,854
Nikola,Nicole,276,440,2,1.301
Nikola-Carmen,Nikola-Carmen,1,11.285,-,-
Nikola-Daniela,Nikola-Daniela,1,11.285,-,-
Nikola-Stephanie,Nikola-Stephanie,1,11.285,-,-
Nikola-Viktoria,Nikola-Viktoria,1,11.285,-,-
Nikol-Cosmina,Nikol-Cosmina,1,11.285,-,-
Nikole,Nicole,17,2.352,1,1.853
Nikolea,Nikolea,1,11.285,-,-
Nikole-Beatrice,Nikole-Beatrice,1,11.285,-,-
Nikole-Maria,Nikole-Maria,1,11.285,-,-
Nikole-Marie,Nikole-Marie,1,11.285,-,-
Nikoleta,Nikoleta,4,5.342,-,-
Nikoleta-Crina,Nikoleta-Crina,1,11.285,-,-
Nikolett,Nikolett,4,5.342,-,-
Nikoletta,Nicoletta,19,2.208,2,1.301
Nikolia,Nikolia,3,6.297,2,1.301
Nikolija,Nikolija,49,1.267,9,479
Nikolina,Nikolina,424,345,20,282
Nikolina-Bogdana,Nikolina-Bogdana,1,11.285,-,-
Nikolina-Marina,Nikolina-Marina,1,11.285,-,-
Nikoline,Nikolina,2,7.847,-,-
Nikolin-Elisabeth,Nikolin-Elisabeth,1,11.285,-,-
Nikoll,Nicole,2,7.847,-,-
Nikol-Viktoria,Nikol-Viktoria,1,11.285,-,-
Nikoo,Nikoo,1,11.285,-,-
Nikta,Nikta,1,11.285,-,-
Niku,Niku,2,7.847,-,-
Nil,Nil,47,1.305,3,1.027
Nila,Nila,61,1.113,7,573
Níla,Nila,2,7.847,-,-
Nilaana,Nilaana,1,11.285,-,-
Nilaany,Nilaany,1,11.285,-,-
Nilab,Nilab,1,11.285,-,-
Nilah,Nilah,1,11.285,-,-
Nilah-Medina,Nilah-Medina,1,11.285,-,-
Nilaj,Nilaj,1,11.285,-,-
Nilaja,Nilaja,1,11.285,-,-
Nilam,Nilam,1,11.285,-,-
Nilay,Nilay,73,988,3,1.027
Nilaya,Nilaya,1,11.285,-,-
Nilay-Esen,Nilay-Esen,1,11.285,-,-
Nilda,Nilda,23,1.964,-,-
Nildagül,Nildagül,1,11.285,-,-
Nilea,Nilea,1,11.285,1,1.853
Nilgün,Nilgün,4,5.342,-,-
Nilhal,Nilhal,1,11.285,-,-
Nili,Nili,1,11.285,-,-
Nilia,Nilia,2,7.847,-,-
Niliya,Niliya,2,7.847,-,-
Nill,Nill,1,11.285,-,-
Nilla,Nilla,4,5.342,1,1.853
Nilofar,Nilüfer,3,6.297,-,-
Niloofar,Niloofar,2,7.847,-,-
Nilou,Nilou,2,7.847,-,-
Nilsu,Nilsu,14,2.668,1,1.853
Nilu,Nilu,1,11.285,-,-
Nilua,Nilua,1,11.285,-,-
Nilufar,Nilüfer,10,3.195,-,-
Nilüfer,Nilüfer,13,2.775,-,-
Niluh,Niluh,1,11.285,-,-
Nil-Zara,Nil-Zara,1,11.285,-,-
Nima,Nima,5,4.717,-,-
Nimal,Nimal,1,11.285,-,-
Nimca,Nimca,1,11.285,-,-
Nimco,Nimco,2,7.847,-,-
Nimet,Nimet,8,3.604,-,-
Nimet-Sena,Nimet-Sena,1,11.285,1,1.853
Nimisha,Nimisha,1,11.285,-,-
Nimmi,Nimmi,1,11.285,-,-
Nimo,Nimo,1,11.285,-,-
Nimra,Nimra,2,7.847,-,-
Nimrat,Nimrat,5,4.717,-,-
Nimratpreet,Nimratpreet,1,11.285,-,-
Nimue,Nimue,7,3.894,-,-
Nimué,Nimue,1,11.285,-,-
Nimy,Nimy,1,11.285,-,-
Nin,Nin,1,11.285,-,-
Nina,Nina,13.104,16,188,46
Nina-Alexandra,Nina-Alexandra,3,6.297,-,-
Nina-Allegra,Nina-Allegra,1,11.285,-,-
Nina-Andrea,Nina-Andrea,1,11.285,-,-
Nina-Angelina,Nina-Angelina,1,11.285,-,-
Nina-Anne,Nina-Anne,1,11.285,-,-
Nina-Annemarie,Nina-Annemarie,1,11.285,-,-
Nina-Barbara,Nina-Barbara,1,11.285,-,-
Ninabella,Ninabella,1,11.285,-,-
Nina-Bernhardine,Nina-Bernhardine,1,11.285,-,-
Nina-Bianca,Nina-Bianca,1,11.285,-,-
Nina-Carina,Nina-Carina,2,7.847,-,-
Nina-Catalina,Nina-Catalina,1,11.285,-,-
Nina-Celine,Nina-Celine,3,6.297,-,-
Nina-Chiara,Nina-Chiara,2,7.847,-,-
Nina-Christin,Nina-Kristin,3,6.297,-,-
Nina-Christina,Nina-Christina,1,11.285,-,-
Nina-Christine,Nina-Christine,1,11.285,-,-
Nina-Elena,Nina-Elena,1,11.285,-,-
Nina-Elisa,Nina-Elisa,1,11.285,-,-
Nina-Elisabeth,Nina-Elisabeth,1,11.285,-,-
Nina-Flora,Nina-Flora,1,11.285,-,-
Nina-Florentina,Nina-Florentina,1,11.285,-,-
Nina-Hannah,Nina-Hannah,1,11.285,-,-
Nina-Janine,Nina-Janine,1,11.285,-,-
Nina-Jasmin,Nina-Jasmin,1,11.285,-,-
Nina-Jeniffer,Nina-Jeniffer,1,11.285,-,-
Nina-Joelle,Nina-Joelle,1,11.285,-,-
Nina-Johanna,Nina-Johanna,2,7.847,-,-
Nina-Jolie,Nina-Jolie,1,11.285,-,-
Nina-Joline,Nina-Joline,1,11.285,-,-
Nina-Karoline,Nina-Karoline,1,11.285,-,-
Nina-Katharina,Nina-Katharina,5,4.717,-,-
Nina-Katherina,Nina-Katherina,1,11.285,-,-
Nina-Kathrin,Nina-Kathrin,2,7.847,-,-
Nina-Katrin,Nina-Katrin,1,11.285,-,-
Nina-Kirstin,Nina-Kirstin,1,11.285,-,-
Nina-Kristin,Nina-Kristin,5,4.717,-,-
Ninaksha,Ninaksha,1,11.285,-,-
Nina-Lara,Nina-Lara,1,11.285,-,-
Nina-Larissa,Nina-Larissa,1,11.285,-,-
Nina-Lisa,Nina-Lisa,2,7.847,-,-
Nina-Lucia,Nina-Lucia,1,11.285,-,-
Nina-Luise,Nina-Luise,1,11.285,-,-
Nina-Madeleine,Nina-Madeleine,1,11.285,-,-
Nina-Magdalena,Nina-Magdalena,1,11.285,-,-
Nina-Margarita,Nina-Margarita,1,11.285,-,-
Nina-Maria,Nina-Maria,53,1.214,-,-
Nina-Marie,Nina-Maria,36,1.522,1,1.853
Nina-Marina,Nina-Marina,1,11.285,-,-
Nina-Mercedes,Nina-Mercedes,1,11.285,-,-
Nina-Michaela,Nina-Michaela,1,11.285,-,-
Nina-Michelle,Nina-Michelle,1,11.285,-,-
Nina-Nadine,Nina-Nadine,1,11.285,-,-
Nina-Nicole,Nina-Nicole,1,11.285,-,-
Nina-Patricia,Nina-Patricia,1,11.285,-,-
Nina-Perrine,Nina-Perrine,1,11.285,-,-
Nina-Samantha,Nina-Samantha,1,11.285,-,-
Nina-Sangita,Nina-Sangita,1,11.285,-,-
Nina-Simone,Nina-Simone,1,11.285,-,-
Nina-Sofie,Nina-Sofie,2,7.847,-,-
Nina-Sophie,Nina-Sophie,23,1.964,-,-
Nina-Stephanie,Nina-Stephanie,2,7.847,-,-
Nina-Teresa,Nina-Teresa,1,11.285,-,-
Ninaua,Ninaua,1,11.285,-,-
Nina-Valentina,Nina-Valentina,1,11.285,-,-
Nina-Valerie,Nina-Valerie,1,11.285,-,-
Nina-Vanessa,Nina-Vanessa,1,11.285,-,-
Nina-Viktoria,Nina-Viktoria,1,11.285,-,-
Nina-Viola,Nina-Viola,1,11.285,-,-
Nina-Yvonne,Nina-Yvonne,1,11.285,-,-
Nine,Nine,1,11.285,-,-
Ninel,Ninel,1,11.285,-,-
Nines,Nines,2,7.847,-,-
Ninetta,Ninetta,1,11.285,-,-
Ninette,Ninette,8,3.604,-,-
Nini,Nini,1,11.285,-,-
Ninia,Ninia,1,11.285,-,-
Niniana,Niniana,1,11.285,-,-
Ninie,Ninie,1,11.285,-,-
Ninja,Ninja,10,3.195,-,-
Ninja-Maria,Ninja-Maria,1,11.285,-,-
Ninna,Ninna,2,7.847,-,-
Nino,Nino,4,5.342,1,1.853
Ninon,Ninon,5,4.717,-,-
Ninortha,Ninortha,2,7.847,-,-
Ninve,Ninve,1,11.285,-,-
Niobe,Niobe,9,3.385,-,-
Niovi,Niovi,1,11.285,-,-
Nira,Nira,9,3.385,-,-
Niran,Niran,2,7.847,-,-
Niranjana,Niranjana,1,11.285,-,-
Niran-Lone,Niran-Lone,1,11.285,-,-
Nira-Shakti,Nira-Shakti,1,11.285,-,-
Nirina,Nirina,2,7.847,-,-
Nirmana,Nirmana,1,11.285,-,-
Nirmela,Nirmela,1,11.285,-,-
Nirmien,Nirmien,1,11.285,-,-
Nirmin,Nirmin,1,11.285,-,-
Nirvana,Nirvana,4,5.342,-,-
Niry,Niry,1,11.285,-,-
Nisa,Nisa,749,245,40,163
Nisâ,Nisa,1,11.285,-,-
Nisabirgül,Nisabirgül,1,11.285,-,-
Nisada,Nisada,1,11.285,1,1.853
Nisa-Elizan,Nisa-Elizan,1,11.285,-,-
Nisagül,Nisagül,2,7.847,-,-
Nisa-Gül,Nisa-Gül,1,11.285,-,-
Nisa-Havva,Nisa-Havva,1,11.285,-,-
Nisa-Naz,Nisa-Naz,1,11.285,-,-
Nisanur,Nisanur,156,632,3,1.027
Nisa-Nur,Nisa-Nur,7,3.894,-,-
Nisânur,Nisanur,1,11.285,-,-
Nisar,Nisar,1,11.285,-,-
Nisay,Nisay,1,11.285,-,-
Nischa,Nisha,1,11.285,-,-
Niselle,Niselle,1,11.285,-,-
Nisha,Nisha,14,2.668,-,-
Nishadi,Nishadi,1,11.285,-,-
Nisma,Nisma,1,11.285,-,-
Nisreen,Nisreen,1,11.285,-,-
Nisreena,Nisreena,1,11.285,-,-
Nisrel,Nisrel,1,11.285,-,-
Nisrete,Nisrete,1,11.285,-,-
Nisrin,Nesrin,3,6.297,-,-
Nissa,Nissa,2,7.847,1,1.853
Nissi,Nissi,2,7.847,1,1.853
Nissrine,Nesrin,1,11.285,-,-
Nisveta,Nisveta,1,11.285,-,-
Nita,Nita,8,3.604,-,-
Nitaara,Nitaara,1,11.285,-,-
Nitara,Nitara,2,7.847,-,-
Nitasha,Nitasha,1,11.285,-,-
Nitha,Nitha,1,11.285,-,-
Nithiya,Nithiya,1,11.285,-,-
Nitika,Nitika,1,11.285,-,-
Nitshada,Nitshada,1,11.285,-,-
Nitya,Nitya,1,11.285,-,-
Niuscha,Niuscha,1,11.285,-,-
Niv,Niv,1,11.285,-,-
Niva,Niva,2,7.847,-,-
Nival,Nival,1,11.285,-,-
Nivan,Nivan,1,11.285,-,-
Nivaria,Nivaria,1,11.285,-,-
Niveetha,Niveetha,1,11.285,-,-
Nives,Nives,37,1.496,1,1.853
Nivin,Nivin,1,11.285,-,-
Niya,Niya,4,5.342,-,-
Niyaesh,Niyaesh,1,11.285,-,-
Niyan,Niyan,1,11.285,-,-
Niyar,Niyar,1,11.285,-,-
Niyayesh,Niyayesh,1,11.285,-,-
Nizama,Nizama,1,11.285,-,-
Njerza,Njerza,1,11.285,-,-
Njomza,Njomza,4,5.342,-,-
Nkechi,Nkechi,1,11.285,-,-
Nkeiruka,Nkeiruka,1,11.285,-,-
Nkem,Nkem,1,11.285,-,-
Nkemeti,Nkemeti,1,11.285,-,-
Nkemsinachi,Nkemsinachi,1,11.285,-,-
Nkiru,Nkiru,1,11.285,-,-
Nmesomachukwu,Nmesomachukwu,1,11.285,1,1.853
Nneka,Nneka,4,5.342,-,-
Nnemoa,Nnemoa,1,11.285,-,-
Nnenna,Nnenna,4,5.342,-,-
Noa,Noa,77,947,12,404
Nóa,Noa,1,11.285,-,-
Noa-Gwendolyn,Noa-Gwendolyn,1,11.285,-,-
Noah,Noah,2,7.847,1,1.853
Noa-Katharina,Noa-Katharina,1,11.285,-,-
Noa-Kristine,Noa-Kristine,1,11.285,-,-
Noalie,Noalie,2,7.847,-,-
Noam,Noam,1,11.285,-,-
Noa-Maria,Noa-Maria,1,11.285,-,-
Noana,Noana,1,11.285,-,-
Noara,Noara,2,7.847,-,-
Noe,Noé,2,7.847,-,-
Noé,Noé,3,6.297,-,-
Noë,Noé,1,11.285,1,1.853
Noee,Noee,2,7.847,1,1.853
Noée,Noee,2,7.847,2,1.301
Noel,Noelle,13,2.775,-,-
Noël,Noelle,1,11.285,-,-
Noela,Noela,28,1.768,3,1.027
Noelani,Noelani,3,6.297,-,-
Noeli,Noeli,3,6.297,1,1.853
Noelia,Noelle,51,1.243,7,573
Noelia-Jelena,Noelia-Jelena,1,11.285,-,-
Noelia-Sophie,Noelia-Sophie,1,11.285,-,-
Noelie,Noelie,17,2.352,3,1.027
Noélie,Noelie,4,5.342,1,1.853
Noèlie,Noelie,1,11.285,-,-
Noëlie,Noelie,3,6.297,-,-
Noelija,Noelija,1,11.285,-,-
Noéline,Noéline,1,11.285,-,-
Noella,Noella,12,2.905,1,1.853
Noëlla,Noella,1,11.285,-,-
Noella-Delice,Noella-Delice,1,11.285,-,-
Noella-Jael,Noella-Jael,1,11.285,-,-
Noelle,Noelle,115,759,6,643
Noélle,Noelle,1,11.285,-,-
Noëlle,Noelle,8,3.604,-,-
Noelle-Antonia,Noelle-Antonia,1,11.285,-,-
Noelle-Chantal,Noelle-Chantal,1,11.285,-,-
Noelle-Letizia,Noelle-Letizia,1,11.285,-,-
Noelle-Olivia,Noelle-Olivia,1,11.285,-,-
Noellie,Noellie,1,11.285,-,-
Noelly,Noelly,1,11.285,-,-
Noel-Nicole,Noel-Nicole,1,11.285,-,-
Noelya,Noelya,1,11.285,-,-
Noema,Noema,6,4.246,1,1.853
Noemi,Naomi,471,320,33,192
Noémi,Naomi,33,1.609,5,737
Noèmi,Naomi,2,7.847,-,-
Noëmi,Naomi,15,2.553,-,-
Noemia,Noemia,2,7.847,-,-
Noemi-Aylin,Noemi-Aylin,1,11.285,-,-
Noemie,Naomi,14,2.668,1,1.853
Noémie,Naomi,16,2.456,1,1.853
Noëmie,Naomi,1,11.285,-,-
Noémie-Sophie,Noémie-Sophie,1,11.285,-,-
Noemi-Lia,Noemi-Lia,1,11.285,-,-
Noemi-Liv,Noemi-Liv,1,11.285,-,-
Noemi-Reisa,Noemi-Reisa,1,11.285,-,-
Noemi-Silvia,Noemi-Silvia,1,11.285,-,-
Noemi-Sophie,Noemi-Sophie,1,11.285,-,-
Noemy,Noemy,3,6.297,-,-
Noey,Noey,1,11.285,1,1.853
Nofah,Nofah,1,11.285,-,-
Nofeli,Nofeli,1,11.285,-,-
Noga,Noga,2,7.847,-,-
Noha,Noha,6,4.246,-,-
Nohadra,Nohadra,1,11.285,-,-
Nohaila,Nohaila,1,11.285,-,-
Nohemi,Nohemi,1,11.285,-,-
Noirin,Noirin,1,11.285,-,-
Nojan,Nojan,1,11.285,-,-
Nojdar,Nojdar,1,11.285,-,-
Nola,Nola,46,1.329,3,1.027
Noliah-Ioana,Noliah-Ioana,1,11.285,-,-
Noliana,Noliana,1,11.285,-,-
Nolwenn,Nolwenn,2,7.847,-,-
Noma,Noma,1,11.285,1,1.853
Nomi,Nomi,11,3.042,1,1.853
Nomin,Nomin,4,5.342,1,1.853
Nominerdene,Nominerdene,1,11.285,-,-
Nomin-Erdene,Nomin-Erdene,2,7.847,-,-
Nomulin,Nomulin,1,11.285,-,-
Nomun,Nomun,1,11.285,-,-
Nomuun,Nomuun,2,7.847,-,-
Nomuundari,Nomuundari,1,11.285,-,-
Nona,Nona,5,4.717,-,-
Nonwnilè,Nonwnilè,1,11.285,-,-
Noomela,Noomela,1,11.285,-,-
Noomi,Naomi,25,1.882,-,-
Noon,Noon,1,11.285,-,-
Noor,Nour,44,1.361,5,737
Noora,Noora,7,3.894,-,-
Noor-Al,Noor-Al,1,11.285,-,-
Noorani,Noorani,1,11.285,-,-
Noor-E-Jannat,Noor-E-Jannat,1,11.285,-,-
Nooria,Nooria,1,11.285,-,-
Noorin,Noorin,1,11.285,-,-
Noorle,Noorle,1,11.285,-,-
Noorulain,Noorulain,1,11.285,-,-
Nora,Nora,4.067,85,329,22
Nóra,Nora,26,1.840,4,854
Nòra,Nora,1,11.285,-,-
Nöra,Nöra,1,11.285,-,-
Nora-Alise,Nora-Alise,1,11.285,-,-
Nora-Belle,Nora-Belle,1,11.285,-,-
Nora-Bushira,Nora-Bushira,1,11.285,-,-
Nora-Elen,Nora-Elen,1,11.285,-,-
Nora-Elisa,Nora-Elisa,1,11.285,-,-
Nora-Greta,Nora-Greta,1,11.285,-,-
Norah,Nora,136,686,5,737
Norah-Chantal,Norah-Chantal,1,11.285,-,-
Norah-Jay,Norah-Jay,1,11.285,-,-
Norah-Kelani,Norah-Kelani,1,11.285,-,-
Norah-Marie,Norah-Marie,1,11.285,-,-
Norah-Sophie,Norah-Sophie,1,11.285,-,-
Norai,Norai,1,11.285,-,-
Noraja,Noraja,1,11.285,-,-
Nora-Josephine,Nora-Josephine,1,11.285,-,-
Nora-Julie,Nora-Julie,1,11.285,-,-
Nora-Kathleen,Nora-Kathleen,1,11.285,-,-
Nora-Kristin,Nora-Kristin,1,11.285,1,1.853
Nora-Lea,Nora-Lea,1,11.285,-,-
Noralee,Noralee,1,11.285,-,-
Noralhuda,Noralhuda,1,11.285,-,-
Nora-Lia,Nora-Lia,1,11.285,-,-
Noralie,Noralie,2,7.847,-,-
Nora-Linda,Nora-Linda,1,11.285,-,-
Nora-Linde,Nora-Linde,1,11.285,-,-
Nora-Luise,Nora-Luise,1,11.285,1,1.853
Noraly,Noraly,1,11.285,-,-
Nora-Maria,Nora-Maria,3,6.297,-,-
Nora-Marie,Nora-Marie,5,4.717,-,-
Nora-Mariella,Nora-Mariella,1,11.285,-,-
Nora-Marina,Nora-Marina,1,11.285,-,-
Nora-Marlen,Nora-Marlen,1,11.285,-,-
Nora-Milena,Nora-Milena,1,11.285,-,-
Nora-Mimi,Nora-Mimi,1,11.285,-,-
Noran,Noran,8,3.604,-,-
Nora-Nicole,Nora-Nicole,1,11.285,-,-
Nora-Nimrata,Nora-Nimrata,1,11.285,-,-
Nora-Renee,Nora-Renee,1,11.285,1,1.853
Nora-Sandra,Nora-Sandra,1,11.285,-,-
Nora-Sofie,Nora-Sofie,1,11.285,-,-
Nora-Sophie,Nora-Sophie,8,3.604,-,-
Nora-Stefanie,Nora-Stefanie,1,11.285,-,-
Nóra-Timea,Nóra-Timea,1,11.285,-,-
Nora-Veronika,Nora-Veronika,1,11.285,-,-
Nora-Ylva,Nora-Ylva,1,11.285,-,-
Nordrun,Nordrun,1,11.285,-,-
Norea,Norea,17,2.352,-,-
Noredia,Noredia,1,11.285,-,-
Noreen,Norina,30,1.695,-,-
Noreena,Noreena,3,6.297,-,-
Noreia,Noreia,16,2.456,1,1.853
Noreja,Noreja,1,11.285,-,-
Norela,Norela,6,4.246,-,-
Norelie,Norelie,2,7.847,-,-
Norena,Norena,1,11.285,-,-
Norhan,Norhan,4,5.342,-,-
Nori,Nori,2,7.847,-,-
Noriane,Noriane,1,11.285,-,-
Noriko-Juna,Noriko-Juna,1,11.285,-,-
Norima,Norima,1,11.285,-,-
Norin,Norina,3,6.297,-,-
Norina,Norina,47,1.305,2,1.301
Norina-Marlen,Norina-Marlen,1,11.285,-,-
Norka,Norka,1,11.285,-,-
Norma,Norma,11,3.042,1,1.853
Norsee,Norsee,1,11.285,-,-
Norseen,Norseen,1,11.285,-,-
Norsin,Norsin,6,4.246,-,-
Norsine,Norsine,1,11.285,1,1.853
Norvina,Norvina,1,11.285,-,-
Noryang,Noryang,1,11.285,-,-
Nosaiba,Nosaiba,1,11.285,-,-
Nosakhare,Nosakhare,1,11.285,-,-
Nosin,Nosin,2,7.847,-,-
Noster,Noster,1,11.285,-,-
Notburga,Notburga,17,2.352,-,-
Nothburga,Notburga,1,11.285,-,-
Nouceiba,Nouceiba,1,11.285,-,-
Nouha,Nouha,2,7.847,-,-
Noúlie,Noúlie,1,11.285,-,-
Noúmi,Noúmi,1,11.285,-,-
Noumidia,Noumidia,1,11.285,-,-
Nour,Nour,74,967,7,573
Noura,Nour,38,1.473,2,1.301
Nourah,Nour,2,7.847,-,-
Nouralhuda,Nouralhuda,1,11.285,-,-
Nouran,Nouran,8,3.604,-,-
Nourhan,Nurhan,6,4.246,1,1.853
Nourhen,Nourhen,3,6.297,-,-
Nouria,Nouria,1,11.285,1,1.853
Nourin,Nourin,1,11.285,-,-
Nourine,Nourine,1,11.285,-,-
Nourschene,Nourschene,1,11.285,-,-
Noursine,Noursine,1,11.285,-,-
Noushin,Noushin,2,7.847,-,-
Nova,Nova,29,1.732,4,854
Nova-Elisabeth,Nova-Elisabeth,1,11.285,-,-
Novalee,Novalee,8,3.604,-,-
Novalie,Novalie,15,2.553,-,-
Novelie,Novelie,3,6.297,1,1.853
Novella,Novella,3,6.297,-,-
Novera,Novera,1,11.285,-,-
Novia,Novia,1,11.285,-,-
Novin,Novin,2,7.847,1,1.853
Nowshin,Nowshin,1,11.285,-,-
Noya,Noya,2,7.847,1,1.853
Nru,Nru,1,11.285,-,-
N'sira,N'sira,1,11.285,-,-
Nuahu,Nuahu,1,11.285,-,-
Nuala,Nuala,1,11.285,-,-
Nubela,Nubela,1,11.285,-,-
Nübeyla,Nübeyla,1,11.285,-,-
Nubia,Nubia,5,4.717,-,-
Núbia,Nubia,1,11.285,-,-
Nuda,Nuda,1,11.285,1,1.853
Nudam,Nudam,1,11.285,-,-
Nûdan,Nûdan,1,11.285,-,-
Nudem,Nudem,1,11.285,-,-
Nudzejma,Nudžejma,2,7.847,-,-
Nudžejma,Nudžejma,3,6.297,-,-
Nuela,Nuela,2,7.847,-,-
Nugian,Nugian,1,11.285,-,-
Nuha,Nuha,4,5.342,-,-
Nuhejla,Nuhejla,1,11.285,-,-
Nujan,Nujan,1,11.285,-,-
Nujen,Nujen,1,11.285,1,1.853
Nujin,Nujin,4,5.342,-,-
Nujiyan,Nujiyan,1,11.285,-,-
Nuka,Nuka,1,11.285,-,-
Nükhet,Nükhet,2,7.847,-,-
Numa,Numa,2,7.847,-,-
Numaiseto,Numaiseto,1,11.285,-,-
Nune,Nune,1,11.285,-,-
Nuné,Nune,1,11.285,-,-
Nuné-Malou,Nuné-Malou,1,11.285,-,-
Nuo,Nuo,1,11.285,-,-
Nuoen,Nuoen,1,11.285,-,-
Nupel,Nupel,2,7.847,-,-
Nupelda,Nupelda,1,11.285,-,-
Nupor,Nupor,1,11.285,-,-
Nur,Nour,56,1.172,1,1.853
Nura,Nour,49,1.267,3,1.027
Nura-Aisha,Nura-Aisha,1,11.285,-,-
Nurah,Nurah,4,5.342,1,1.853
Nuraisha,Nuraisha,1,11.285,-,-
Nural,Nural,2,7.847,-,-
Nuran,Nuran,21,2.073,-,-
Nuray,Nuray,20,2.145,-,-
Nuraylina,Nuraylina,1,11.285,-,-
Nurbahar,Nurbahar,1,11.285,1,1.853
Nurbanu,Nurbanu,6,4.246,-,-
Nûrbânû,Nurbanu,1,11.285,-,-
Nurcan,Nurcan,16,2.456,-,-
Nurcihan,Nurcihan,1,11.285,-,-
Nurcin,Nurcin,2,7.847,-,-
Nurçin,Nurcin,1,11.285,-,-
Nurcivan,Nurcivan,1,11.285,-,-
Nurdan,Nurdan,10,3.195,-,-
Nurefžsan,Nurefžsan,1,11.285,-,-
Nurel,Nurel,2,7.847,-,-
Nurelhoda,Nurelhoda,1,11.285,-,-
Nur-Ella,Nur-Ella,1,11.285,-,-
Nuren,Nuren,1,11.285,-,-
Nurevsan,Nurevsan,1,11.285,-,-
Nur-Ferah,Nur-Ferah,1,11.285,-,-
Nurgül,Nurgül,14,2.668,-,-
Nurhan,Nurhan,14,2.668,-,-
Nurhayat,Nurhayat,5,4.717,-,-
Nurhüda,Nurhüda,1,11.285,-,-
Nuri,Nuri,1,11.285,-,-
Nuria,Nuria,60,1.125,2,1.301
Núria,Nuria,3,6.297,-,-
Nuriana,Nuriana,1,11.285,-,-
Nuria-Ylena,Nuria-Ylena,1,11.285,-,-
Nurie,Nurie,2,7.847,-,-
Nurija,Nurija,3,6.297,-,-
Nurije,Nuriye,2,7.847,-,-
Nuriman,Nuriman,1,11.285,-,-
Nurin,Nurin,2,7.847,-,-
Nuriša,Nuriša,1,11.285,-,-
Nurisha,Nurisha,1,11.285,-,-
Nurit,Nurit,2,7.847,-,-
Nuriya,Nuriya,1,11.285,1,1.853
Nuriyat,Nuriyat,1,11.285,-,-
Nuriye,Nuriye,13,2.775,-,-
