Vornamen Neugeborene Wien nach Geschlecht und Aussprache seit 2010 / First names of newborns in Vienna since 2010, aggregation by sex and pronunciation
"NUTS";"DISTRICT_CODE";"SUB_DISTRICT_CODE";"REF_YEAR";"REF_DATE";"SEX";"RANK";"NAME";"NAME_ALL";"N";"PERC_SEX"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Anja";"Anja";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Evelyn";"Evelyn";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Fiona";"Fiona";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Laetitia";"Letizia";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Liliana";"Liliana";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Miray";"Miray";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Safiya";"Safiya";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Tea";"Tea";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"153";"Yuna";"Yuna";"11";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Adriana";"Adriana";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Alba";"Alba";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Alena";"Alena";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Angelina";"Angelina";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Dorotea";"Dorotea";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Dorothea";"Dorothea";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Elsa";"Elsa";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Esma";"Esma";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Fatima";"Fatima";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Gloria";"Gloria";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Helene";"Helene";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Juna";"Juna";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Kaia";"Kaja";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Kristina";"Kristina";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Leni";"Leni";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Lilia";"Lilia";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Lotta";"Lotta";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Mathea";"Matea";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Natalija";"Natalia";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Nayla";"Nejla";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Nika";"Nika";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"166";"Pola";"Pola";"10";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Aria";"Aria";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Dea";"Dea";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Dua";"Dua";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Elea";"Elea";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Hailey";"Hailey";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Iva";"Iva";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Liana";"Liana";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Merjem";"Merjem";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Naomi";"Naomi";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Nikolina";"Nikolina";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Nisa";"Nisa";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Noemi";"Noemi";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Romy";"Romy";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Sumaya";"Sumaya";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"188";"Zümra";"Zümra";"9";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Bianca";"Bianca";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Defne";"Defne";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Dunja";"Dunja";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Eflin";"Eflin";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Erva";"Erva";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Eslem";"Eslem";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Felicia";"Felicia";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Felicitas";"Felicitas";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Freya";"Freya";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Hava";"Hava";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Hira";"Hira";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Katja";"Katja";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Lora";"Lora";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Lotte";"Lotte";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Malea";"Malea";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Mariella";"Mariella";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Nadia";"Nadia";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Pauline";"Pauline";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Philippa";"Philippa";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Stefani";"Stefanie";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Valeria";"Valeria";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Yara";"Yara";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Zahra";"Zahra";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"203";"Zuzanna";"Zuzanna";"8";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Aaliyah";"Aliyah";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Alara";"Alara";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Anabella";"Anabella";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Anisa";"Anisa";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Dila";"Dila";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Ellie";"Ellie";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Esila";"Esila";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Greta";"Greta";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Hermine";"Hermine";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Ikra";"Ikra";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Irina";"Irina";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Iris";"Iris";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Jasmina";"Jasmina";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Joanna";"Joanna";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Kim";"Kim";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Kimberly";"Kimberly";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Kira";"Kira";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Liara";"Liara";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Linnea";"Linnea";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Liv";"Liv";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Melek";"Melek";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Milica";"Milica";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Natalie";"Natalie";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Petra";"Petra";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Rita";"Rita";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"227";"Xenia";"Xenia";"7";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Annabel";"Annabelle";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Asija";"Asija";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Ayşe";"Ayşe";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Daniela";"Daniela";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Dora";"Dora";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Ecrin";"Ecrin";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Elin";"Elin";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Emina";"Emina";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Gabriela";"Gabriela";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Hanifa";"Hanifa";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Hatice";"Hatice";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Lamija";"Lamija";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Layan";"Layan";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Leandra";"Leandra";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Lilian";"Lilian";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Liora";"Liora";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Liselotte";"Liselotte";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Lola";"Lola";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Marina";"Marina";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Marwa";"Marwa";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Maxima";"Maxima";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Melanie";"Melanie";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Meva";"Meva";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Michaela";"Michaela";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Ophelia";"Ophelia";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Öykü";"Öykü";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Sandra";"Sandra";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Selena";"Selena";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Selin";"Selin";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Selma";"Selma";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Soraya";"Soraya";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Talia";"Talia";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Tijana";"Tijana";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Tina";"Tina";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Vera";"Vera";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Zainab";"Zeyneb";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"253";"Zehra";"Zehra";"6";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Aida";"Aida";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Alissa";"Alissa";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Andrea";"Andrea";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Asma";"Asma";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Chloe";"Chloe";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Eda";"Eda";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Eleen";"Eleen";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Eliana";"Eliana";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Estelle";"Estelle";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Heidi";"Heidi";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Helin";"Helin";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Iman";"Iman";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Khadija";"Khadija";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Klea";"Klea";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Leia";"Leya";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Malak";"Malak";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Mariana";"Marijana";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Marlies";"Marlies";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Melis";"Melis";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Milena";"Milena";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Miral";"Miral";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Nehir";"Nehir";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Nela";"Nela";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Nelly";"Nelly";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Nicole";"Nicole";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Patricia";"Patricia";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Rüya";"Rüya";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Sare";"Sare";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Sonja";"Sonja";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"290";"Veronika";"Veronika";"5";"0,1"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Adele";"Adele";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Aelia";"Elia";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Alaya";"Alaya";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Alin";"Alin";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Alissia";"Alissia";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Almira";"Almira";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Amanda";"Amanda";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Andjela";"Andjela";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Astrid";"Astrid";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Aylis";"Aylis";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Ayliz";"Ayliz";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Belinay";"Belinay";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Blanka";"Blanka";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Carolin";"Carolin";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Catalina";"Catalina";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Cleo";"Cleo";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Dana";"Dana";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Dilara";"Dilara";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Ebrar";"Ebrar";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Eleonore";"Eleonore";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Elis";"Elis";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Eliz";"Eliz";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Eloise";"Eloise";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Emili";"Emili";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Enna";"Enna";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Esra";"Esra";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Fatma";"Fatma";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Filipa";"Filipa";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Grace";"Grace";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Halima";"Halima";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Hifa";"Hifa";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Hilal";"Hilal";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Hümeyra";"Hümeyra";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Ina";"Ina";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Isra";"Isra";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Ivana";"Ivana";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Jovana";"Jovana";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Judith";"Judith";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Karina";"Carina";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Katalea";"Katalea";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Larin";"Larin";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Lavin";"Lavin";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Lavinia";"Lavinia";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Leen";"Leen";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Malina";"Malina";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Manal";"Manal";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Marita";"Marita";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Marlena";"Marlena";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Masal";"Masal";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Mia-Sophie";"Mia-Sophie";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Nadine";"Nadine";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Nikolija";"Nikolija";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Nura";"Nura";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Penelope";"Penelope";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Philomena";"Philomena";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Rayan";"Rayan";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Ruby";"Ruby";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Safija";"Safija";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Salma";"Salma";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Scarlett";"Scarlett";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Sedra";"Sedra";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Sila";"Sila";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Tabea";"Tabea";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Tala";"Tala";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Tessa";"Tessa";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Theresia";"Theresia";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Tilda";"Tilda";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"";"";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Yaren";"Yaren";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"320";"Yusra";"Yusra";"4";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Adna";"Adna";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Agatha";"Agata";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Ahlam";"Ahlam";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Ahsen";"Ahsen";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Ajka";"Ajka";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Alaa";"Alaa";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Alejna";"Alejna";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Alisha";"Alisha";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Amara";"Amara";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Amarachi";"Amarachi";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Amela";"Amela";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Amila";"Amila";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Amra";"Amra";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Anais";"Anais";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Andjelija";"Andjelija";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Anesa";"Anesa";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Anouk";"Anouk";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Antonela";"Antonella";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Arina";"Arina";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Asees";"Asees";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Asil";"Asil";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Aya";"Aya";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Bahar";"Bahar";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Bella";"Bella";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Belma";"Belma";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Beren";"Beren";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Boglárka";"Boglárka";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Cäcilia";"Cecilia";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Carmen";"Carmen";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Cosima";"Cosima";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Damaris";"Damaris";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Damla";"Damla";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Daphne";"Daphne";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Deborah";"Deborah";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Donya";"Donya";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Eileen";"Ayleen";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Elaf";"Elaf";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Eleanor";"Eleanor";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Elise";"Elise";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Eliza";"Eliza";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Elizan";"Elizan";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Ellis";"Ellis";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Emine";"Emine";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Era";"Era";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Estera";"Estera";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Fanni";"Fanny";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Flavia";"Flavia";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Flóra";"Flóra";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Florentine";"Florentine";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Friederike";"Friederike";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Gamze";"Gamze";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Gökçe";"Gökçe";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Halime";"Halime";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Hamrin";"Hamrin";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Hanne";"Hanne";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Husna";"Husna";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"İkra";"İkra";"3";"0,0"
"AT13";"90000";"90000";"2021";"2021";"2";"390";"Ilvie";"Ilvie";"3";"0,0"
