14047,"ALINA LOREDANA",42,"35,2"
14048,ALVARD,42,"50,3"
14049,"AMAIA MARIA",42,"26,3"
14050,"AMALIA BEATRIZ",42,"45,5"
14051,"AMELIA VICTORIA",42,"53,5"
14052,"ANA MARISOL",42,"39,3"
14053,"ANA OLIVIA",42,"38,9"
14054,"ANA SOL",42,"35,9"
14055,"ANDREA JULIANA",42,"28,7"
14056,"ANDREIA CRISTINA",42,"37,2"
14057,ANDREZA,42,"35,1"
14058,ANELIS,42,"26,5"
14059,"ANGELA NIEVES",42,"50,2"
14060,"ANGELICA PILAR",42,"41,4"
14061,"ANNA KATHARINA",42,"39,1"
14062,"ANTONIA PATRICIA",42,"35,3"
14063,"ANTONIA TRINIDAD",42,"60,8"
14064,ARAMATA,42,"21,8"
14065,ARIDANE,42,"19,7"
14066,ARMENUHI,42,"45,7"
14067,ATTIA,42,"34,9"
14068,"AURORA CONCEPCION",42,"59,5"
14069,"AURORA CRISTINA",42,"46,6"
14070,AYNUR,42,"31,5"
14071,"BEATRIZ ESPERANZA",42,"43,1"
14072,"BEATRIZ LUISA",42,"47,5"
14073,"BESSY CAROLINA",42,"31,4"
14074,"BLANCA CAROLINA",42,39
14075,"BLANCA DORIS",42,"55,6"
14076,"BLANCA EVA",42,"50,4"
14077,"CARLA ADRIANA",42,"27,6"
14078,"CARLA MARIANA",42,"33,3"
14079,"CARMEN ALINA",42,"38,7"
14080,"CARMEN ALMUDENA",42,"42,1"
14081,"CARMEN LILIA",42,"51,7"
14082,"CARMEN MARIBEL",42,"45,2"
14083,CASSIA,42,"35,5"
14084,"CATALINA MIHAELA",42,"31,1"
14085,CATHY,42,"42,7"
14086,"CECILIA ESTHER",42,"51,2"
14087,CELENIA,42,35
14088,CHAKIRA,42,"23,5"
14089,CHARITO,42,50
14090,"CHRISTA MARIA",42,"71,5"
14091,CHUNLAN,42,"52,3"
14092,CLAUDETTE,42,"57,7"
14093,"CLAUDIA ELISABETH",42,"42,4"
14094,"CLAUDIA HELENA",42,"35,5"
14095,"CLAUDIA MARITZA",42,"41,8"
14096,"CONCEPCION ANA",42,"59,9"
14097,CRISTABEL,42,"29,1"
14098,"CRISTINA ELISA",42,"42,9"
14099,"CRISTINA JOSEFA",42,"49,4"
14100,"CRISTINA REYES",42,"37,5"
14101,"CRISTINA SILVIA",42,"43,9"
14102,"DAFNE MARIA",42,22
14103,"DELIA MARGARITA",42,"55,8"
14104,"DENISA NICOLETA",42,"20,4"
14105,"DIGNA MERCEDES",42,"53,3"
14106,DIONE,42,"40,4"
14107,DJENABOU,42,25
14108,"EILEEN MARY",42,"72,7"
14109,ELCIRA,42,"64,5"
14110,"ELMA MARIA",42,"45,3"
14111,"ELSA VICTORIA",42,52
14112,"EMILY VICTORIA",42,"15,5"
14113,ENDURANCE,42,"30,5"
14114,ERIS,42,"9,5"
14115,ESTEPHANIA,42,"23,6"
14116,ESTHEFANY,42,"24,6"
14117,"ESTHER INMACULADA",42,"45,9"
14118,EURIDICE,42,"34,2"
14119,EUSTOQUIA,42,"77,3"
14120,"EVA ALEXANDRA",42,21
14121,"EVA ASUNCION",42,"45,3"
14122,EVITA,42,"31,6"
14123,"FABIOLA ISABEL",42,34
14124,"FATIMA LORENA",42,"33,9"
14125,FELLA,42,"42,1"
14126,FENGMEI,42,"51,4"
14127,"FLAVIA ANDREA",42,"34,5"
14128,"FRANCIS CAROLINA",42,"34,4"
14129,"FRANCISCA ELIZABETH",42,"44,4"
14130,"GABRIELA JESUS",42,"33,3"
14131,GEETA,42,"39,4"
14132,"GEMA JESUS",42,"46,4"
14133,GHEORGHINA,42,"49,6"
14134,GIORGINA,42,"28,3"
14135,"GLADYS ROSA",42,"59,6"
14136,"GLORIA ESTELLA",42,"53,6"
14137,"GLORIA SOFIA",42,"34,9"
14138,"GRACIELA MABEL",42,"58,4"
14139,GRETCHEN,42,"31,5"
14140,GUOYING,42,55
14141,GURUZNE,42,"40,8"
14142,GUZEL,42,"43,9"
14143,HAIQIN,42,45
14144,HELA,42,"15,4"
14145,"HELENA CRISTINA",42,"32,4"
14146,"HILDA MARINA",42,"51,4"
14147,IBETH,42,"18,5"
14148,IFFAT,42,"37,8"
14149,ILMA,42,"46,1"
14150,"INES SOFIA",42,"26,6"
14151,"INES VERONICA",42,"42,6"
14152,"INMACULADA BEATRIZ",42,"46,2"
14153,IRIDE,42,"18,7"
14154,"ISABEL ASCENSION",42,"56,7"
14155,"ISIDORA MARIA",42,"55,4"
14156,ITALIA,42,49
14157,ITCIAR,42,"31,2"
14158,"IVONNE MARIA",42,"45,8"
14159,JAKELIN,42,"35,5"
14160,JAMILE,42,"35,9"
14161,"JANET PATRICIA",42,"59,2"
14162,JAQUELINA,42,"38,9"
14163,JI,42,"33,5"
14164,JIALING,42,21
14165,JIAYUE,42,"13,4"
14166,JILLIAN,42,"45,9"
14167,JOITA,42,"51,3"
14168,JOMANA,42,"10,2"
14169,"JOSEFA OLGA",42,"68,6"
14170,"JOSEFINA MERCEDES",42,"62,8"
14171,"JUANA GABRIELA",42,"44,6"
14172,"JUANA LUZ",42,"56,7"
14173,"JUANA PETRA",42,"68,5"
14174,"JUANA SOFIA",42,"49,2"
14175,"JUDITH ESTHER",42,40
14176,KANEEZ,42,49
14177,"KAREN BEATRIZ",42,"29,6"
14178,KATALEYA,42,3
14179,"KATHERINE DANIELA",42,"24,9"
14180,"KELLY ANNE",42,"38,1"
14181,"KENIA ELIZABETH",42,"33,6"
14182,KOSTADINKA,42,"50,9"
14183,KYOKO,42,46
14184,"LARA CRISTINA",42,"25,8"
14185,"LAURA CARIDAD",42,"28,3"
14186,"LAURA ISABELLA",42,"14,3"
14187,"LAURA MILAGROS",42,"42,9"
14188,LAURENTIA,42,"50,9"
14189,"LEIDY DAYANA",42,"27,8"
14190,LEYANIS,42,"31,8"
14191,"LIDIA INES",42,"48,1"
14192,"LINA ROSA",42,"57,1"
14193,LISSETT,42,"32,1"
14194,LITA,42,"52,9"
14195,"LORENA ROSARIO",42,"43,9"
14196,"LUCIA ANTONELLA",42,"13,8"
14197,"LUCIA MICAELA",42,"26,2"
14198,"LUCIA REYES",42,"33,4"
14199,"LUZ IRENE",42,"45,5"
14200,"LUZ PILAR",42,51
14201,"LUZ TERESA",42,"56,4"
14202,MADELEYNE,42,"33,9"
14203,MAHSA,42,"32,2"
14204,MAIXA,42,"15,9"
14205,MALENI,42,13
14206,MALICA,42,"53,9"
14207,MARGARETHA,42,"66,5"
14208,"MARGARITA JULIA",42,"61,9"
14209,"MARGARITA PINO",42,"52,7"
14210,"MARGARITA RAQUEL",42,"53,4"
14211,"MARIA AGOSTINA",42,"27,9"
14212,"MARIA ARAN",42,"30,8"
14213,"MARIA AUXILIO",42,"63,1"
14214,"MARIA BRENDA",42,"38,6"
14215,"MARIA BUENSUCESO",42,"57,5"
14216,"MARIA CENELIA",42,"58,3"
14217,"MARIA CREU",42,"56,7"
14218,"MARIA CRIPTANA",42,56
14219,"MARIA ENEIDA",42,"53,6"
14220,"MARIA ESTEBAN",42,"66,5"
14221,"MARIA EUSTAQUIA",42,66
14222,"MARIA GABRIELLA",42,45
14223,"MARIA IZASCUN",42,"61,8"
14224,"MARIA LETIZIA",42,40
14225,"MARIA ROMANA",42,"66,1"
14226,"MARIA ZULMA",42,"52,4"
14227,"MARIUXI ELIZABETH",42,"38,2"
14228,"MARTHA ROSARIO",42,"51,7"
14229,"MARTHA VIVIANA",42,"39,2"
14230,MARYSE,42,"63,1"
14231,MAYERLI,42,"24,9"
14232,"MERCEDES ENCARNACION",42,57
14233,"MERCEDES ESPERANZA",42,58
14234,"MERCEDES INMACULADA",42,"53,1"
14235,"MERCEDES JUANA",42,"59,7"
14236,"MIHAELA IOANA",42,"32,1"
14237,"MIHAELA MADALINA",42,"30,6"
14238,"MILAGRO CARMEN",42,"45,7"
14239,MILUDA,42,"53,1"
14240,MIRENA,42,"31,8"
14241,"MIRIAM MAR",42,"31,9"
14242,"MIRIAN PATRICIA",42,"43,9"
14243,NAILYA,42,50
14244,NARJES,42,"13,3"
14245,NAYOMI,42,"20,4"
14246,NAZIRA,42,"18,2"
14247,NERMINE,42,"14,1"
14248,"NICOLA JAYNE",42,"46,9"
14249,NIJOLE,42,"58,1"
14250,"NOELIA LUCIA",42,"23,9"
14251,NOURELHOUDA,42,"15,3"
14252,"NURIA CONCEPCION",42,"48,4"
14253,OLAITZ,42,"15,7"
14254,OUISAL,42,16
14255,PARASCA,42,"43,4"
14256,"PAULA ELVIRA",42,"41,5"
14257,"PAULA ESPERANZA",42,"27,7"
14258,"PAULA NEREA",42,15
14259,"PAULA SUSANA",42,"36,8"
14260,"PAULINA ANNA",42,"32,7"
14261,"PENELOPE JANE",42,"61,2"
14262,PIEDRASANTA,42,"64,7"
14263,QINGHUA,42,"43,8"
14264,"RAFAELA ANTONIA",42,"57,5"
14265,RAIDA,42,"45,1"
14266,RAN,42,"22,9"
14267,"RAQUEL CONCEPCION",42,"45,8"
14268,"RAQUEL MARINA",42,"45,8"
14269,"REBECA ALEJANDRA",42,"26,1"
14270,"REBECA ELIZABETH",42,"29,4"
14271,RENA,42,"47,3"
14272,"ROCIO CARIDAD",42,"32,6"
14273,"ROCIO GEMA",42,"40,1"
14274,"ROCIO PATRICIA",42,"38,4"
14275,"RODICA MARIA",42,"44,3"
14276,"ROMINA BEATRIZ",42,"30,9"
14277,"ROSA BELLA",42,"54,4"
14278,"ROSA GLADYS",42,"55,8"
14279,"ROSEMARY ANN",42,"69,7"
14280,ROSIANE,42,"39,7"
14281,ROUMAISSAE,42,13
14282,"ROXANA PAOLA",42,"36,8"
14283,"SABRINA SOLEDAD",42,"35,4"
14284,SAHIDA,42,"39,2"
14285,"SAMANTHA SOFIA",42,"7,7"
14286,SAMREEN,42,"26,8"
14287,"SANDRA ANGELES",42,"40,7"
14288,"SANDRA INMACULADA",42,"38,6"
14289,"SANDRA JIMENA",42,"40,1"
14290,"SANDRA VIRGINIA",42,"41,9"
14291,"SANTA TERESA",42,"53,1"
14292,"SARA NATALIA",42,"27,2"
14293,SATOU,42,34
14294,SIANA,42,"9,6"
14295,SIGITA,42,"43,2"
14296,"SILVIA ESTER",42,"50,9"
14297,"SILVIA MARIANA",42,"43,3"
14298,"SONIA ALICIA",42,"50,3"
14299,"SONIA LILIANA",42,"49,2"
14300,"SONIA MILAGROS",42,"47,4"
14301,SORANGEL,42,"42,1"
14302,"SUSAN MARIE",42,"58,4"
14303,SYLVANA,42,"33,6"
14304,"TANIA MARGARITA",42,"37,5"
14305,"TANIA MARIBEL",42,"35,8"
14306,"TERESA ELIZABETH",42,"43,1"
14307,TIFA,42,52
14308,TIGUIDA,42,"20,6"
14309,TULA,42,"32,1"
14310,VERISIMA,42,"69,9"
14311,"VERONICA MARCELA",42,"44,9"
14312,VETA,42,"53,4"
14313,"VICENTA FRANCISCA",42,65
14314,"VICENTA MERCEDES",42,62
14315,"VICTORIA JESUS",42,"38,8"
14316,"VICTORIA MANUELA",42,"43,1"
14317,"VIOLETA ELENA",42,40
14318,"VIRGINIA SOLEDAD",42,"41,9"
14319,"WENDY ALEXANDRA",42,"31,2"
14320,WENTING,42,"25,4"
14321,XIAOLEI,42,"36,2"
14322,"XIMENA ELIZABETH",42,"35,8"
14323,"YANINA SOLEDAD",42,"33,2"
14324,YENEBA,42,"17,1"
14325,YIHUI,42,"24,1"
14326,YINAN,42,"17,1"
14327,"YOLANDA MAR",42,"47,1"
14328,YUNXI,42,"9,1"
14329,ZHANG,42,"42,2"
14330,ZHIYING,42,"37,5"
14331,ABEEHA,41,"6,1"
14332,ABEERA,41,"10,9"
14333,"ADELA JOSEFA",41,"64,3"
14334,"ADELIA MARIA",41,"55,5"
14335,"ADELINA CARMEN",41,"54,6"
14336,"ADINA MIHAELA",41,"36,3"
14337,"ADRIANA CATALINA",41,"32,8"
14338,"ADRIANA MARIANA",41,"40,1"
14339,"AGUAS VIVAS",41,"57,3"
14340,"AGUSTINA PILAR",41,"57,3"
14341,AIGUL,41,"42,3"
14342,AIRIS,41,18
14343,AISLING,41,"23,2"
14344,AIYU,41,"50,9"
14345,ALDONA,41,"55,2"
14346,"ALEXANDRA MARIBEL",41,"39,5"
14347,"ALICIA ESPERANZA",41,44
14348,"ALICIA GRACIELA",41,"57,9"
14349,"ALICIA MAR",41,"34,1"
14350,"ALINA IULIANA",41,"35,3"
14351,"ALMA BEATRIZ",41,"38,9"
14352,ALTAIR,41,"29,6"
14353,"AMANDA BEATRIZ",41,"35,9"
14354,AMBREEN,41,"34,4"
14355,"AMPARO VICENTA",41,"62,1"
14356,"ANA BRIGIDA",41,"54,7"
14357,"ANA GISELA",41,38
14358,"ANA SOCORRO",41,"48,9"
14359,"ANDREA MANUELA",41,"35,8"
14360,"ANDREEA COSMINA",41,"25,6"
14361,"ANDREIA MARIA",41,"29,7"
14362,"ANDREINA MARIA",41,"32,6"
14363,"ANGELA AURORA",41,"49,1"
14364,"ANGELA MARGARET",41,"66,7"
14365,"ANGELICA ELIZABETH",41,"35,9"
14366,"ANN PATRICIA",41,"73,5"
14367,ANNEGRET,41,"65,5"
14368,ARAMITA,41,72
14369,ARTEMIS,41,"22,6"
14370,"AURORA VICTORIA",41,"47,7"
14371,AYAKO,41,"45,1"
14372,"AYDA LUZ",41,"47,1"
14373,AZALEA,41,"17,3"
14374,"BARBARA JOAN",41,"73,1"
14375,"BARBARA MERCEDES",41,"45,7"
14376,"BEATRIZ BELEN",41,"41,1"
14377,BENTE,41,"66,3"
14378,"BRIGITTE MARIA",41,"56,9"
14379,"CANDELA ROCIO",41,"13,5"
14380,"CARINA ANDREA",41,45
14381,"CARMEN ELSA",41,"55,3"
14382,"CARMEN GADOR",41,"34,4"
14383,"CARMEN JULIANA",41,"57,4"
14384,"CAROLINA RAQUEL",41,"39,2"
14385,"CAROLINA ROSA",41,"42,4"
14386,"CELIA ELENA",41,"49,3"
14387,"CELIA REGINA",41,"48,7"
14388,"CELIA ROCIO",41,"28,3"
14389,"CHERYL ANN",41,"57,6"
14390,CHOROK,41,"11,2"
14391,CHUNFEN,41,"46,3"
14392,"CLARA ROSARIO",41,"50,2"
14393,"CLAUDIA ALICIA",41,"40,8"
14394,"CLAUDIA IONELA",41,"30,1"
14395,"CLAUDIA VANESA",41,"33,5"
14396,"CLAUDIA YAMILETH",41,"37,2"
14397,CLEMENCE,41,"30,3"
14398,"CONSUELO ROSARIO",41,"59,6"
14399,"CRINA MARIA",41,"29,8"
14400,"DANIELA FLORINA",41,"37,1"
14401,"DANIELA ROXANA",41,"31,8"
14402,DANIRA,41,"10,6"
14403,DAREJAN,41,"52,4"
14404,DAYANIS,41,"30,2"
14405,DAYMI,41,"37,5"
14406,DESPINA,41,"50,6"
14407,DEVI,41,"35,5"
14408,"DIANA NICOLETA",41,"25,1"
14409,"DIGNA ISABEL",41,"44,5"
14410,DIVINE,41,"10,2"
14411,"DOLORES JUANA",41,"64,8"
14412,DORADIA,41,"76,7"
14413,DOUAAE,41,"10,7"
14414,DUHA,41,12
14415,EBTISAM,41,"19,4"
14416,"ELENA IRENE",41,"35,7"
14417,"ELIANA PAOLA",41,"31,6"
14418,"ELIZA MARIA",41,"15,6"
14419,"EMILIA MARGARITA",41,"58,2"
14420,EMINA,41,"32,7"
14421,"EMMA TERESA",41,"35,7"
14422,"ERIKA PILAR",41,"31,6"
14423,"ESPERANZA DOLORES",41,57
14424,"ESTELA MARINA",41,"42,5"
14425,ESTEPHANY,41,"23,6"
14426,"EVELYN DANIELA",41,"17,8"
14427,"FABIOLA ELIZABETH",41,"38,6"
14428,FANIA,41,"38,1"
14429,FARIZA,41,"42,3"
14430,FARWA,41,"21,6"
14431,"FATIMA ESTHER",41,42
14432,"FIORELLA VALENTINA",41,"11,7"
14433,"FLAVIA LORENA",41,"41,2"
14434,"FLORENCIA AGUSTINA",41,"27,6"
14435,"FRANCES MARY",41,68
14436,FRANCIELE,41,32
14437,"FRANCISCA NATIVIDAD",41,66
14438,GEIDY,41,"34,3"
14439,"GILLIAN ELIZABETH",41,64
14440,"GLORIA ANGELA",41,"50,4"
14441,"GLORIA EMILIA",41,"54,7"
14442,"GLORIA ENCARNACION",41,"52,5"
14443,"GLORIA JANETH",41,"45,2"
14444,"GLORIA LOURDES",41,"55,7"
14445,"GRACIELA MONICA",41,"60,4"
14446,GRACIELLA,41,43
14447,GRACILIANA,41,"73,5"
14448,"GRISELDA MARIA",41,"50,5"
14449,"GURMEET KAUR",41,"45,8"
14450,HE,41,"34,4"
14451,"HELENA VICTORIA",41,"19,2"
14452,HERMOGENES,41,"79,5"
14453,"HILDA MARGARITA",41,"57,9"
14454,HIROMI,41,"43,7"
14455,HORACIA,41,"72,2"
14456,HOUNAIDA,41,"28,6"
14457,"INES PATRICIA",41,"37,4"
14458,"INES YOLANDA",41,"53,6"
14459,"INMACULADA LUCIA",41,"47,1"
14460,"IOANA RAMONA",41,"35,5"
14461,"IONELA NICOLETA",41,"31,1"
14462,IRAIDES,41,"38,1"
14463,"IRENE PAULA",41,"37,7"
14464,"ISABEL NATALIA",41,"42,1"
14465,"ISABEL RAQUEL",41,"52,4"
14466,IVIE,41,"28,1"
14467,IZOLDA,41,"54,9"
14468,JAMA,41,"54,4"
14469,JARMILA,41,"48,3"
14470,"JASMINA CARMEN",41,"36,1"
14471,"JAZMIN ELIZABETH",41,"31,2"
14472,JEIMY,41,"27,4"
14473,"JIA QI",41,"10,5"
14474,JIANQIN,41,"49,1"
14475,JINGXUAN,41,"12,7"
14476,JINLING,41,"39,1"
14477,"JOAN MARGARET",41,"76,6"
14478,"JOANNA KATARZYNA",41,"39,6"
14479,"JOHANA ALEXANDRA",41,"33,7"
14480,"JOHANNA ALEJANDRA",41,"34,3"
14481,"JOSEFA CANDELARIA",41,"60,9"
14482,"JOSEFA CINTA",41,"54,4"
14483,"JOSEFINA DOLORES",41,"62,5"
14484,"JUANA ASCENSION",41,"63,7"
14485,"JUDIT CARMEN",41,"29,6"
14486,JULI,41,56
14487,"JULIA MARTA",41,"44,9"
14488,"JULIA MILAGROS",41,"62,7"
14489,"JULIA MONTSERRAT",41,"49,6"
14490,"JULIA VICENTA",41,"59,3"
14491,"KAREN NATALIA",41,"26,5"
14492,"KARLA CAROLINA",41,"35,3"
14493,"KARLA VICTORIA",41,20
14494,"KATARZYNA EWA",41,"39,6"
14495,KATIUSCA,41,"40,7"
14496,KATIUSCIA,41,"42,8"
14497,"KENIA LIZETH",41,"33,2"
14498,"LADY VANESSA",41,"29,4"
14499,"LAURA SILVIA",41,"44,9"
14500,"LESLEY JANE",41,"59,9"
14501,"LILIANA MARIANA",41,"39,9"
14502,"LILIANA SOFIA",41,"35,4"
14503,"LINDA MAY",41,"69,9"
14504,"LUCIA CARIDAD",41,"37,7"
14505,"LUCIA GLORIA",41,"50,8"
14506,"LUCIA HELENA",41,"42,3"
14507,LUCILE,41,"39,3"
14508,"LUISA GABRIELA",41,"32,4"
14509,"LUMINITA ELENA",41,"42,1"
14510,MAGDALENE,41,"42,9"
14511,"MALGORZATA EWA",41,"43,6"
14512,MAMERTA,41,70
14513,MANNANA,41,"56,2"
14514,"MARCIA LORENA",41,"42,1"
14515,"MARGARITA MAGDALENA",41,"57,2"
14516,"MARGARITA OLGA",41,"63,2"
14517,"MARIA ABRIL",41,"24,4"
14518,"MARIA ALHARILLA",41,34
14519,"MARIA ESTELLA",41,"51,2"
14520,"MARIA EUCARIS",41,"59,5"
14521,"MARIA IZIAR",41,"57,9"
14522,"MARIA LEONILA",41,"60,5"
14523,"MARIA LUISA FERNANDA",41,"66,7"
14524,"MARIA LUPE",41,"56,6"
14525,"MARIA MELCHORA",41,"60,3"
14526,"MARIA PILAR FRANCISCA",41,"70,7"
14527,"MARIA RONDA",41,"45,5"
14528,"MARIA SABELA",41,"43,9"
14529,"MARIA TEODOSIA",41,"62,2"
14530,"MARIA YASMIN",41,"35,2"
14531,"MARIA YOBANA",41,"44,7"
14532,"MARIA YUGO",41,"60,2"
14533,"MARINA LOURDES",41,"49,1"
14534,"MARINA NIEVES",41,"50,7"
14535,"MARTA ALMUDENA",41,"36,5"
14536,"MARY ESTHER",41,"44,6"
14537,MEGUMI,41,42
14538,"MELANIE ALEXANDRA",41,"21,8"
14539,MELINE,41,"29,7"
14540,"MERCEDES ESTHER",41,"54,6"
14541,MERLYN,41,"46,1"
14542,MICHELINA,41,"62,4"
14543,"MIHAELA LILIANA",41,"40,6"
14544,"MIHAELA MONICA",41,"41,8"
14545,"MIREN IKERNE",41,"57,7"
14546,"MIRIAM ALEJANDRA",41,"37,1"
14547,"MIRIAM VICTORIA",41,"35,5"
14548,"MIRIAN CELESTE",41,"40,2"
14549,"MIRIAN MERCEDES",41,"44,1"
14550,NAFISSATOU,41,"26,7"
14551,NAJET,41,"34,9"
14552,NAMIBIA,41,"22,1"
14553,NASSIBA,41,"32,3"
14554,"NATALIA IOANA",41,"7,9"
14555,"NELLY ISABEL",41,"53,3"
14556,"NICOLE DAYANA",41,"15,9"
14557,"NICOLETA SIMONA",41,"39,5"
14558,"NOELIA PATRICIA",41,"34,1"
14559,"NOUR ELHOUDA",41,"13,8"
14560,"PAMELA ALEXANDRA",41,"31,1"
14561,"PAOLA CECILIA",41,"36,2"
14562,PARAMJEET,41,"41,5"
14563,"PASTORA CARMEN",41,48
14564,"PATRICIA BARBARA",41,"46,5"
14565,"PAULA JOSEFA",41,"54,7"
14566,"PAULA MARIANA",41,"32,7"
14567,"PERLA MASSIEL",41,"23,6"
14568,PETRINA,41,49
14569,"PILAR ANDREA",41,"53,2"
14570,"PILAR BEGOÑA",41,"50,5"
14571,"PILAR INMACULADA",41,"48,3"
14572,"PILAR MARINA",41,"50,4"
14573,"PILAR VICENTA",41,"65,3"
14574,POLYA,41,39
14575,POMPILIA,41,"67,3"
14576,PUY,41,"39,1"
14577,"RAMONA IOANA",41,"35,1"
14578,RAMUNE,41,"43,4"
14579,RAOUIA,41,"22,9"
14580,REFUGIO,41,"67,9"
14581,REGULA,41,"75,8"
14582,"ROSA SANDRA",41,"45,3"
14583,"ROSALIA PILAR",41,"53,7"
14584,"ROSS MERY",41,"45,5"
14585,"ROXANA CARMEN",41,"41,1"
14586,ROXANNA,41,32
14587,RUDAINA,41,"8,9"
14588,"RUTH NOHEMI",41,"33,1"
14589,"RUTH NOHEMY",41,"33,5"
14590,"SAMANTHA MARIA",41,"29,5"
14591,"SAMANTHA NICOLE",41,"16,5"
14592,SAMYRA,41,"17,8"
14593,"SANDRA MAGDALENA",41,"41,6"
14594,"SANDRA MARGARET",41,"68,4"
14595,"SANDRA VANESA",41,"38,1"
14596,"SARA JULIANA",41,"23,5"
14597,"SARA MAR",41,"29,4"
14598,"SARAH MARIE",41,"36,2"
14599,SELOUA,41,"37,1"
14600,SIBYLLE,41,"52,4"
14601,"SILVANA ELIZABETH",41,"40,5"
14602,"SILVANA PAOLA",41,"35,9"
14603,"SILVIA AMPARO",41,"51,6"
14604,"SILVIA CECILIA",41,47
14605,SNEZHANKA,41,"59,1"
14606,"SOFIA INMACULADA",41,"34,8"
14607,"SOFIA LAURA",41,28
14608,SOUMICHA,41,"48,4"
14609,"SUSANA CONCEPCION",41,"52,1"
14610,"SYLVIA ANN",41,"75,4"
14611,"TANIA ROSA",41,"38,3"
14612,TAOUS,41,"41,7"
14613,THIARA,41,"12,1"
14614,TLEITMAS,41,68
14615,UMME,41,"23,9"
14616,VENERABLE,41,77
14617,VERIDIANA,41,"59,2"
14618,"VERONICA TERESA",41,"42,9"
14619,"VICTORIA RAQUEL",41,"43,1"
14620,VICTORY,41,"14,5"
14621,VIERA,41,"44,2"
14622,WANESSA,41,"32,9"
14623,WENHUI,41,"19,6"
14624,WIESLAWA,41,"58,2"
14625,"XENIA MARIA",41,"27,8"
14626,XULI,41,"41,5"
14627,YAKOUT,41,"11,5"
14628,YANFEN,41,"42,9"
14629,YEIMI,41,"29,5"
14630,"YING YING",41,"18,5"
14631,"YOLANDA ELENA",41,"51,7"
14632,"YOLANDA JOSEFINA",41,"57,5"
14633,YOSELYN,41,"27,4"
14634,ZALINA,41,"42,8"
14635,ZHIYI,41,"15,9"
14636,ZORKA,41,"45,9"
14637,ABENAURA,40,"24,2"
14638,ADEL,40,19
14639,"ADELA MARGARITA",40,"60,3"
14640,ADESUWA,40,"38,2"
14641,"ADRIANA ESTEFANIA",40,"27,8"
14642,"ADRIANA FLORENTINA",40,"30,6"
14643,AI,40,38
14644,"AIDA LUCIA",40,"40,5"
14645,"AINHOA BELEN",40,"13,9"
14646,AIZENE,40,9
14647,"ALBA ALEJANDRA",40,24
14648,"ALBA ELIZABETH",40,32
14649,ALCORA,40,"25,9"
14650,"ALEJANDRA CECILIA",40,"39,2"
14651,"ALEKSANDRA ANNA",40,"34,5"
14652,"ALEXANDRA ALINA",40,"25,6"
14653,"ALICIA LUCIA",40,"43,7"
14654,"ALISON MARY",40,58
14655,"AMALIA VICTORIA",40,"39,8"
14656,AMARAL,40,"12,5"
14657,AMMA,40,"32,8"
14658,"ANA DORIS",40,"54,7"
14659,"ANA IRINA",40,34
14660,"ANA JACQUELINE",40,"45,8"
14661,"ANA MARIA ELENA",40,"44,2"
14662,"ANA SHEILA",40,"33,3"
14663,"ANABEL MARIA",40,"28,7"
14664,"ANDREA DOLORES",40,"47,8"
14665,"ANDREA FABIOLA",40,"30,3"
14666,"ANDREA MILENA",40,"34,4"
14667,"ANGELA CATALINA",40,"54,7"
14668,"ANGELA JULIA",40,"53,3"
14669,"ANGELA LORENA",40,"37,6"
14670,"ANGELA LOURDES",40,"46,4"
14671,"ANGELA VIRGINIA",40,"49,9"
14672,"ANGIE ALEXANDRA",40,"20,9"
14673,"ANNA PATRICIA",40,"35,9"
14674,"ANNA RITA",40,"50,8"
14675,"ANNE CATHERINE",40,"53,6"
14676,"ANTONIA AMPARO",40,"64,5"
14677,ANYELI,40,"23,8"
14678,"ARACELY CARMEN",40,"39,6"
14679,ARATZ,40,"25,9"
14680,ARLYN,40,"33,9"
14681,ASSETOU,40,"21,7"
14682,"AURORA JESUS",40,"55,1"
14683,BACHIRA,40,"47,9"
14684,"BARBARA MARY",40,"73,1"
14685,"BEATRIZ AURORA",40,"42,9"
14686,"BEATRIZ EMILIA",40,"46,8"
14687,"BEATRIZ INES",40,"45,6"
14688,"BERTA LIDIA",40,"49,5"
14689,"BIANCA SOFIA",40,"12,2"
14690,"BLANCA GLORIA",40,"57,1"
14691,"BLANCA SONIA",40,"51,5"
14692,CAIYUN,40,44
14693,"CAMILA BEATRIZ",40,"18,8"
14694,"CARMEN ESMERALDA",40,"46,6"
14695,"CARMEN FERNANDA",40,"45,8"
14696,"CARMEN MARLENE",40,50
14697,"CARMEN NELIDA",40,"60,8"
14698,"CARMEN SALUD",40,46
14699,"CAROLINA CRISTINA",40,37
14700,"CAROLINA FERNANDA",40,"36,2"
14701,"CAROLINE ELIZABETH",40,46
14702,"CECILIA CRISTINA",40,"42,7"
14703,CESARIA,40,"71,1"
14704,CHAIA,40,"32,4"
14705,CHRISTY,40,"36,1"
14706,"CINTIA CAROLINA",40,"31,8"
14707,CLAUDE,40,71
14708,CLAVELINA,40,73
14709,"CONCEPCION ELENA",40,"59,5"
14710,"CONCEPCION GLORIA",40,"62,7"
14711,CONSEJO,40,"71,1"
14712,CRECENCIA,40,"67,5"
14713,"CRISTINA CECILIA",40,"40,5"
14714,"CRISTINA VALLE",40,43
14715,"DAIDA MARIA",40,"32,2"
14716,DAMIA,40,"38,9"
14717,"DANIELA JOSE",40,"27,3"
14718,"DARIA ANDREEA",40,"8,6"
14719,"DAYSI MARIA",40,"48,8"
14720,"DELIA MERCEDES",40,"46,2"
