Contents,,,,
,,,,
"Table 6: Top names for baby girls1,2, 2017",,,,
England and Wales
Source: https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/babynamesenglandandwalesbabynamesstatisticsgirls
License: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
,,,,
,,,,
Rank,Name,Count3,,
1911,HENNA ,15,,
1911,HERA ,15,,
1911,IEVA ,15,,
1911,IKHLAS ,15,,
1911,ILA ,15,,
1911,IULIA ,15,,
1911,JOLENE ,15,,
1911,KALIYAH ,15,,
1911,KAYDEE ,15,,
1911,LAYLA-MAI ,15,,
1911,LEXIE-MAE ,15,,
1911,LIARA ,15,,
1911,LIVVY ,15,,
1911,LOLA-MAY ,15,,
1911,LUCINDA ,15,,
1911,MARNIE-RAE ,15,,
1911,MEDEEA ,15,,
1911,MEILA ,15,,
1911,MIRANDA ,15,,
1911,MISTY ,15,,
1911,MURPHY ,15,,
1911,NAINA ,15,,
1911,NAIYA ,15,,
1911,NIKA ,15,,
1911,NOORA ,15,,
1911,OLA ,15,,
1911,PHOEBE-ROSE ,15,,
1911,RAHAF ,15,,
1911,REAGAN ,15,,
1911,ROGUE ,15,,
1911,ROKSANA ,15,,
1911,ROSALEE ,15,,
1911,ROSALIA ,15,,
1911,ROSINA ,15,,
1911,ROUX ,15,,
1911,SABA ,15,,
1911,SHIFA ,15,,
1911,SIENNA-RAE ,15,,
1911,SOFIA-ROSE ,15,,
1911,SUSIE ,15,,
1911,TARYN ,15,,
1911,TAYYIBAH ,15,,
1911,TEEGAN ,15,,
1911,THEA-ROSE ,15,,
1911,UMAYYAH ,15,,
1911,VIOLETTE ,15,,
1911,ZARIYA ,15,,
1911,ZENA ,15,,
1995,ABBEY ,14,,
1995,AELA ,14,,
1995,AIRAH ,14,,
1995,AIYANNA ,14,,
1995,AJOONI ,14,,
1995,ALESSA ,14,,
1995,ALMIRA ,14,,
1995,ARIANE ,14,,
1995,ARIZONA ,14,,
1995,ASHLEE ,14,,
1995,AVELINE ,14,,
1995,BO ,14,,
1995,BONNIE-RAE ,14,,
1995,CALLIE-ROSE ,14,,
1995,CHAVA ,14,,
1995,CHISOM ,14,,
1995,CHRISTIANA ,14,,
1995,CIANNA ,14,,
1995,CICI ,14,,
1995,CLEMENCY ,14,,
1995,DANAE ,14,,
1995,DEMELZA ,14,,
1995,DYLAN ,14,,
1995,ECATERINA ,14,,
1995,EDEN-ROSE ,14,,
1995,ELIZABETE ,14,,
1995,ELLOUISE ,14,,
1995,ELSBETH ,14,,
1995,ENA ,14,,
1995,ERINA ,14,,
1995,ERIS ,14,,
1995,EVANA ,14,,
1995,FAJAR ,14,,
1995,FRANKIE-MAE ,14,,
1995,GENESIS ,14,,
1995,GRACIE-ROSE ,14,,
1995,GURBANI ,14,,
1995,HALLIE-RAE ,14,,
1995,HANAN ,14,,
1995,IRHA ,14,,
1995,ISABELLA-GRACE ,14,,
1995,ISABELLE-ROSE ,14,,
1995,ISHANI ,14,,
1995,ISMAH ,14,,
1995,IVY-LEIGH ,14,,
1995,JUDE ,14,,
1995,KEITA ,14,,
1995,KIANNA ,14,,
1995,KIYA ,14,,
1995,LAROSA ,14,,
1995,LIBBIE ,14,,
1995,LILLIE-MAI ,14,,
1995,LILY-ANNE ,14,,
1995,LOLA-RAE ,14,,
1995,MARNIE-ROSE ,14,,
1995,MARYANN ,14,,
1995,MELIA ,14,,
1995,MILAH ,14,,
1995,MIRABELLE ,14,,
1995,MISSY ,14,,
1995,MUNIRA ,14,,
1995,NAFISA ,14,,
1995,NICO ,14,,
1995,OPAL ,14,,
1995,ORLA-ROSE ,14,,
1995,PATRYCJA ,14,,
1995,PEACHES ,14,,
1995,PHILLIPA ,14,,
1995,PHOEBE-GRACE ,14,,
1995,RAHIMA ,14,,
1995,RAHMAH ,14,,
1995,RAZAN ,14,,
1995,REET ,14,,
1995,RHIA ,14,,
1995,ROSEANNE ,14,,
1995,SAFFIE ,14,,
1995,SANAA ,14,,
1995,SARRINAH ,14,,
1995,SIDRA ,14,,
1995,SILVER ,14,,
1995,SKYLA-MAE ,14,,
1995,SOHA ,14,,
1995,SURAIYA ,14,,
1995,TALULAH ,14,,
1995,TAYAH ,14,,
1995,TOLA ,14,,
1995,VAANI ,14,,
1995,VENUS ,14,,
1995,XENA ,14,,
1995,YOANA ,14,,
1995,YUNA ,14,,
1995,ZAIRA ,14,,
1995,ZION ,14,,
1995,ZOLA ,14,,
1995,ZULAIKHA ,14,,
2090,ADANNA ,13,,
2090,AFIYAH ,13,,
2090,ALTHEA ,13,,
2090,AMAIYAH ,13,,
2090,AMELLE ,13,,
2090,AMEYA ,13,,
2090,AMIAH ,13,,
2090,ANNI ,13,,
2090,ARAYAH ,13,,
2090,ASHLYN ,13,,
2090,ASPEN ,13,,
2090,AVA-RAE ,13,,
2090,AYZAH ,13,,
2090,BAANI ,13,,
2090,BABY ,13,,
2090,BASMA ,13,,
2090,BAYAN ,13,,
2090,BETHEL ,13,,
2090,BRIONY ,13,,
2090,BRONWYN ,13,,
2090,CHARLEE ,13,,
2090,CHARLEIGH ,13,,
2090,CHERYL ,13,,
2090,CLEOPATRA ,13,,
2090,CLIO ,13,,
2090,CRESSIDA ,13,,
2090,DAYNA ,13,,
2090,DERIN ,13,,
2090,ELAYNA ,13,,
2090,ELIZABETH-ROSE ,13,,
2090,ELLA-MARIE ,13,,
2090,ELLIOT ,13,,
2090,ELLORA ,13,,
2090,ELOWYN ,13,,
2090,ELZA ,13,,
2090,EMILE ,13,,
2090,ERA ,13,,
2090,EVIE-MARIE ,13,,
2090,EZRI ,13,,
2090,FAJR ,13,,
2090,FARIHA ,13,,
2090,FAY ,13,,
2090,FEIGY ,13,,
2090,FREDA ,13,,
2090,GODA ,13,,
2090,GUINEVERE ,13,,
2090,HARGUN ,13,,
2090,HEBA ,13,,
2090,HEIDI-ROSE ,13,,
2090,HINDY ,13,,
2090,IRA ,13,,
2090,IVANNA ,13,,
2090,IZZAH ,13,,
2090,JESS ,13,,
2090,JOOD ,13,,
2090,JOUD ,13,,
2090,KACI ,13,,
2090,KALANI ,13,,
2090,KARIS ,13,,
2090,KARLA ,13,,
2090,KATYA ,13,,
2090,KIRAN ,13,,
2090,KYA ,13,,
2090,LAMAISAH ,13,,
2090,LANI ,13,,
2090,LAVIN ,13,,
2090,LAYLA-GRACE ,13,,
2090,LAYLA-RAE ,13,,
2090,LEANDRA ,13,,
2090,LENNON ,13,,
2090,LEORA ,13,,
2090,LEXI-ROSE ,13,,
2090,LORA ,13,,
2090,LORETTA ,13,,
2090,LUJAIN ,13,,
2090,MADINAH ,13,,
2090,MAHREEN ,13,,
2090,MAISA ,13,,
2090,MAYLEE ,13,,
2090,MAYMUNA ,13,,
2090,MEI ,13,,
2090,MENNA ,13,,
2090,MERIEM ,13,,
2090,MIKAELA ,13,,
2090,MINSA ,13,,
2090,MIRABEL ,13,,
2090,MISHKA ,13,,
2090,MONAE ,13,,
2090,OAKLEY ,13,,
2090,PERLA ,13,,
2090,POPPY-LEIGH ,13,,
2090,REYNA ,13,,
2090,RIPLEY ,13,,
2090,RUQAYA ,13,,
2090,SABIHA ,13,,
2090,SAMEEHA ,13,,
2090,SANSA ,13,,
2090,SEERAT ,13,,
2090,SENNA ,13,,
2090,SHAYA ,13,,
2090,SHEIKH ,13,,
2090,SNOW ,13,,
2090,TAMSIN ,13,,
2090,TANIA ,13,,
2090,TEDDIE ,13,,
2090,TIGGY ,13,,
2090,VALENCIA ,13,,
2090,WILLOW-MAE ,13,,
2090,YAEL ,13,,
2090,YVONNE ,13,,
2090,ZAHRAH ,13,,
2201,AAMILAH ,12,,
2201,AAMNA ,12,,
2201,AAROHI ,12,,
2201,ADARA ,12,,
2201,AILISH ,12,,
2201,AILSA ,12,,
2201,ALASKA ,12,,
2201,ALEIGHA ,12,,
2201,ALIMA ,12,,
2201,ALLIE ,12,,
2201,AMANA ,12,,
2201,AMARIAH ,12,,
2201,AMELIA-LILLY ,12,,
2201,AMELIA-MAI ,12,,
2201,AMELIA-MAY ,12,,
2201,AMORA ,12,,
2201,AMYRAH ,12,,
2201,ANJALI ,12,,
2201,ANNELISE ,12,,
2201,ANNIE-ROSE ,12,,
2201,ANNIYAH ,12,,
2201,ANOUK ,12,,
2201,ANTONELLA ,12,,
2201,ANVI ,12,,
2201,ARABELLE ,12,,
2201,AYZA ,12,,
2201,BANI ,12,,
2201,BAYLEY ,12,,
2201,BELLA-LOUISE ,12,,
2201,BELLATRIX ,12,,
2201,BILLIE-ROSE ,12,,
2201,BRIA ,12,,
2201,BRIAR-ROSE ,12,,
2201,CALISTA ,12,,
2201,CARMEL ,12,,
2201,CHARIS ,12,,
2201,CHEYENNE ,12,,
2201,CINDY ,12,,
2201,CODIE ,12,,
2201,COSIMA ,12,,
2201,DANYA ,12,,
2201,DARA ,12,,
2201,DELTA ,12,,
2201,DIANE ,12,,
2201,EABHA ,12,,
2201,EBONIE ,12,,
2201,EFRATA ,12,,
2201,EIVA ,12,,
2201,ELIZA-GRACE ,12,,
2201,ELIZA-RAE ,12,,
2201,EMANUELA ,12,,
2201,EMELI ,12,,
2201,EMELIA-ROSE ,12,,
2201,EMERALD ,12,,
2201,EMILY-GRACE ,12,,
2201,ESMIE ,12,,
2201,EVA-GRACE ,12,,
2201,EVA-MARIA ,12,,
2201,FATEMA ,12,,
2201,FIA ,12,,
2201,FIFI ,12,,
2201,HAMNA ,12,,
2201,HEBE ,12,,
2201,HENNY ,12,,
2201,HUMAIRAH ,12,,
2201,ILIANA ,12,,
2201,JAIDA ,12,,
2201,JANAE ,12,,
2201,JANICE ,12,,
2201,JANNA ,12,,
2201,JORE ,12,,
2201,JORGIA ,12,,
2201,KAILA ,12,,
2201,KAINAAT ,12,,
2201,KAIYAH ,12,,
2201,KAVYA ,12,,
2201,KENZI ,12,,
2201,KIRSTEN ,12,,
2201,KLEO ,12,,
2201,LAAIBAH ,12,,
2201,LACEY-ROSE ,12,,
2201,LAINIE ,12,,
2201,LARAIB ,12,,
2201,LAYA ,12,,
2201,LILLY-RAE ,12,,
2201,LUNAR ,12,,
2201,LYANA ,12,,
2201,LYANNA ,12,,
2201,MAARIYA ,12,,
2201,MAGI ,12,,
2201,MALAYA ,12,,
2201,MALIAH ,12,,
2201,MANREET ,12,,
2201,MARIGOLD ,12,,
2201,MCKAYLA ,12,,
2201,MELANI ,12,,
2201,MELITA ,12,,
2201,MICHAELLA ,12,,
2201,MINDY ,12,,
2201,MIRHA ,12,,
2201,NAZ ,12,,
2201,NEEVA ,12,,
2201,NOVAH ,12,,
2201,OLIVIA-RAE ,12,,
2201,PAISLEY-MAE ,12,,
2201,PATSY ,12,,
2201,POPPI ,12,,
2201,POPPY-MAI ,12,,
2201,RAYE ,12,,
2201,REENIE ,12,,
2201,REESE ,12,,
2201,REVA ,12,,
2201,RHIAN ,12,,
2201,RIVKY ,12,,
2201,ROSEY ,12,,
2201,ROSIE-MAI ,12,,
2201,ROWEN ,12,,
2201,ROXANNA ,12,,
2201,RUNA ,12,,
2201,SAKURA ,12,,
2201,SAMANTA ,12,,
2201,SAMIA ,12,,
2201,SARGUN ,12,,
2201,SAULE ,12,,
2201,SERAYAH ,12,,
2201,SERENE ,12,,
2201,SHAAN ,12,,
2201,SHALOM ,12,,
2201,SHOSHANA ,12,,
2201,SHRIYA ,12,,
2201,SIENNA-LEIGH ,12,,
2201,SIMONE ,12,,
2201,TALI ,12,,
2201,TOVA ,12,,
2201,TYLA ,12,,
2201,VITTORIA ,12,,
2201,WAJIHA ,12,,
2201,ZARIYAH ,12,,
2201,ZEENAT ,12,,
2201,ZENDAYA ,12,,
2341,AAMIRA ,11,,
2341,AARA ,11,,
2341,ADDILYN ,11,,
2341,AERYN ,11,,
2341,AFNAN ,11,,
2341,AILEEN ,11,,
2341,AIRA ,11,,
2341,ALETHEA ,11,,
2341,ALISE ,11,,
2341,ALYAANAH ,11,,
2341,ALYZA ,11,,
2341,AMAANI ,11,,
2341,AMIMA ,11,,
2341,AN ,11,,
2341,ANAH ,11,,
2341,ANFAL ,11,,
2341,ANNA-MARIA ,11,,
2341,APHRA ,11,,
2341,AREESA ,11,,
2341,ARIANNE ,11,,
2341,ARIBA ,11,,
2341,ARIELA ,11,,
2341,ARRABELLA ,11,,
2341,ARSEMA ,11,,
2341,ARWAA ,11,,
2341,ATIYA ,11,,
2341,AVALYN ,11,,
2341,AWA ,11,,
2341,BERNADETTE ,11,,
2341,BLISS ,11,,
2341,BRANWEN ,11,,
2341,CADIE ,11,,
2341,CARLOTTA ,11,,
2341,CHANELLE ,11,,
2341,CHARLOTTE-ROSE ,11,,
2341,CORNELIA ,11,,
2341,DANICA ,11,,
2341,DARBY ,11,,
2341,DARCEY-MAE ,11,,
2341,DARCIE-MAI ,11,,
2341,DARCIE-MAY ,11,,
2341,DARCY-ROSE ,11,,
2341,DEENA ,11,,
2341,DELANEY ,11,,
2341,DENIZ ,11,,
2341,DILARA ,11,,
2341,DUNYA ,11,,
2341,EKAM ,11,,
2341,ELEN ,11,,
2341,ELEONORE ,11,,
2341,ELKIE ,11,,
2341,ELLY ,11,,
2341,ELMA ,11,,
2341,EMILY-MAE ,11,,
2341,ENFYS ,11,,
2341,EOWYN ,11,,
2341,EVA-MARIE ,11,,
2341,FALAQ ,11,,
2341,FARIDA ,11,,
2341,FIONNUALA ,11,,
2341,FRAYA ,11,,
2341,GITTY ,11,,
2341,GRACEY ,11,,
2341,GWENLLIAN ,11,,
2341,HARSIMRAN ,11,,
2341,HELIN ,11,,
2341,HIBBAH ,11,,
2341,HILDA ,11,,
2341,INA ,11,,
2341,IZZIE ,11,,
2341,JUNAINAH ,11,,
2341,KADI ,11,,
2341,KAREENA ,11,,
2341,KATARZYNA ,11,,
2341,KEHLANI ,11,,
2341,KHAIRA ,11,,
2341,KIRSTY ,11,,
2341,LAMAR ,11,,
2341,LANAH ,11,,
2341,LAYAH ,11,,
2341,LEAH-ROSE ,11,,
2341,LILAC ,11,,
2341,LILIEN ,11,,
2341,LILLI ,11,,
2341,LILLIE-MAY ,11,,
2341,LILY-RAE ,11,,
2341,LIYAH ,11,,
2341,LOWEN ,11,,
2341,LYLA-MAE ,11,,
2341,LYLA-RAE ,11,,
2341,MADDISON-ROSE ,11,,
2341,MALGORZATA ,11,,
2341,MARGARITA ,11,,
2341,MARY-JANE ,11,,
2341,MAVIS ,11,,
2341,MAZIE ,11,,
2341,MCKENNA ,11,,
2341,MCKENZIE ,11,,
2341,MELODIE ,11,,
2341,MIESHA ,11,,
2341,MILANI ,11,,
2341,MINNAH ,11,,
2341,MISCHA ,11,,
2341,MISHAAL ,11,,
2341,MISHIKA ,11,,
2341,MITHRA ,11,,
2341,MOLLY-ROSE ,11,,
2341,NARIAH ,11,,
2341,NATALYA ,11,,
2341,NEEVE ,11,,
2341,NESTA ,11,,
2341,NIMRA ,11,,
2341,NIMRAH ,11,,
2341,NUSAIBA ,11,,
2341,NUSAIBAH ,11,,
2341,PAIGHTON ,11,,
2341,PARISA ,11,,
2341,PARIZA ,11,,
2341,PERRI ,11,,
2341,PIPER-ROSE ,11,,
2341,RAFAELLA ,11,,
2341,RAVNEET ,11,,
2341,RAYYA ,11,,
2341,REA ,11,,
2341,REGAN ,11,,
2341,RIANA ,11,,
2341,RIANNA ,11,,
2341,ROMAISA ,11,,
2341,RONNI ,11,,
2341,ROSALEIGH ,11,,
2341,ROSEMARIE ,11,,
2341,ROSHNI ,11,,
2341,ROSIE-LEIGH ,11,,
2341,SADE ,11,,
2341,SADIA ,11,,
2341,SAFFIYA ,11,,
2341,SAFINA ,11,,
2341,SAHASRA ,11,,
2341,SALOME ,11,,
2341,SEHRISH ,11,,
2341,SHAE ,11,,
2341,SHAYNA ,11,,
2341,SHEKINAH ,11,,
2341,SIMRAH ,11,,
2341,SIMRIT ,11,,
2341,SLOANE ,11,,
2341,SUHANA ,11,,
2341,TAIBAH ,11,,
2341,TALULA ,11,,
2341,TIYA ,11,,
2341,TOBY ,11,,
2341,TYRA ,11,,
2341,UMAMAH ,11,,
2341,VEDA ,11,,
2341,VIVIANA ,11,,
2341,WAFA ,11,,
2341,WANIA ,11,,
2341,WENDY ,11,,
2341,WINONA ,11,,
2341,YITTY ,11,,
2341,ZAYAH ,11,,
2502,AALAYAH ,10,,
2502,AALIYAH-ROSE ,10,,
2502,AAMIRAH ,10,,
2502,AASIYA ,10,,
2502,AAVYA ,10,,
2502,ADEENA ,10,,
2502,ADEL ,10,,
2502,ADITI ,10,,
2502,ADRIEL ,10,,
2502,AINA ,10,,
2502,AISHWARYA ,10,,
2502,ALANI ,10,,
2502,ALAW ,10,,
2502,ALEESHA ,10,,
2502,ALEXI ,10,,
2502,ALEYA ,10,,
2502,ALEYAH ,10,,
2502,ALICE-ROSE ,10,,
2502,ALLISON ,10,,
2502,ALUNA ,10,,
2502,ALVINA ,10,,
2502,ALYCIA ,10,,
2502,AMATULLAH ,10,,
2502,AMBRA ,10,,
2502,ANABIYA ,10,,
2502,ANAHITA ,10,,
2502,ANAIAH ,10,,
2502,ANDIE ,10,,
2502,ANDRADA ,10,,
2502,ANDRIANA ,10,,
2502,ANNELIESE ,10,,
2502,APOLLINE ,10,,
2502,ARAIYA ,10,,
2502,ARIA-MAE ,10,,
2502,ARISA ,10,,
2502,ARMANI ,10,,
2502,ARNA ,10,,
2502,AVA-JAYNE ,10,,
2502,AVANNA ,10,,
2502,AVANTIKA ,10,,
2502,AYVAH ,10,,
2502,AZIZA ,10,,
2502,BARBORA ,10,,
2502,BEBE ,10,,
2502,BELA ,10,,
2502,BILLIE-JO ,10,,
2502,BINKY ,10,,
2502,BONNIE-MAE ,10,,
2502,BONNY ,10,,
2502,BREANNA ,10,,
2502,BRITNEY ,10,,
2502,CAIA ,10,,
2502,CHARLIZE ,10,,
2502,CHIAMAKA ,10,,
2502,CHRISSIE ,10,,
2502,CICELY ,10,,
2502,CORALINE ,10,,
2502,DAISY-LEIGH ,10,,
2502,DARCEE ,10,,
2502,DARINA ,10,,
2502,DENISE ,10,,
2502,DHIYA ,10,,
2502,DIMA ,10,,
2502,DIYANA ,10,,
2502,DOMINIQUE ,10,,
2502,DORIS ,10,,
2502,EDEE ,10,,
2502,EEVEE ,10,,
2502,EIMEAR ,10,,
2502,EIRLYS ,10,,
2502,ELANOR ,10,,
2502,ELEANA ,10,,
2502,ELYZA ,10,,
2502,EMILLY ,10,,
2502,ENIOLA ,10,,
2502,EVANGELINA ,10,,
2502,EZME ,10,,
2502,FFLUR ,10,,
2502,FIADH ,10,,
2502,FIZA ,10,,
2502,FLO ,10,,
2502,FRANCIS ,10,,
2502,FRANCISCA ,10,,
2502,GAJA ,10,,
2502,GIGI ,10,,
2502,GISELE ,10,,
2502,GLORY ,10,,
2502,GOLDIE ,10,,
2502,HAANIYAH ,10,,
2502,HADASSA ,10,,
2502,HARLOWE ,10,,
2502,HATICE ,10,,
2502,HAWAA ,10,,
2502,HAYAH ,10,,
2502,HAYDEN ,10,,
2502,HOORIYA ,10,,
2502,HURAIN ,10,,
2502,IFRAH ,10,,
2502,IKRAM ,10,,
2502,INKA ,10,,
2502,IOLA ,10,,
2502,ISATOU ,10,,
2502,IYANA ,10,,
2502,IZZA ,10,,
2502,JACEY ,10,,
2502,JOAN ,10,,
2502,JOELLE ,10,,
2502,JUDY ,10,,
2502,KAMILLA ,10,,
2502,KATALEJA ,10,,
2502,KENYA ,10,,
2502,KIAH ,10,,
2502,KYRAH ,10,,
2502,LACI ,10,,
2502,LATISHA ,10,,
2502,LAYCIE ,10,,
2502,LAYNIE ,10,,
2502,LERRYN ,10,,
2502,LEXIE-ROSE ,10,,
2502,LILA-ROSE ,10,,
2502,LILYANA ,10,,
2502,LIVVIE ,10,,
2502,LIZZIE ,10,,
2502,LOLA-LOUISE ,10,,
2502,LOLA-MAI ,10,,
2502,LUCA ,10,,
2502,LUNA-MAE ,10,,
2502,LUX ,10,,
2502,MAAME ,10,,
2502,MAHDIYA ,10,,
2502,MAIREAD ,10,,
2502,MALKY ,10,,
2502,MANAHAL ,10,,
2502,MARED ,10,,
2502,MARILYN ,10,,
2502,MARLENA ,10,,
2502,MATILDA-ROSE ,10,,
2502,MAUD ,10,,
2502,MAXINE ,10,,
2502,MEHAK ,10,,
2502,MEJA ,10,,
2502,MIA-RAE ,10,,
2502,MIHAELA ,10,,
2502,MILLIE-MAY ,10,,
2502,MINAL ,10,,
2502,MIRI ,10,,
2502,NABILA ,10,,
2502,NANCI ,10,,
2502,NANCY-ROSE ,10,,
2502,NAVY ,10,,
2502,NELLIE-ROSE ,10,,
2502,NEVEAH ,10,,
2502,NIKOL ,10,,
2502,NOELLA ,10,,
2502,OCEANA ,10,,
2502,OLUWADAMILOLA ,10,,
2502,OLWEN ,10,,
2502,OONAGH ,10,,
2502,PENELOPE-ROSE ,10,,
2502,PENNIE ,10,,
2502,PHILOMENA ,10,,
2502,QIRAT ,10,,
2502,RAISSA ,10,,
2502,RAMLA ,10,,
2502,RAYYAN ,10,,
2502,RETAJ ,10,,
2502,RINA ,10,,
2502,RIVER-ROSE ,10,,
2502,ROCHELLE ,10,,
2502,ROMEY ,10,,
2502,RONA ,10,,
2502,ROSAMUND ,10,,
2502,RUQAYAH ,10,,
2502,RUWAYDA ,10,,
2502,SABINE ,10,,
2502,SADIYA ,10,,
2502,SAMAR ,10,,
2502,SAMIHA ,10,,
2502,SARAYA ,10,,
2502,SAWDAH ,10,,
2502,SENA ,10,,
2502,SHANICE ,10,,
2502,SHARLEEZ ,10,,
2502,SHYLAH ,10,,
2502,SILVIA ,10,,
2502,SIMAR ,10,,
2502,SOPHIA-GRACE ,10,,
2502,SOPHIA-MAE ,10,,
2502,SORAIYA ,10,,
2502,SUZANNE ,10,,
2502,SWARA ,10,,
2502,TALYA ,10,,
2502,TEXAS ,10,,
2502,TRACY ,10,,
2502,UGNE ,10,,
2502,VESPER ,10,,
2502,VIOLETTA ,10,,
2502,WANIYA ,10,,
2502,WYNTER-ROSE ,10,,
2502,YVIE ,10,,
2502,ZANA ,10,,
2502,ZARIA ,10,,
2502,ZIKRA ,10,,
2502,ZOHRA ,10,,
2706,AAHANA ,9,,
2706,AARIAH ,9,,
2706,AARIYAH ,9,,
2706,ABIDA ,9,,
2706,ADA-ROSE ,9,,
2706,ADAH ,9,,
2706,ADELIA ,9,,
2706,AFRAH ,9,,
2706,AHANA ,9,,
2706,ALEA ,9,,
2706,ALECIA ,9,,
2706,ALEXIS-ROSE ,9,,
2706,ALEXUS ,9,,
2706,AMAIRA ,9,,
2706,AMAYRA ,9,,
2706,AMELIE-ROSE ,9,,
2706,AMENA ,9,,
2706,AMILA ,9,,
2706,ANAAYA ,9,,
2706,ANJOLAOLUWA ,9,,
2706,ANUOLUWAPO ,9,,
2706,APOLONIA ,9,,
2706,ARADHYA ,9,,
2706,ARAMINTA ,9,,
2706,AREEHA ,9,,
2706,ARIN ,9,,
2706,ARIYANA ,9,,
2706,ARLIA ,9,,
2706,ASEL ,9,,
2706,ASTA ,9,,
2706,AURELIE ,9,,
2706,AVA-JANE ,9,,
2706,AVIANNA ,9,,
2706,AWEN ,9,,
2706,AYLA-MAE ,9,,
2706,AYLA-ROSE ,9,,
2706,BAILEY-RAE ,9,,
2706,BAMBI ,9,,
2706,BAREERAH ,9,,
2706,BELLA-MAY ,9,,
2706,BETSY-ROSE ,9,,
2706,BETTIE ,9,,
2706,BLANCA ,9,,
2706,BLUE ,9,,
2706,CALLISTA ,9,,
2706,CAMERON ,9,,
2706,CANDICE ,9,,
2706,CARIS ,9,,
2706,CHIOMA ,9,,
2706,CIANA ,9,,
2706,DAISY-ROSE ,9,,
2706,DANI ,9,,
2706,DANIELE ,9,,
2706,DARYA ,9,,
2706,EBRAR ,9,,
2706,EDIE-ROSE ,9,,
2706,ELANUR ,9,,
2706,ELECTRA ,9,,
2706,ELIS ,9,,
2706,ELISKA ,9,,
2706,ELIYAH ,9,,
2706,ELIYANAH ,9,,
2706,ELLIE-LOUISE ,9,,
2706,ELLIE-RAE ,9,,
2706,EMILY-MAY ,9,,
2706,EMMANUELA ,9,,
2706,ERINN ,9,,
2706,EVELYN-GRACE ,9,,
2706,EVIEE ,9,,
2706,EWELINA ,9,,
2706,FATIHA ,9,,
2706,FATOUMATA ,9,,
2706,FENELLA ,9,,
2706,FIZZA ,9,,
2706,FLORENTINA ,9,,
2706,FLOSSIE ,9,,
2706,GINNY ,9,,
2706,GIOIA ,9,,
2706,HAADIYAH ,9,,
2706,HABIBAH ,9,,
2706,HAJIRA ,9,,
2706,HAMNAH ,9,,
2706,HANIFAH ,9,,
2706,HARAM ,9,,
2706,HARLI ,9,,
2706,HARLO ,9,,
2706,HARLYN ,9,,
2706,HARNOOR ,9,,
2706,HARPER-LEE ,9,,
2706,HASNA ,9,,
2706,HAYAA ,9,,
2706,HAZEL-GRACE ,9,,
2706,HOLLIE-MAE ,9,,
2706,HOOR ,9,,
2706,HUMNA ,9,,
2706,INCA ,9,,
2706,INGA ,9,,
2706,IRENA ,9,,
2706,IVA ,9,,
2706,JANNATUL ,9,,
2706,JAVERIA ,9,,
2706,JENA ,9,,
2706,JESSIKA ,9,,
2706,JOANA ,9,,
2706,JORY ,9,,
2706,JOVIE ,9,,
2706,JUWAIRIYAH ,9,,
2706,KAAVYA ,9,,
2706,KATALEYA ,9,,
2706,KATARINA ,9,,
2706,KATIA ,9,,
2706,KAY ,9,,
2706,KEYA ,9,,
2706,KIMORA ,9,,
2706,KOTRYNA ,9,,
2706,LACEY-RAE ,9,,
2706,LAIBAH ,9,,
2706,LAMIA ,9,,
2706,LATIFAH ,9,,
2706,LEILA-ROSE ,9,,
2706,LENNA ,9,,
2706,LEXI-RAE ,9,,
2706,LILY-JANE ,9,,
2706,LIYANAH ,9,,
2706,LOLA-BELLE ,9,,
2706,LOTTE ,9,,
2706,LOTTY ,9,,
2706,LWSI ,9,,
2706,LYNA ,9,,
2706,LYNN ,9,,
2706,MACIE-MAE ,9,,
2706,MAILEY ,9,,
2706,MAILY ,9,,
2706,MAIMUNA ,9,,
2706,MALIN ,9,,
2706,MANKIRAT ,9,,
2706,MARLI ,9,,
2706,MARYA ,9,,
2706,MASAL ,9,,
2706,MAYRA ,9,,
2706,MEHEK ,9,,
2706,MEHR ,9,,
2706,MERIDA ,9,,
2706,MILLIE-GRACE ,9,,
2706,MINAAL ,9,,
2706,MIRAL ,9,,
2706,MYLA-RAE ,9,,
2706,MYRIAM ,9,,
2706,NAJMA ,9,,
2706,NEILA ,9,,
2706,NERYS ,9,,
2706,NICOLETA ,9,,
2706,NICOLLE ,9,,
2706,NIHAL ,9,,
2706,NMA ,9,,
2706,NURIYAH ,9,,
2706,OAKLEIGH ,9,,
2706,OHEMAA ,9,,
2706,OLIVIJA ,9,,
2706,ONA ,9,,
2706,ONYINYECHI ,9,,
2706,OREOLUWA ,9,,
2706,PAISLEE ,9,,
2706,PAISLEIGH ,9,,
2706,PAISLEY-GRACE ,9,,
2706,PATIENCE ,9,,
2706,PEIGHTON ,9,,
2706,PHEBE ,9,,
2706,POPPY-LOUISE ,9,,
2706,POPPY-MAY ,9,,
2706,PORTIA ,9,,
2706,POSIE ,9,,
2706,PYPER ,9,,
2706,RAIN ,9,,
2706,RANI ,9,,
2706,REI ,9,,
2706,RENESMAY ,9,,
2706,RENEZMAE ,9,,
2706,RHIANNA ,9,,
2706,RITIKA ,9,,
2706,ROCHEL ,9,,
2706,ROMANA ,9,,
2706,RORY ,9,,
2706,ROSELYN ,9,,
2706,RUBAB ,9,,
2706,RUMAISAH ,9,,
2706,SABAH ,9,,
2706,SABRIN ,9,,
2706,SADAF ,9,,
