Frecuencias de nombres masculinos,,,
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2017,,,
INE.es
,,,
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.,,,
(*) Edad media de las personas que tienen ese nombre a nivel nacional.,,,
,,,
Orden,Nombre,Frecuencia,Edad Media (*)
10361,VICTOR ARTURO,58 ,"39,1"
10362,WAHIB,58 ,"15,5"
10363,YAHIR,58 ,"7,9"
10364,YONI,58 ,"24,2"
10365,YOUSSAF,58 ,"24,5"
10366,ABDELLAHI,57 ,"38,1"
10367,ABDERREZAK,57 ,"39,4"
10368,ACHIM,57 ,"50,8"
10369,AGUSTIN GABRIEL,57 ,"33,8"
10370,AHMADOU BAMBA,57 ,"20,9"
10371,AKSEL,57 ,"18,0"
10372,ALBERTO OSCAR,57 ,"54,0"
10373,ALEJANDRO FEDERICO,57 ,"34,8"
10374,ALFREDO EDUARDO,57 ,"47,9"
10375,ALVARO IVAN,57 ,"29,4"
10376,ANDREI DAVID,57 ,"6,6"
10377,ANDREW PAUL,57 ,"45,7"
10378,ANGEL ELIAS,57 ,"45,1"
10379,ANGEL MARCELO,57 ,"43,6"
10380,ANGEL RENE,57 ,"40,3"
10381,ANTHONY PAUL,57 ,"43,2"
10382,ANTONIO CECILIO,57 ,"48,0"
10383,ANTONIO GUSTAVO,57 ,"45,6"
10384,ANTONIO LEON,57 ,"47,3"
10385,ANTONIO MAXIMO,57 ,"53,1"
10386,ARTURO ANGEL,57 ,"54,8"
10387,AZMAN,57 ,"31,7"
10388,BADREDDIN,57 ,"16,3"
10389,BIAGIO,57 ,"43,1"
10390,BOUALAM,57 ,"44,3"
10391,BRUNO JAVIER,57 ,"26,3"
10392,BRUNO JESUS,57 ,"33,6"
10393,CELSO JAVIER,57 ,"44,9"
10394,CESAR AGUSTIN,57 ,"40,2"
10395,CESAREO JOSE,57 ,"52,0"
10396,CIPRIAN CONSTANTIN,57 ,"32,8"
10397,CLAUDIU ADRIAN,57 ,"29,0"
10398,CLAUDIU NICOLAE,57 ,"29,0"
10399,CLEMENTE JESUS,57 ,"44,7"
10400,CONSTANTIN SORIN,57 ,"37,2"
10401,CRISTHIAN ALEJANDRO,57 ,"19,3"
10402,CRISTIAN RAMON,57 ,"29,4"
10403,CRISTOBAL ANDRES,57 ,"33,5"
10404,DANIEL IONEL,57 ,"31,8"
10405,DANIEL RODRIGO,57 ,"28,3"
10406,DAVID GONZALO,57 ,"32,2"
10407,DAVID ORLANDO,57 ,"35,7"
10408,DAVYD,57 ,"13,5"
10409,DEYVID,57 ,"16,1"
10410,DIAWOYE,57 ,"34,8"
10411,DIEGO JORGE,57 ,"37,8"
10412,DJILLALI,57 ,"47,2"
10413,DOMINGO SANTIAGO,57 ,"53,0"
10414,DRAGOS IONUT,57 ,"23,6"
10415,EDUARDO ARTURO,57 ,"36,7"
10416,EDUARDO JULIO,57 ,"47,8"
10417,EDUARDO OSCAR,57 ,"51,4"
10418,ELUR,57 ,"10,5"
10419,EMILIO JORGE,57 ,"48,4"
10420,ENRIQUE PASCUAL,57 ,"49,6"
10421,EVERARDO,57 ,"63,3"
10422,FABIAN EDUARDO,57 ,"35,6"
10423,FACUNDO NICOLAS,57 ,"20,1"
10424,FELIO,57 ,"62,4"
10425,FELIX RICARDO,57 ,"48,5"
10426,FERNANDO MARIANO,57 ,"51,5"
10427,FIODOR,57 ,"44,1"
10428,FRANCESC MIQUEL,57 ,"35,0"
10429,GABRIEL FLORIN,57 ,"28,5"
10430,GABRIEL IOAN,57 ,"32,0"
10431,GABRIEL MARTIN,57 ,"27,4"
10432,GASTON ALEJANDRO,57 ,"31,8"
10433,GEORGE EDWARD,57 ,"68,8"
10434,GONZALO VICENTE,57 ,"46,2"
10435,HAROLD ANDRES,57 ,"26,1"
10436,HARVINDER,57 ,"36,6"
10437,HECTOR JULIAN,57 ,"36,8"
10438,IGNACIO FELIX,57 ,"46,5"
10439,IONUT LUCIAN,57 ,"28,7"
10440,IVAN ALEXIS,57 ,"30,4"
10441,JAIME MARTIN,57 ,"41,8"
10442,JANIS,57 ,"40,4"
10443,JASPREET,57 ,"21,9"
10444,JAVIER ELOY,57 ,"35,6"
10445,JIANMING,57 ,"37,6"
10446,JOAQUIN FELIPE,57 ,"50,7"
10447,JOHN EDISON,57 ,"28,7"
10448,JOHN MARIO,57 ,"36,1"
10449,JONATAN JOSE,57 ,"26,4"
10450,JORDI ENRIC,57 ,"40,9"
10451,JOSE ARISTIDES,57 ,"47,9"
10452,JOSE ARNALDO,57 ,"45,3"
10453,JOSE SERVANDO,57 ,"52,7"
10454,JUDA,57 ,"24,9"
10455,JUN HAO,57 ,"7,9"
10456,JURDAN,57 ,"19,7"
10457,KEITH JOHN,57 ,"65,7"
10458,KENNETH WILLIAM,57 ,"67,5"
10459,KEVIN SEBASTIAN,57 ,"13,5"
10460,KOSTA,57 ,"37,7"
10461,LAURENTIU IONUT,57 ,"24,5"
10462,LEANDRO GABRIEL,57 ,"26,6"
10463,LEONARDO FRANCISCO,57 ,"39,9"
10464,LUCAS AGUSTIN,57 ,"21,0"
10465,LUIS CLAUDIO,57 ,"47,1"
10466,LUIS EVELIO,57 ,"49,7"
10467,LUIS GINES,57 ,"49,1"
10468,LUIS JACOBO,57 ,"34,9"
10469,LUIS JOEL,57 ,"21,4"
10470,LUIS ROGELIO,57 ,"50,9"
10471,LYUBEN,57 ,"41,3"
10472,MADANI,57 ,"44,8"
10473,MAHFUD,57 ,"28,1"
10474,MANUEL CESAREO,57 ,"61,7"
10475,MANUEL RAIMUNDO,57 ,"55,2"
10476,MANUEL TEODORO,57 ,"54,7"
10477,MARC JOAN,57 ,"23,6"
10478,MARIAN MARIUS,57 ,"36,6"
10479,MARIANO FERNANDO,57 ,"55,9"
10480,MARIO EMILIO,57 ,"48,1"
10481,MARIUS GEORGE,57 ,"30,7"
10482,MARK EDWARD,57 ,"48,3"
10483,MATIAS ALBERTO,57 ,"30,1"
10484,MICHAEL ALAN,57 ,"58,8"
10485,MIGUEL VICTOR,57 ,"48,1"
10486,MINERVINO,57 ,"69,5"
10487,MIQUEL ANTONI,57 ,"40,9"
10488,MODESTO JAVIER,57 ,"44,3"
10489,MOHAMMED EL AMINE,57 ,"27,9"
10490,NAKOR,57 ,"6,6"
10491,NEHUEN,57 ,"8,3"
10492,NESTOR HUGO,57 ,"48,6"
10493,NESTOR MIGUEL,57 ,"38,3"
10494,NORBERTO MANUEL,57 ,"47,5"
10495,OSCAR OMAR,57 ,"37,9"
10496,PASCUAL ANGEL,57 ,"54,7"
10497,PAULINO JAVIER,57 ,"48,7"
10498,PAULINO MANUEL,57 ,"53,5"
10499,RAFAEL ARTURO,57 ,"42,5"
10500,RAMON CARMELO,57 ,"51,9"
10501,RAUL GUILLERMO,57 ,"46,4"
10502,RAUL PEDRO,57 ,"46,6"
10503,RICHARD CHARLES,57 ,"57,8"
10504,ROBERTO ALFREDO,57 ,"48,3"
10505,ROGER DAVID,57 ,"45,3"
10506,ROLANDO JOSE,57 ,"42,8"
10507,RONG,57 ,"35,1"
10508,SALVADOR PEDRO,57 ,"53,5"
10509,SAMEER,57 ,"17,1"
10510,SAMUIL,57 ,"28,0"
10511,SEBASTIAN ARIEL,57 ,"33,8"
10512,SERGIO AUGUSTO,57 ,"43,0"
10513,SERGIO OSCAR,57 ,"46,0"
10514,SLAVI,57 ,"32,3"
10515,SMAIN,57 ,"43,1"
10516,SORIN DANIEL,57 ,"33,2"
10517,TARSEM,57 ,"44,2"
10518,TIMOTHY JAMES,57 ,"44,9"
10519,TORNIKE,57 ,"23,8"
10520,VICTOR GREGORIO,57 ,"41,6"
10521,VSEVOLOD,57 ,"25,8"
10522,WALTER ANDRES,57 ,"31,0"
10523,WALTER JOSE,57 ,"40,4"
10524,WENLONG,57 ,"33,5"
10525,XINLEI,57 ,"17,3"
10526,YAVOR,57 ,"34,6"
10527,YONGHUA,57 ,"44,6"
10528,ABDENNEBI,56 ,"48,7"
10529,ADRIAN SORIN,56 ,"33,2"
10530,AGUSTIN DOMINGO,56 ,"52,1"
10531,AGUSTIN EDUARDO,56 ,"41,3"
10532,AGUSTIN PABLO,56 ,"45,6"
10533,AITOR DANIEL,56 ,"18,9"
10534,ALEJANDRO FELIX,56 ,"39,7"
10535,ALEJANDRO GUSTAVO,56 ,"42,9"
10536,ALEJANDRO OSCAR,56 ,"40,9"
10537,ALIN ALEXANDRU,56 ,"24,0"
10538,ALIN MARIUS,56 ,"30,6"
10539,ANAEL,56 ,"18,9"
10540,ANDIMA,56 ,"33,7"
10541,ANGEL TEODORO,56 ,"53,5"
10542,ANTONIO BENJAMIN,56 ,"48,4"
10543,ANTONIO PATRICIO,56 ,"47,4"
10544,ARIEL ANTONIO,56 ,"35,4"
10545,ARISTOTELES,56 ,"45,5"
10546,ARMANDO FRANCISCO,56 ,"49,4"
10547,ARTZAI,56 ,"22,0"
10548,AURICA,56 ,"51,9"
10549,BAH,56 ,"36,8"
10550,BART,56 ,"38,9"
10551,BATISTE,56 ,"30,4"
10552,BENTOR,56 ,"14,7"
10553,BOYKO,56 ,"40,6"
10554,BRAULIO MANUEL,56 ,"48,9"
10555,BRAYAN DAVID,56 ,"16,8"
10556,BYRON JAVIER,56 ,"27,7"
10557,CALOGERO,56 ,"49,8"
10558,CATALIN DANIEL,56 ,"29,2"
10559,CHRISTIAN LUIS,56 ,"27,8"
10560,COSMIN MIHAI,56 ,"24,2"
10561,CRISTHOFER,56 ,"20,3"
10562,CRISTIAN RODRIGO,56 ,"31,7"
10563,DAN CRISTIAN,56 ,"33,0"
10564,DENIS DANIEL,56 ,"17,8"
10565,DIAN,56 ,"28,5"
10566,DIEGO DAMIAN,56 ,"34,9"
10567,DIEGO GONZALO,56 ,"33,6"
10568,DIEGO ORLANDO,56 ,"32,2"
10569,DIMO,56 ,"39,2"
10570,DIOP,56 ,"40,9"
10571,EDGAR ALBERTO,56 ,"39,2"
10572,EDGAR FRANCISCO,56 ,"35,7"
10573,EDUARDO CESAR,56 ,"47,3"
10574,EDUARDO IVAN,56 ,"39,8"
10575,EDUARDO RUBEN,56 ,"45,2"
10576,EL KHATIR,56 ,"43,1"
10577,ELDAR,56 ,"28,1"
10578,ELOY ANGEL,56 ,"51,4"
10579,ELOY JAVIER,56 ,"43,1"
10580,ELY,56 ,"36,5"
10581,ERICK MANUEL,56 ,"16,9"
10582,ERNESTO RAFAEL,56 ,"45,4"
10583,ESTEBAN FERNANDO,56 ,"42,9"
10584,EZEKIEL,56 ,"18,3"
10585,FABIAN MARCELO,56 ,"42,8"
10586,FABIO MIGUEL,56 ,"24,1"
10587,FAUSTO ENRIQUE,56 ,"46,1"
10588,FERNANDO ISIDRO,56 ,"49,7"
10589,FRANCISCO FLORENCIO,56 ,"53,9"
10590,GABRIEL JAIME,56 ,"44,1"
10591,GABRIEL RICARDO,56 ,"34,1"
10592,GALILEO,56 ,"38,4"
10593,GARRY,56 ,"53,9"
10594,GARTZEN,56 ,"24,1"
10595,GEORGE MICHAEL,56 ,"36,6"
10596,GHEORGHE MARIAN,56 ,"34,0"
10597,GHEORGHE SORIN,56 ,"38,3"
10598,GIAN,56 ,"17,5"
10599,GRAZIANO,56 ,"46,9"
10600,GUSTAVO MARTIN,56 ,"38,4"
10601,GYORGY,56 ,"45,3"
10602,HAIYONG,56 ,"39,4"
10603,HANSEL,56 ,"25,2"
10604,HARWINDER,56 ,"31,4"
10605,HATEM,56 ,"29,1"
10606,HENRY ANTONIO,56 ,"39,8"
10607,HMIDOU,56 ,"49,5"
10608,HUGO MARIO,56 ,"49,6"
10609,HUGO NICOLAS,56 ,"17,1"
10610,ILDEFONS,56 ,"59,6"
10611,ISAAC MIGUEL,56 ,"39,1"
10612,IULIAN MARIAN,56 ,"29,2"
10613,IVAN RAUL,56 ,"31,2"
10614,IVAN RODRIGO,56 ,"32,5"
10615,JAIME ALFREDO,56 ,"45,3"
10616,JAIME ORLANDO,56 ,"40,8"
10617,JESUS JERONIMO,56 ,"51,3"
10618,JESUS MODESTO,56 ,"51,4"
10619,JHONATAN DAVID,56 ,"20,1"
10620,JONATHAN RAFAEL,56 ,"25,4"
10621,JORDI DAVID,56 ,"25,3"
10622,JOSE ALIRIO,56 ,"49,0"
10623,JOSE EFREN,56 ,"46,8"
10624,JOSE TEOFILO,56 ,"59,2"
10625,JOSEBA MIREN,56 ,"46,0"
10626,JUAN ROSENDO,56 ,"47,8"
10627,JUDE,56 ,"34,8"
10628,JULIO MARIO,56 ,"49,8"
10629,KARAMBA,56 ,"36,3"
10630,KHLIFA,56 ,"42,7"
10631,LADISLAV,56 ,"44,4"
10632,LADJI,56 ,"32,6"
10633,LAZARO ANTONIO,56 ,"50,4"
10634,LEANDRO ARIEL,56 ,"33,3"
10635,LUCAS DAMIAN,56 ,"23,2"
10636,LUIS ABELARDO,56 ,"48,5"
10637,MARCELO DAVID,56 ,"32,1"
10638,MARIO SERGIO,56 ,"38,0"
10639,MARIUS STEFAN,56 ,"28,1"
10640,MARK JAMES,56 ,"44,6"
10641,MASOUD,56 ,"48,1"
10642,MATEO JAVIER,56 ,"26,3"
10643,MATIAS FERNANDO,56 ,"29,0"
10644,MIKEL JOSEBA,56 ,"41,8"
10645,MILCHO,56 ,"45,5"
10646,MOHAMED YASSIR,56 ,"8,3"
10647,MOHIT,56 ,"22,3"
10648,MYRON,56 ,"46,9"
10649,NARAYAN,56 ,"22,9"
10650,NDONGO,56 ,"39,9"
10651,NESTOR ANDRES,56 ,"35,2"
10652,NICOLAS CARLOS,56 ,"37,4"
10653,NICOLAS PABLO,56 ,"29,7"
10654,NORBEY,56 ,"43,6"
10655,NOSA,56 ,"34,3"
10656,OSCAR ALEXIS,56 ,"31,9"
10657,OSCAR GUSTAVO,56 ,"42,2"
10658,OSCAR SEBASTIAN,56 ,"30,1"
10659,OVIDIU FLORIN,56 ,"34,1"
10660,PABLO SAMUEL,56 ,"21,8"
10661,PATRICIO ANDRES,56 ,"32,6"
10662,PATRICK JAMES,56 ,"50,0"
10663,PAZ,56 ,"68,7"
10664,PEDRO MATEO,56 ,"43,3"
10665,QUAN,56 ,"30,0"
10666,QUENTIN,56 ,"25,1"
10667,RAFAEL GONZALO,56 ,"45,0"
10668,RAFAEL ISIDRO,56 ,"50,2"
10669,RAFAEL JAIME,56 ,"51,0"
10670,RAMON GUILLERMO,56 ,"50,3"
10671,RAUL ARMANDO,56 ,"44,7"
10672,REDWAN,56 ,"15,0"
10673,RODRIGO DAVID,56 ,"23,2"
10674,ROHAN,56 ,"14,0"
10675,RUBEN ALFONSO,56 ,"36,4"
10676,RUBEN JUAN,56 ,"38,4"
10677,SEBASTIAN MIHAI,56 ,"18,5"
10678,SEBASTIAN PABLO,56 ,"40,1"
10679,SEGUNDO PEDRO,56 ,"50,2"
10680,SERGIO ARTURO,56 ,"35,5"
10681,SERGIO PAULO,56 ,"34,6"
10682,SGHIR,56 ,"44,1"
10683,SIXTO JAVIER,56 ,"40,3"
10684,SORIN MARIAN,56 ,"28,6"
10685,VAIDAS,56 ,"36,5"
10686,VASILEIOS,56 ,"38,3"
10687,VICTOR FELIX,56 ,"47,8"
10688,VLAD ALEXANDRU,56 ,"17,0"
10689,WILSON OSWALDO,56 ,"41,3"
10690,XINJIE,56 ,"17,5"
10691,YEISON ANDRES,56 ,"25,5"
10692,YIJUN,56 ,"28,4"
10693,YORDI,56 ,"20,4"
10694,ABASS,55 ,"33,9"
10695,ADEMAR,55 ,"36,3"
10696,ALAN GEORGE,55 ,"68,1"
10697,ALBERTO ALFONSO,55 ,"43,1"
10698,ALEXA,55 ,"44,0"
10699,ANDREI LUCIAN,55 ,"19,0"
10700,ANDRES GUSTAVO,55 ,"36,3"
10701,ANGEL GERMAN,55 ,"47,6"
10702,ANTONIO ALEXANDER,55 ,"24,5"
10703,ARSALAN,55 ,"23,3"
10704,ARTURO RAFAEL,55 ,"43,8"
10705,ASHLEY,55 ,"24,3"
10706,BENIGNO ANTONIO,55 ,"61,9"
10707,BERNARDINO JOSE,55 ,"52,6"
10708,BOCAR,55 ,"35,4"
10709,BOUBA,55 ,"33,3"
10710,BRUNO ALEXANDRE,55 ,"28,6"
10711,CARLOS EUSEBIO,55 ,"50,5"
10712,CAYETANO MANUEL,55 ,"38,6"
10713,CHRISTIAN RAFAEL,55 ,"23,2"
10714,CHRISTOPHER WILLIAM,55 ,"50,8"
10715,CLAUDIO ENRIQUE,55 ,"43,6"
10716,CONSTANTIN CLAUDIU,55 ,"32,3"
10717,CONSTANTIN MARIAN,55 ,"33,5"
10718,COSMIN GABRIEL,55 ,"22,2"
10719,CRISTIAN GHEORGHE,55 ,"35,5"
10720,DANIEL LEONARDO,55 ,"32,1"
10721,DAVID OMAR,55 ,"28,9"
10722,DENIS CRISTIAN,55 ,"12,2"
10723,DENIS MARIAN,55 ,"10,9"
10724,DIEGO ISRAEL,55 ,"27,6"
10725,DIMITAR GEORGIEV,55 ,"42,9"
10726,DIMITRE,55 ,"49,8"
10727,DOBROMIR,55 ,"37,0"
10728,DRAGOS ANDREI,55 ,"15,4"
10729,EDUARDO RODRIGO,55 ,"36,3"
10730,EDWAR,55 ,"33,8"
10731,EDWIN EDUARDO,55 ,"34,2"
10732,EDWIN MARCELO,55 ,"39,9"
10733,ELIBERTO,55 ,"59,7"
10734,ELTON,55 ,"30,7"
10735,ERIC ANDREI,55 ,"4,4"
10736,ERNESTO ENRIQUE,55 ,"47,4"
10737,ESTEBAN RAMON,55 ,"49,1"
10738,FAHIM,55 ,"28,8"
10739,FAUSTO JAVIER,55 ,"44,1"
10740,FELIPE TOMAS,55 ,"51,6"
10741,FERNANDO EZEQUIEL,55 ,"28,8"
10742,FERNANDO GONZALO,55 ,"43,9"
10743,FLORENTINO JOSE,55 ,"57,2"
10744,FORTIA,55 ,"36,6"
10745,FRANCISCO CECILIO,55 ,"52,1"
10746,GEORGE BOGDAN,55 ,"30,8"
10747,GHEORGHE CATALIN,55 ,"33,0"
10748,GILSON,55 ,"37,7"
10749,GLEN,55 ,"39,2"
10750,GRABIEL,55 ,"47,3"
10751,GUAYASEN,55 ,"26,0"
10752,GUGLIELMO,55 ,"45,6"
10753,HARESH,55 ,"46,8"
10754,HARVEY,55 ,"38,4"
10755,HEORHIY,55 ,"51,6"
10756,HRISTIYAN,55 ,"23,6"
10757,HUGO ORLANDO,55 ,"41,1"
10758,IGNACIO DOMINGO,55 ,"47,8"
10759,IKER ADRIAN,55 ,"7,6"
10760,IOAN ANDREI,55 ,"24,7"
10761,IOAR,55 ,"11,5"
10762,ION MIKEL,55 ,"33,4"
10763,IONATAN,55 ,"12,8"
10764,IRU,55 ,"17,4"
10765,ISICIO,55 ,"58,9"
10766,JAIME ERNESTO,55 ,"46,0"
10767,JAIME GUILLERMO,55 ,"41,0"
10768,JAMSHAID,55 ,"34,7"
10769,JHON EDWARD,55 ,"27,8"
10770,JHONNY JAVIER,55 ,"30,2"
10771,JINPING,55 ,"46,7"
10772,JOEL ALBERTO,55 ,"24,0"
10773,JOEL JOAN,55 ,"13,0"
10774,JOSE ABRAHAN,55 ,"38,8"
10775,JOSE ALADINO,55 ,"62,8"
10776,JOSE ARIDANE,55 ,"31,1"
10777,JOSE FAUSTO,55 ,"52,8"
10778,JOSE HENRIQUE,55 ,"40,8"
10779,JOSEP SALVADOR,55 ,"45,4"
10780,JUAN ANIBAL,55 ,"43,9"
10781,JULIO ADRIAN,55 ,"26,9"
10782,LUCA ANDREI,55 ,"4,4"
10783,LUCIO JOSE,55 ,"52,3"
10784,LUIS LEANDRO,55 ,"42,3"
10785,LUIS TEODORO,55 ,"51,8"
10786,LUIZ HENRIQUE,55 ,"25,6"
10787,MAMADOU SAIDOU,55 ,"32,4"
10788,MANUEL MARCIAL,55 ,"59,6"
10789,MARCELO MANUEL,55 ,"43,2"
10790,MARIANO MARTIN,55 ,"43,0"
10791,MATEO DAVID,55 ,"15,5"
10792,MAURI,55 ,"14,0"
10793,MIGUEL GREGORIO,55 ,"48,8"
10794,MOHAMED MOULOUD,55 ,"42,4"
10795,MOHAMMAD REZA,55 ,"48,6"
10796,MOHAN,55 ,"52,7"
10797,MUHAMMAD ASIF,55 ,"38,5"
10798,NICANDRO,55 ,"59,6"
10799,NICOLAS PEDRO,55 ,"40,5"
10800,NIEVES,55 ,"68,7"
10801,NING,55 ,"30,6"
10802,PABLO ISRAEL,55 ,"28,5"
10803,PARVEZ,55 ,"41,4"
10804,PATRIC,55 ,"23,8"
10805,PEDRO FILIPE,55 ,"32,0"
10806,PEDRO NUNO,55 ,"36,8"
10807,PETER THOMAS,55 ,"62,8"
10808,PRISCILO,55 ,"70,8"
10809,RAFAEL ALEXANDER,55 ,"23,0"
10810,RAMON GREGORIO,55 ,"56,2"
10811,RAMON LORENZO,55 ,"55,1"
10812,RAZVAN CONSTANTIN,55 ,"24,7"
10813,RICARDO ADRIAN,55 ,"29,7"
10814,RICARDO RAUL,55 ,"45,2"
10815,RICARDO SALVADOR,55 ,"49,9"
10816,RICHARD ANDRES,55 ,"26,2"
10817,ROBERTO DOMINGO,55 ,"44,0"
10818,ROBERTO FELIX,55 ,"45,8"
10819,ROLY,55 ,"34,7"
10820,SALMANE,55 ,"12,9"
10821,SEBASTIAN PEDRO,55 ,"50,3"
10822,SERGIO ISMAEL,55 ,"31,2"
10823,SHAHIN,55 ,"34,3"
10824,SHARIF,55 ,"33,9"
10825,SHUO,55 ,"17,4"
10826,STEVEN JAMES,55 ,"43,6"
10827,STILIYAN,55 ,"32,1"
10828,TAIBI,55 ,"45,5"
10829,TEODORO ANTONIO,55 ,"55,7"
10830,VALENTIN GABRIEL,55 ,"29,5"
10831,WALTER ALEXANDER,55 ,"27,6"
10832,XUDONG,55 ,"32,2"
10833,YEFERSON,55 ,"24,0"
10834,YIWEI,55 ,"27,6"
10835,YUHANG,55 ,"12,8"
10836,YUNIEL,55 ,"28,4"
10837,ZINEDDINE,55 ,"18,1"
10838,ABDELASIS,54 ,"47,4"
10839,ABDELHAMED,54 ,"43,2"
10840,ABDELWAHAD,54 ,"34,6"
10841,ABDESSADIK,54 ,"40,5"
10842,ABDULAH,54 ,"14,0"
10843,ADRIAN CLAUDIU,54 ,"30,4"
10844,AGUSTIN EZEQUIEL,54 ,"19,2"
10845,AIPING,54 ,"49,6"
10846,ALAA EDDINE,54 ,"11,4"
10847,ALEJANDRO DIEGO,54 ,"34,5"
10848,ALEJANDRO RICARDO,54 ,"35,5"
10849,ALEJANDRO SAMUEL,54 ,"21,7"
10850,ALEXANDER PAUL,54 ,"21,5"
10851,ALEXANDRU NICOLAS,54 ,"5,7"
10852,ALEXANDRU ROBERT,54 ,"19,2"
10853,ALVARO PABLO,54 ,"31,2"
10854,AMETH,54 ,"29,5"
10855,AMRITPAL,54 ,"22,9"
10856,ANDRES RAUL,54 ,"38,9"
10857,ANGEL ORLANDO,54 ,"39,9"
10858,ANOIR,54 ,"21,7"
10859,ANTONIO CLEMENTE,54 ,"52,9"
10860,ARTURO DAVID,54 ,"33,0"
10861,ATIK,54 ,"30,3"
10862,ATTILIO,54 ,"56,0"
10863,AUGUSTO ANTONIO,54 ,"51,7"
10864,AVTANDIL,54 ,"42,7"
10865,BANTA,54 ,"35,2"
10866,BELKHEIR,54 ,"46,8"
10867,BRIAN DANIEL,54 ,"17,2"
10868,BRIAN THOMAS,54 ,"63,8"
10869,CARLOS HERNANDO,54 ,"39,9"
10870,CARLOS JACINTO,54 ,"46,2"
10871,CARMEL,54 ,"57,7"
10872,CATALIN MIHAI,54 ,"28,5"
10873,CECILIO JAVIER,54 ,"46,5"
10874,CHENYU,54 ,"10,2"
10875,CIPRIAN FLORIN,54 ,"30,8"
10876,CRISTIAN HERNAN,54 ,"34,8"
10877,DAMIAN ANDRES,54 ,"31,4"
10878,DAN FLORIN,54 ,"35,4"
10879,DANIEL MARCELO,54 ,"42,2"
10880,DANIEL STEFAN,54 ,"24,6"
10881,DAVID MARK,54 ,"50,1"
10882,DAVID PETER,54 ,"50,9"
10883,DAVITI,54 ,"26,1"
10884,DEMETRIO JESUS,54 ,"53,5"
10885,DINESH,54 ,"32,3"
10886,DONATAS,54 ,"33,8"
10887,DUVAN,54 ,"23,9"
10888,EDUARD DANIEL,54 ,"14,8"
10889,EDWIN DANIEL,54 ,"25,2"
10890,ELADIO ANTONIO,54 ,"48,6"
10891,ENRIQUE ROBERTO,54 ,"53,9"
10892,ERIK GABRIEL,54 ,"8,7"
10893,EULOGIO MANUEL,54 ,"50,1"
10894,EYAD,54 ,"10,5"
10895,EZEQUIEL ALEJANDRO,54 ,"23,9"
10896,FAUSTINO ANTONIO,54 ,"55,5"
10897,FEDERICO MARIA,54 ,"43,5"
10898,FELIPE AGUSTIN,54 ,"44,8"
10899,FELIX DOMINGO,54 ,"55,2"
10900,FELIX RAUL,54 ,"46,5"
10901,FERNANDO DARIO,54 ,"38,3"
10902,FERNANDO PASCUAL,54 ,"50,3"
10903,FIDELIO,54 ,"63,5"
10904,FLORIN IULIAN,54 ,"32,0"
10905,FRANCISCO LUCIANO,54 ,"51,4"
10906,FRANCISCO MARCELO,54 ,"49,5"
10907,GABRIEL AGUSTIN,54 ,"35,6"
10908,GABRIEL EMILIO,54 ,"34,0"
10909,GEORGI DIMITROV,54 ,"45,0"
10910,GHITA,54 ,"47,5"
10911,GIOVANNI JESUS,54 ,"22,4"
10912,GREGORIO RAFAEL,54 ,"57,6"
10913,GUOHUA,54 ,"49,0"
10914,GUOLIANG,54 ,"44,6"
10915,HARI,54 ,"35,3"
10916,HECTOR GUSTAVO,54 ,"43,3"
10917,HELENIO,54 ,"56,4"
10918,HENRY JESUS,54 ,"41,3"
10919,HIRAM,54 ,"29,3"
10920,HONGWEI,54 ,"36,2"
10921,HUGO ALFREDO,54 ,"45,2"
10922,IAN JOHN,54 ,"54,8"
10923,IKER ANTONIO,54 ,"8,5"
10924,INTI,54 ,"16,2"
10925,ISAAC JAVIER,54 ,"33,0"
10926,IUSTIN,54 ,"29,5"
10927,JAIME ALONSO,54 ,"38,3"
10928,JAIRO JAVIER,54 ,"25,0"
10929,JANITZ,54 ,"7,7"
10930,JERONIMO FRANCISCO,54 ,"51,1"
10931,JESUS BENIGNO,54 ,"57,3"
10932,JIANBO,54 ,"41,8"
10933,JIARUI,54 ,"8,7"
10934,JONATHAN ISRAEL,54 ,"22,2"
10935,JONATHAN MAURICIO,54 ,"23,8"
10936,JOSE ROMUALDO,54 ,"54,6"
10937,JOSEPH ALEXANDER,54 ,"18,0"
10938,JOSUE ALEJANDRO,54 ,"17,4"
10939,JUAN FRANCISCO JAVIER,54 ,"59,1"
10940,JUAN RUFINO,54 ,"56,3"
10941,KWADWO,54 ,"41,5"
10942,LAJOS,54 ,"45,3"
10943,LAUREANO JOSE,54 ,"50,6"
10944,LAURENTIU MARIAN,54 ,"27,8"
10945,LE,54 ,"25,4"
10946,LEONARDO ARIEL,54 ,"33,9"
10947,LUCIANO JESUS,54 ,"48,7"
10948,LUDWIG,54 ,"56,1"
10949,LUIS AITOR,54 ,"37,2"
10950,LUIS MARCIAL,54 ,"48,9"
10951,MARCO ENRIQUE,54 ,"34,9"
10952,MARCOS FELIPE,54 ,"37,3"
10953,MARIANO GABRIEL,54 ,"38,9"
10954,MARIO RENE,54 ,"39,8"
10955,MAURO JAVIER,54 ,"33,5"
10956,MAXIMO LUIS,54 ,"50,8"
10957,NAWAZ,54 ,"40,7"
10958,NAYIB,54 ,"35,9"
10959,NAZARII,54 ,"20,5"
10960,NELSON RICARDO,54 ,"36,8"
10961,NESTOR IVAN,54 ,"35,0"
10962,OSCAR MARINO,54 ,"41,4"
10963,PABLO SERGIO,54 ,"36,2"
