Frecuencias de nombres femeninos,,,
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2017,,,
INE.es
,,,
Nombres de mujer con frecuencia mayor o igual a 20 a nivel nacional.,,,
(*) Edad media de las personas que tienen ese nombre a nivel nacional.,,,
,,,
Orden,Nombre,Frecuencia,Edad Media (*)
5523,ALINA NICOLETA,119 ,"30,4"
5524,ANA ALEXANDRA,119 ,"28,9"
5525,ANA CARLA,119 ,"30,0"
5526,ANDREEA NICOLETA,119 ,"21,5"
5527,ARIJ,119 ,"3,4"
5528,BEATRIZ ANA,119 ,"42,7"
5529,BEGOÑA PILAR,119 ,"43,9"
5530,BIANCA ANDREEA,119 ,"13,3"
5531,CARMEN RAMONA,119 ,"50,2"
5532,CARMEN TRINIDAD,119 ,"53,0"
5533,CLAUDIA VICTORIA,119 ,"22,2"
5534,CORAZON,119 ,"57,7"
5535,DAINA,119 ,"16,7"
5536,ERMINIA,119 ,"50,5"
5537,FATIMA ISABEL,119 ,"36,4"
5538,FRANCISCA LOURDES,119 ,"46,4"
5539,IOANA ANDREEA,119 ,"23,7"
5540,JEANINE,119 ,"52,2"
5541,JUGATX,119 ,"21,5"
5542,JULIA DOLORES,119 ,"56,5"
5543,LISBET,119 ,"31,8"
5544,MADRONA,119 ,"73,8"
5545,MANUELA ROSA,119 ,"59,2"
5546,MARIA BERNARDINA,119 ,"57,9"
5547,MARIA CONSTANTINA,119 ,"61,6"
5548,MARIA GUMERSINDA,119 ,"63,2"
5549,MARIA ISABELA,119 ,"17,1"
5550,MARILOU,119 ,"44,9"
5551,MARITES,119 ,"42,0"
5552,NATALJA,119 ,"40,8"
5553,NAYARA CARMEN,119 ,"13,1"
5554,OLGA ELENA,119 ,"51,3"
5555,SENDA,119 ,"14,7"
5556,SILVIA LILIANA,119 ,"47,8"
5557,SIRINE,119 ,"7,0"
5558,TERESA ANTONIA,119 ,"63,5"
5559,VANESSA ALEXANDRA,119 ,"25,8"
5560,VENERA,119 ,"52,0"
5561,XINYUE,119 ,"12,4"
5562,YUNAIDA,119 ,"19,9"
5563,ZULEYMA,119 ,"14,9"
5564,ADMIRACION,118 ,"67,5"
5565,ALEJANDRA PATRICIA,118 ,"32,9"
5566,ALEXANDRA DANIELA,118 ,"21,4"
5567,ANA LIA,118 ,"38,0"
5568,ANDREA SOLEDAD,118 ,"30,5"
5569,ANN ELIZABETH,118 ,"65,1"
5570,AUSENCIA,118 ,"73,3"
5571,AWATIF,118 ,"24,9"
5572,BARBORA,118 ,"29,3"
5573,BETSAIDA,118 ,"26,1"
5574,BLANCA BEATRIZ,118 ,"43,4"
5575,CARMEN ALEJANDRA,118 ,"32,7"
5576,CARMEN MIHAELA,118 ,"35,7"
5577,CARMEN MONTSERRAT,118 ,"52,0"
5578,CHOUMICHA,118 ,"42,5"
5579,DIANA ROSA,118 ,"36,5"
5580,DIMITRINA,118 ,"43,4"
5581,DONINA,118 ,"76,3"
5582,DULCINA,118 ,"71,7"
5583,ERIKA CARMEN,118 ,"28,7"
5584,EVA MERCEDES,118 ,"41,4"
5585,FRANCISCA EUGENIA,118 ,"54,8"
5586,ILIYANA,118 ,"35,9"
5587,JOSEFINA CARMEN,118 ,"59,6"
5588,JUANA ELENA,118 ,"53,2"
5589,LIHONG,118 ,"40,7"
5590,LUISA DOLORES,118 ,"56,9"
5591,MARGARITA TERESA,118 ,"56,7"
5592,MARISEL,118 ,"44,7"
5593,MERCEDES ROSARIO,118 ,"52,3"
5594,MIREN IOSUNE,118 ,"46,7"
5595,MONIKA MARIA,118 ,"45,9"
5596,NANCY CAROLINA,118 ,"33,9"
5597,NASIMA,118 ,"19,9"
5598,PALOMA CARMEN,118 ,"35,9"
5599,RADA,118 ,"50,3"
5600,ROMAISAE,118 ,"6,3"
5601,SAVINA,118 ,"26,2"
5602,TATIANA ELIZABETH,118 ,"27,8"
5603,TEBA,118 ,"30,0"
5604,YAMIRA,118 ,"19,9"
5605,ALCAZAR,117 ,"62,6"
5606,ALEXANDRA ROCIO,117 ,"39,7"
5607,ANGELA BEATRIZ,117 ,"39,0"
5608,ANYELINA,117 ,"14,9"
5609,BORYANA,117 ,"39,6"
5610,DARIANA,117 ,"12,5"
5611,DENITSA,117 ,"26,3"
5612,EVA BEATRIZ,117 ,"41,5"
5613,FRANCISCA LUCIA,117 ,"52,3"
5614,GABI,117 ,"39,9"
5615,ISABEL ENCARNACION,117 ,"57,0"
5616,ISORA,117 ,"21,7"
5617,JIANLI,117 ,"41,6"
5618,JUANA BAUTISTA,117 ,"56,8"
5619,JUANA CONCEPCION,117 ,"60,9"
5620,LEONIDAS,117 ,"56,2"
5621,LILIA MARIA,117 ,"47,7"
5622,MANUELA TERESA,117 ,"60,2"
5623,MARIA JUNQUERA,117 ,"58,7"
5624,MARIA SUCESO,117 ,"65,6"
5625,MARIA UJUE,117 ,"48,0"
5626,MARIA YESENIA,117 ,"31,9"
5627,MARIA YESSICA,117 ,"35,0"
5628,MARIAMI,117 ,"18,4"
5629,MARIANA CRISTINA,117 ,"34,9"
5630,MATILDE ISABEL,117 ,"55,0"
5631,MEIYING,117 ,"46,7"
5632,MONICA TERESA,117 ,"41,9"
5633,NELIDA MARIA,117 ,"48,1"
5634,PALOMA PILAR,117 ,"41,0"
5635,SOFIA CAROLINA,117 ,"22,7"
5636,TERESA CONCEPCION,117 ,"57,6"
5637,TRINIDAD CARMEN,117 ,"55,1"
5638,XINYAN,117 ,"9,8"
5639,XIUMEI,117 ,"46,0"
5640,YINA,117 ,"16,5"
5641,YUXUAN,117 ,"6,7"
5642,ZHEN,117 ,"34,3"
5643,ANA ANDREA,116 ,"32,4"
5644,ANDREA LORENA,116 ,"30,4"
5645,APARECIDA,116 ,"50,3"
5646,ARACELI CARMEN,116 ,"45,4"
5647,BLANCA CARMEN,116 ,"34,3"
5648,CATALEYA,116 ,"1,6"
5649,CORTES,116 ,"43,4"
5650,EVELINE,116 ,"42,3"
5651,FLOR MARINA,116 ,"53,8"
5652,JENNIFER ANNE,116 ,"57,7"
5653,JOSEFA ESTHER,116 ,"56,9"
5654,JUDITH ANN,116 ,"66,7"
5655,KULWINDER,116 ,"38,9"
5656,LUZ PIEDAD,116 ,"46,0"
5657,MARIA CORALIA,116 ,"54,7"
5658,MARIA HAYDEE,116 ,"54,6"
5659,MARIA JANETH,116 ,"43,5"
5660,MARIA KARINA,116 ,"37,0"
5661,OLGA MERCEDES,116 ,"51,9"
5662,OMNIA,116 ,"9,1"
5663,ORIA,116 ,"33,2"
5664,PAOLA CARMEN,116 ,"21,0"
5665,ROSANA MARIA,116 ,"34,6"
5666,SILVIA MONICA,116 ,"47,3"
5667,SORALLA,116 ,"27,6"
5668,WEILI,116 ,"36,7"
5669,XIN YI,116 ,"8,6"
5670,YAIRA,116 ,"10,8"
5671,ALANIS,115 ,"10,9"
5672,ANDREA ELENA,115 ,"21,8"
5673,ANGELA ROSARIO,115 ,"46,8"
5674,ASSIL,115 ,"3,3"
5675,CARMEN OLIVA,115 ,"41,7"
5676,CHAHIRA,115 ,"29,1"
5677,CHARIFA,115 ,"36,8"
5678,CHUNYAN,115 ,"38,9"
5679,DAWN,115 ,"52,7"
5680,DIANA ROCIO,115 ,"35,0"
5681,ENRIQUETA MARIA,115 ,"55,5"
5682,ESMERALDA MARIA,115 ,"32,6"
5683,EUFROSINA,115 ,"72,0"
5684,FANGFANG,115 ,"29,8"
5685,FILIBERTA,115 ,"74,5"
5686,HAJIBA,115 ,"36,6"
5687,HERIBERTA,115 ,"68,5"
5688,ISABEL INMACULADA,115 ,"43,3"
5689,JUANA LUCIA,115 ,"55,2"
5690,KARINA ALEXANDRA,115 ,"29,0"
5691,KARINA MARIA,115 ,"23,1"
5692,KELLY JOHANA,115 ,"25,1"
5693,KINGA,115 ,"29,4"
5694,KRISTIN,115 ,"35,1"
5695,LORENA PILAR,115 ,"33,3"
5696,LUCIA INES,115 ,"31,3"
5697,MARGARITA ELENA,115 ,"55,1"
5698,MARIA MARLENY,115 ,"53,2"
5699,MAYSA,115 ,"10,2"
5700,MIREN EUKENE,115 ,"46,3"
5701,NASIHA,115 ,"46,1"
5702,QUEEN,115 ,"33,2"
5703,RAJWINDER,115 ,"33,5"
5704,RINA,115 ,"42,0"
5705,ROSA HERMINIA,115 ,"52,8"
5706,SAMAY,115 ,"8,1"
5707,SONIA ELENA,115 ,"42,2"
5708,VIRGINIA PILAR,115 ,"39,7"
5709,WALTRAUD,115 ,"69,7"
5710,YE,115 ,"26,6"
5711,ZAYDA,115 ,"25,5"
5712,ZOFIA,115 ,"47,9"
5713,ALICIA VICTORIA,114 ,"43,5"
5714,ALISHA,114 ,"8,7"
5715,ANDREA NICOLE,114 ,"15,2"
5716,ANDREEA ROXANA,114 ,"25,1"
5717,ANTONIA CONCEPCION,114 ,"60,4"
5718,ANTONIA MANUELA,114 ,"61,5"
5719,AYALA,114 ,"11,5"
5720,BERNARDITA,114 ,"57,1"
5721,BETANIA,114 ,"28,1"
5722,CONCEPCION DOLORES,114 ,"58,2"
5723,CONSOLACIO,114 ,"70,2"
5724,DIANA VANESSA,114 ,"28,6"
5725,EDIT,114 ,"39,5"
5726,EGLE,114 ,"33,2"
5727,FILOFTEIA,114 ,"50,1"
5728,FLOR ALBA,114 ,"51,8"
5729,GABRIELA ANDREA,114 ,"33,2"
5730,ISABEL JUANA,114 ,"60,9"
5731,JACINTA MARIA,114 ,"54,8"
5732,JIN,114 ,"30,2"
5733,LUCIA ALEJANDRA,114 ,"19,8"
5734,LUISA ESTHER,114 ,"50,7"
5735,LUZ VICTORIA,114 ,"44,8"
5736,MADELINE,114 ,"33,7"
5737,MARGARET ANNE,114 ,"66,2"
5738,MARTA MARGARITA,114 ,"46,3"
5739,MATILDE CARMEN,114 ,"60,2"
5740,NANCY CARMEN,114 ,"48,1"
5741,NDEYE FATOU,114 ,"25,7"
5742,NILSA,114 ,"44,5"
5743,NOEMA,114 ,"35,6"
5744,PELIGROS,114 ,"64,8"
5745,ROMY,114 ,"33,4"
5746,SARITA,114 ,"37,7"
5747,SHEILA CARMEN,114 ,"17,5"
5748,TERESA CRISTINA,114 ,"47,2"
5749,VIVIANA ELIZABETH,114 ,"33,1"
5750,XIAOYU,114 ,"31,4"
5751,YLENIA MARIA,114 ,"20,9"
5752,ZOIA,114 ,"50,7"
5753,AIZA,113 ,"12,1"
5754,ALFONSA MARIA,113 ,"51,9"
5755,ALICIA TERESA,113 ,"46,3"
5756,ANALIA VERONICA,113 ,"40,6"
5757,ANDREA SOFIA,113 ,"14,2"
5758,ANEU,113 ,"7,0"
5759,ANNEMARIE,113 ,"57,6"
5760,AZRA,113 ,"42,4"
5761,CARMEN LETICIA,113 ,"36,4"
5762,CHRIFA,113 ,"43,3"
5763,CLAUDIA VIVIANA,113 ,"39,8"
5764,CONVERSION,113 ,"70,0"
5765,CRISTINA ROSA,113 ,"43,3"
5766,DELPHINE,113 ,"39,7"
5767,ELIA ISABEL,113 ,"44,1"
5768,FATME,113 ,"41,7"
5769,IGNACIA MARIA,113 ,"53,8"
5770,INARA,113 ,"15,0"
5771,ISABEL YOLANDA,113 ,"46,4"
5772,JENNY CAROLINA,113 ,"32,6"
5773,JIANYING,113 ,"42,3"
5774,JOSEFA RAMONA,113 ,"67,3"
5775,JULIJA,113 ,"34,3"
5776,KARMEN,113 ,"41,7"
5777,KIMBERLEY,113 ,"21,6"
5778,LILIBETH,113 ,"36,5"
5779,LINDA MARIA,113 ,"41,6"
5780,LUCIA INMACULADA,113 ,"33,3"
5781,MARIA CARMEN TERESA,113 ,"65,4"
5782,MARIA CASTELLAR,113 ,"44,3"
5783,MARIA MARGARIDA,113 ,"50,2"
5784,MARIA NELIA,113 ,"52,5"
5785,MARIANA DANIELA,113 ,"36,3"
5786,MARISABEL,113 ,"38,4"
5787,MESSAOUDA,113 ,"49,9"
5788,NICOLETA MARIA,113 ,"29,1"
5789,ONEIDA,113 ,"47,1"
5790,PATRICIA VICTORIA,113 ,"34,7"
5791,RHIZLANE,113 ,"30,4"
5792,ROSARIO MERCEDES,113 ,"56,5"
5793,SARABEL,113 ,"28,1"
5794,SMAHANE,113 ,"28,1"
5795,SUSANA ESTHER,113 ,"45,7"
5796,TIRSA,113 ,"47,6"
5797,ZIHARA,113 ,"14,5"
5798,ZSUZSANNA,113 ,"39,7"
5799,ABENCHARA,112 ,"21,2"
5800,ALEXANDRA ISABEL,112 ,"31,0"
5801,ALINA GEORGIANA,112 ,"26,8"
5802,ANA GEMMA,112 ,"41,4"
5803,ANDREA DANIELA,112 ,"19,4"
5804,ANN MARIE,112 ,"55,3"
5805,BILYANA,112 ,"31,2"
5806,CARMEN DANIELA,112 ,"33,3"
5807,CELINDA,112 ,"49,7"
5808,EL HASSANIA,112 ,"39,8"
5809,ELVA MARIA,112 ,"45,9"
5810,ENIKO,112 ,"38,5"
5811,GERTRUD,112 ,"74,0"
5812,GLORIA MARGARITA,112 ,"54,0"
5813,HIART,112 ,"24,6"
5814,JENNIFER MARY,112 ,"61,0"
5815,JESSICA PATRICIA,112 ,"31,1"
5816,JOSETTE,112 ,"69,9"
5817,JULIA INES,112 ,"47,1"
5818,JULISSA,112 ,"30,3"
5819,KATERIN,112 ,"26,8"
5820,KELLY JOHANNA,112 ,"27,3"
5821,LUZ ANDREA,112 ,"32,5"
5822,MARIA ALSIRA,112 ,"65,9"
5823,MARIA ISABELLA,112 ,"15,3"
5824,MARIA LEIRE,112 ,"39,3"
5825,MARIA ZENAIDA,112 ,"45,8"
5826,MARIE HELENE,112 ,"52,6"
5827,MERCEDES ELENA,112 ,"53,8"
5828,MONICA VIVIANA,112 ,"40,9"
5829,MYA,112 ,"4,1"
5830,NAJLAA,112 ,"23,8"
5831,NERY,112 ,"51,0"
5832,NICOLE ANDREA,112 ,"16,6"
5833,ROBUSTIANA,112 ,"75,2"
5834,RONGRONG,112 ,"27,9"
5835,ROSA PATRICIA,112 ,"40,6"
5836,SARA GABRIELA,112 ,"15,1"
5837,SARA VALENTINA,112 ,"11,7"
5838,SHAHIDA,112 ,"41,9"
5839,SOFIA CRISTINA,112 ,"24,6"
5840,TRINI,112 ,"51,6"
5841,XIAOXIA,112 ,"36,6"
5842,AIMEI,111 ,"48,0"
5843,ALTAMIRA,111 ,"59,1"
5844,AMPARO ROCIO,111 ,"40,1"
5845,ANA VALENTINA,111 ,"21,2"
5846,ANGHARAD,111 ,"28,2"
5847,ANTONIA JUANA,111 ,"67,1"
5848,BIBIANA MARIA,111 ,"39,4"
5849,CHAFIKA,111 ,"42,2"
5850,CHERIFA,111 ,"46,5"
5851,DIANA CARMEN,111 ,"32,1"
5852,EKATERINE,111 ,"39,0"
5853,ELHAM,111 ,"26,7"
5854,ERIKA PAOLA,111 ,"30,3"
5855,EUGENIA VICTORIA,111 ,"49,8"
5856,GISSELA,111 ,"13,8"
5857,ISABEL AMPARO,111 ,"51,0"
5858,JULIETH,111 ,"24,5"
5859,KADIDIATOU,111 ,"20,9"
5860,KAREN PATRICIA,111 ,"34,5"
5861,KATSIARYNA,111 ,"31,3"
5862,LOLA MARIA,111 ,"15,7"
5863,LUCIA MARGARITA,111 ,"44,5"
5864,LUCIANA MARIA,111 ,"40,6"
5865,LUISA VICTORIA,111 ,"52,9"
5866,MARGARITA VICTORIA,111 ,"46,8"
5867,MARIA DEMELSA,111 ,"35,6"
5868,MARIA DOMITILA,111 ,"62,2"
5869,MARIA JOHANNA,111 ,"54,0"
5870,MERCEDES DOLORES,111 ,"55,4"
5871,MIREN JONE,111 ,"53,6"
5872,NATIVIDAD CARMEN,111 ,"53,4"
5873,PATRICIA ANA,111 ,"37,1"
5874,ROSA EUGENIA,111 ,"51,2"
5875,ROSA MARIA CARMEN,111 ,"62,8"
5876,SANDRINA,111 ,"37,3"
5877,SARA ALEXANDRA,111 ,"18,9"
5878,TERESA ROSA,111 ,"56,8"
5879,UXUA,111 ,"32,5"
5880,VICENTA PILAR,111 ,"65,4"
5881,VICTORIA SOFIA,111 ,"12,1"
5882,ALEJANDRA PILAR,110 ,"29,9"
5883,ANA CANDELARIA,110 ,"45,7"
5884,ANA FLOR,110 ,"47,0"
5885,ANNA ROSA,110 ,"45,9"
5886,BLANCA ESTER,110 ,"47,8"
5887,CARMEN ESTRELLA,110 ,"46,6"
5888,CARMEN OLGA,110 ,"55,0"
5889,CLARA CARMEN,110 ,"36,7"
5890,CLARA TERESA,110 ,"41,7"
5891,DANIELA VALENTINA,110 ,"14,9"
5892,DIANA PILAR,110 ,"39,2"
5893,EVGENIIA,110 ,"33,9"
5894,GAROFITA,110 ,"41,7"
5895,GLADYS ESTHER,110 ,"52,1"
5896,GLICERIA,110 ,"73,1"
5897,IEVA,110 ,"27,1"
5898,IMEN,110 ,"17,0"
5899,IONELA MARIA,110 ,"27,4"
5900,ISABEL LOURDES,110 ,"45,7"
5901,ISMENE,110 ,"25,7"
5902,JANNETH,110 ,"39,3"
5903,JENNY MARIA,110 ,"40,4"
5904,JOCELYNE,110 ,"50,4"
5905,LEDICIA,110 ,"30,7"
5906,LEONA,110 ,"60,7"
5907,LUCIA BEATRIZ,110 ,"29,5"
5908,LUZ ESTHER,110 ,"47,7"
5909,MAMMA,110 ,"62,5"
5910,MARGARETE,110 ,"60,8"
5911,MARIA ENCARNACIO,110 ,"62,1"
5912,MARIA LAUDELINA,110 ,"67,0"
5913,MARIA PAMELA,110 ,"35,6"
5914,MARIA SABRINA,110 ,"36,3"
5915,MARIA VICTORIANA,110 ,"56,8"
5916,MARINA TERESA,110 ,"47,8"
5917,MINERVA MARIA,110 ,"28,3"
5918,NADJA,110 ,"30,4"
5919,NAIARA MARIA,110 ,"14,5"
5920,NATALIA BEATRIZ,110 ,"32,2"
5921,NATALIJA,110 ,"41,0"
5922,NICOLE ALEJANDRA,110 ,"15,6"
5923,PATRICIA VERONICA,110 ,"40,0"
5924,PILAR DOLORES,110 ,"56,9"
5925,ROSELI,110 ,"43,2"
5926,ROSIBEL,110 ,"39,2"
5927,SUA,110 ,"7,8"
5928,SULEIMA,110 ,"16,1"
5929,VANESA CARMEN,110 ,"31,5"
5930,YUYING,110 ,"42,3"
5931,ANA BARBARA,109 ,"37,5"
5932,ANA FILIPA,109 ,"29,8"
5933,ANA MARIA TERESA,109 ,"62,4"
5934,ANASTACIA,109 ,"39,7"
5935,ANTJE,109 ,"50,2"
5936,ANTOINETTE,109 ,"56,1"
5937,BLANCA SUSANA,109 ,"46,6"
5938,CLARA ESTHER,109 ,"46,9"
5939,CRISTINA ANDREEA,109 ,"21,5"
5940,CRISTINA NICOLETA,109 ,"28,8"
5941,DENISA ELENA,109 ,"15,6"
5942,FARA,109 ,"32,4"
5943,FRANZISKA,109 ,"38,9"
5944,HASSNAE,109 ,"26,4"
5945,JESSIKA,109 ,"28,0"
5946,JUANA BEATRIZ,109 ,"48,0"
5947,MARIA ELIANA,109 ,"44,8"
5948,MARIA IVONNE,109 ,"45,7"
5949,MARIA TERESA CARMEN,109 ,"65,5"
5950,MARIANITA JESUS,109 ,"53,7"
5951,MARTHA ROCIO,109 ,"44,5"
5952,MERYEME,109 ,"29,9"
5953,MORENA,109 ,"27,6"
5954,NABIHA,109 ,"30,8"
5955,NELLY MARIA,109 ,"50,4"
5956,PATRICIA MERCEDES,109 ,"41,4"
5957,PAULINE ANN,109 ,"66,9"
5958,PILAR NIEVES,109 ,"55,6"
5959,PLACER,109 ,"73,9"
5960,SILVIA VERONICA,109 ,"36,5"
5961,SOBIA,109 ,"31,9"
5962,UZURI,109 ,"21,0"
5963,VERA MARIA,109 ,"26,7"
5964,XIUHUA,109 ,"48,8"
5965,YIXUAN,109 ,"9,4"
5966,AIRA,108 ,"13,6"
5967,ALICIA SUSANA,108 ,"55,3"
5968,ANDREA CECILIA,108 ,"31,8"
5969,BARBARA CARMEN,108 ,"37,3"
5970,BUENSUCESO,108 ,"60,1"
5971,CARMEN ALEXANDRA,108 ,"31,6"
5972,CARMEN MONICA,108 ,"41,9"
5973,CATALINA ROSA,108 ,"51,1"
5974,DALIA MARIA,108 ,"33,0"
5975,DUNIA MARIA,108 ,"34,9"
5976,ESTRELLA MARINA,108 ,"25,1"
5977,FATIMA ROCIO,108 ,"32,5"
5978,GIORGIANA,108 ,"30,5"
5979,GLORIA BELEN,108 ,"40,2"
5980,HINA,108 ,"25,1"
5981,ILIA,108 ,"20,4"
5982,IVANA MARIA,108 ,"34,3"
5983,JANNET,108 ,"23,4"
5984,JOSEFA IGNACIA,108 ,"71,0"
5985,JOSELYN,108 ,"28,0"
5986,LAURA MAR,108 ,"24,6"
5987,LIMEI,108 ,"41,0"
5988,MARIA AMOR HERMOSO,108 ,"55,9"
5989,MARIA EDILMA,108 ,"58,2"
5990,MARIA JANET,108 ,"38,3"
5991,MARIA NORA,108 ,"48,9"
5992,MARIA PERLA,108 ,"48,4"
5993,MEL,108 ,"7,2"
5994,MIHAELA MARIA,108 ,"35,3"
5995,NATALIA ELIZABETH,108 ,"28,6"
5996,PAULA CAROLINA,108 ,"26,1"
5997,RAMONA MIHAELA,108 ,"32,4"
5998,SANIA,108 ,"19,3"
5999,ADRIANA PILAR,107 ,"33,9"
6000,ALEXANDRA GEORGIANA,107 ,"20,2"
6001,ALOIA,107 ,"12,0"
6002,ANA JOSEFINA,107 ,"45,3"
6003,ANA MARCELA,107 ,"36,7"
6004,ANTONIA MARGARITA,107 ,"57,8"
6005,CARMEN PALOMA,107 ,"46,3"
6006,CARMEN PAULA,107 ,"38,1"
6007,CATALINA PILAR,107 ,"51,2"
6008,CECILIA ELIZABETH,107 ,"41,6"
6009,DACIL MARIA,107 ,"34,0"
6010,DAYANNA,107 ,"12,4"
6011,ELEA,107 ,"13,4"
6012,EMILCE,107 ,"43,3"
6013,ENCARNACION DOLORES,107 ,"53,3"
6014,FRANCISCA JAVIERA,107 ,"55,9"
6015,FREYA,107 ,"20,0"
6016,GINA MARIA,107 ,"36,0"
6017,KAREN TATIANA,107 ,"20,7"
6018,KIRENIA,107 ,"33,5"
6019,LAMIS,107 ,"9,6"
6020,LAURA DOLORES,107 ,"36,4"
6021,LELA,107 ,"41,2"
6022,LETICIA ISABEL,107 ,"33,0"
6023,LIDIA PILAR,107 ,"40,2"
6024,LIGIA MARIA,107 ,"44,5"
6025,LOURDES ELIZABETH,107 ,"37,3"
6026,MAIMUNA,107 ,"20,5"
6027,MANUELA FRANCISCA,107 ,"61,1"
6028,MARGARITA JESUS,107 ,"51,8"
6029,MARIA CORONACION,107 ,"65,8"
6030,MARIA IVANA,107 ,"41,4"
6031,MARIA LUZMILA,107 ,"49,2"
6032,MARIA ORFELINA,107 ,"63,4"
6033,MARIA PLACIDA,107 ,"60,7"
6034,MARICRUZ,107 ,"41,6"
6035,NICOLLE,107 ,"13,4"
6036,PAULA VALENTINA,107 ,"14,2"
6037,PAULINA MARIA,107 ,"44,9"
6038,PLACIDIA,107 ,"73,9"
6039,REINALDA,107 ,"60,9"
6040,RUBINA,107 ,"40,1"
6041,SOUMYA,107 ,"32,0"
6042,SUSANA MARGARITA,107 ,"48,7"
6043,TERESA JOSEFA,107 ,"62,8"
6044,TORCUATA,107 ,"71,2"
6045,VIVIANA MARIA,107 ,"37,6"
6046,WENCESLA,107 ,"71,9"
6047,WENDY ELIZABETH,107 ,"44,1"
6048,WIAME,107 ,"11,1"
6049,YOLANDA ESTHER,107 ,"48,1"
6050,YUNA,107 ,"8,3"
6051,ZLATA,107 ,"17,7"
6052,AGAR,106 ,"32,0"
6053,AISSA,106 ,"16,0"
6054,ANA GRACIELA,106 ,"45,4"
6055,ANTONIA LUCIA,106 ,"53,7"
6056,BIANCA ALEXANDRA,106 ,"15,7"
6057,BIDATZ,106 ,"15,6"
6058,CLARA PILAR,106 ,"36,2"
6059,CORINA MARIA,106 ,"36,6"
6060,DANIELA MIHAELA,106 ,"32,7"
6061,DIEYNABA,106 ,"27,5"
6062,EDELWEISS,106 ,"23,8"
6063,ELIODORA,106 ,"64,8"
6064,FABIA,106 ,"51,1"
6065,FABRICIANA,106 ,"76,0"
6066,GEMMA PILAR,106 ,"40,6"
6067,GIFT,106 ,"20,0"
6068,HEURA,106 ,"14,9"
6069,INDRA,106 ,"20,5"
6070,INMACULADA PILAR,106 ,"43,9"
6071,IRIANA,106 ,"23,0"
6072,JENNIFER CAROLINA,106 ,"23,6"
6073,JOSEFA INMACULADA,106 ,"52,1"
6074,LEOCRICIA,106 ,"70,6"
6075,LIBERATA,106 ,"72,1"
6076,LINGLI,106 ,"35,3"
6077,LUCIA FATIMA,106 ,"37,6"
6078,LUZ PATRICIA,106 ,"44,2"
6079,MARIANELLA,106 ,"39,1"
6080,MARTA GEMA,106 ,"38,5"
6081,MARTHA YOLANDA,106 ,"48,3"
6082,MICAELA MARIA,106 ,"47,3"
6083,NORMA GRACIELA,106 ,"49,6"
6084,OTILIA MARIA,106 ,"51,2"
6085,OUASSILA,106 ,"32,4"
6086,RAISSA,106 ,"24,2"
6087,ROSARIA,106 ,"52,2"
6088,ROXANA ELIZABETH,106 ,"37,9"
6089,SHIRLEY ANN,106 ,"67,0"
6090,SILVIA ROCIO,106 ,"35,3"
6091,SUMAIRA,106 ,"31,5"
6092,SUSANA MERCEDES,106 ,"48,1"
6093,SUSANA RAQUEL,106 ,"45,8"
6094,VICENTA CARMEN,106 ,"64,0"
6095,VICTORIA CRISTINA,106 ,"32,6"
6096,VILLAR,106 ,"73,4"
6097,ZHORA,106 ,"52,4"
6098,AGURNE,105 ,"38,4"
6099,AILYN,105 ,"17,2"
6100,ANA BELINDA,105 ,"41,6"
6101,ANA FERNANDA,105 ,"39,6"
6102,ANGIE DANIELA,105 ,"17,5"
6103,ANNY,105 ,"35,5"
6104,ANTIGUA,105 ,"69,0"
6105,BELA,105 ,"19,4"
6106,CARLA VICTORIA,105 ,"16,5"
6107,CARMEN ANGELA,105 ,"49,7"
6108,CAROLINA PATRICIA,105 ,"35,1"
6109,CLARA ELISA,105 ,"40,5"
6110,CLAUDIA FERNANDA,105 ,"36,8"
6111,DANIELA PATRICIA,105 ,"22,8"
6112,DEBORAH JANE,105 ,"52,5"
6113,EDERLINDA,105 ,"67,9"
6114,ELENA ADRIANA,105 ,"32,5"
6115,ELENA GEORGIANA,105 ,"26,6"
6116,FATEMA,105 ,"33,7"
6117,GLADYS ELIZABETH,105 ,"43,9"
6118,HELGA MARIA,105 ,"49,6"
6119,IBANE,105 ,"19,8"
6120,JULIANE,105 ,"34,1"
6121,LEONILDA,105 ,"65,5"
6122,LUZ BELEN,105 ,"36,3"
6123,LUZ MERCEDES,105 ,"46,8"
6124,LUZ MYRIAM,105 ,"51,9"
6125,MARGARITA ANTONIA,105 ,"55,2"
6126,MARGARITA ESTHER,105 ,"53,2"
6127,MARIA INGRID,105 ,"39,3"
6128,MARIA IOANA,105 ,"22,4"
6129,MARIA JACOBA,105 ,"57,7"
6130,MARIA LIRIOS,105 ,"47,8"
6131,MARIA ROMERO,105 ,"63,2"
6132,MARINA ELENA,105 ,"37,8"
6133,MATHILDE,105 ,"30,2"
6134,MIRTA GRACIELA,105 ,"47,1"
6135,NOHELIA,105 ,"32,5"
6136,PREDESTINACION,105 ,"74,4"
6137,QINGQING,105 ,"26,8"
6138,SALLY ANN,105 ,"55,9"
6139,SILVANA MARIA,105 ,"38,9"
6140,TERESA BEATRIZ,105 ,"45,9"
6141,VOICHITA,105 ,"45,1"
6142,YURENA PINO,105 ,"30,6"
6143,ZIYI,105 ,"11,4"
6144,AGOSTINA,104 ,"21,5"
6145,ALEJANDRA VICTORIA,104 ,"26,5"
6146,ANGELA MARY,104 ,"62,4"
6147,AYAT,104 ,"12,1"
6148,BALWINDER,104 ,"43,8"
