CD_REFNIS,tx_descr_nl,tx_descr_fr,TX_FST_NAME,MS_FREQUENCY
25091,Rixensart,Rixensart,Juliette,10
25091,Rixensart,Rixensart,Rose,10
25091,Rixensart,Rixensart,Chloé,9
25091,Rixensart,Rixensart,Emilie,9
25091,Rixensart,Rixensart,Jade,9
25091,Rixensart,Rixensart,Margaux,9
25091,Rixensart,Rixensart,Pauline,9
25091,Rixensart,Rixensart,Alix,8
25091,Rixensart,Rixensart,Clara,8
25091,Rixensart,Rixensart,Elisa,8
25091,Rixensart,Rixensart,Marion,8
25091,Rixensart,Rixensart,Anaïs,7
25091,Rixensart,Rixensart,Manon,7
25091,Rixensart,Rixensart,Clémence,6
25091,Rixensart,Rixensart,Célia,6
25091,Rixensart,Rixensart,Eléonore,6
25091,Rixensart,Rixensart,Julia,6
25091,Rixensart,Rixensart,Lily,6
25091,Rixensart,Rixensart,Lola,6
25091,Rixensart,Rixensart,Mila,6
25091,Rixensart,Rixensart,Alexia,5
25091,Rixensart,Rixensart,Capucine,5
25091,Rixensart,Rixensart,Charline,5
25091,Rixensart,Rixensart,Héloïse,5
25091,Rixensart,Rixensart,Inès,5
25091,Rixensart,Rixensart,Julie,5
25091,Rixensart,Rixensart,Lou,5
25091,Rixensart,Rixensart,Louisa,5
25091,Rixensart,Rixensart,Marie,5
25091,Rixensart,Rixensart,Mia,5
25105,Tubeke,Tubize,Emma,25
25105,Tubeke,Tubize,Léa,20
25105,Tubeke,Tubize,Giulia,16
25105,Tubeke,Tubize,Victoria,14
25105,Tubeke,Tubize,Camille,13
25105,Tubeke,Tubize,Eva,13
25105,Tubeke,Tubize,Sofia,13
25105,Tubeke,Tubize,Alice,12
25105,Tubeke,Tubize,Jade,12
25105,Tubeke,Tubize,Sarah,12
25105,Tubeke,Tubize,Lina,11
25105,Tubeke,Tubize,Lucie,11
25105,Tubeke,Tubize,Valentina,11
25105,Tubeke,Tubize,Alicia,10
25105,Tubeke,Tubize,Chloé,9
25105,Tubeke,Tubize,Clara,9
25105,Tubeke,Tubize,Elisa,9
25105,Tubeke,Tubize,Lisa,9
25105,Tubeke,Tubize,Livia,8
25105,Tubeke,Tubize,Mila,8
25105,Tubeke,Tubize,Rose,8
25105,Tubeke,Tubize,Amandine,7
25105,Tubeke,Tubize,Elena,7
25105,Tubeke,Tubize,Lara,7
25105,Tubeke,Tubize,Lola,7
25105,Tubeke,Tubize,Louise,7
25105,Tubeke,Tubize,Manon,7
25105,Tubeke,Tubize,Maëlys,7
25105,Tubeke,Tubize,Olivia,7
25105,Tubeke,Tubize,Sara,7
25105,Tubeke,Tubize,Alessia,6
25105,Tubeke,Tubize,Amélia,6
25105,Tubeke,Tubize,Charlotte,6
25105,Tubeke,Tubize,Ines,6
25105,Tubeke,Tubize,Inès,6
25105,Tubeke,Tubize,Juliette,6
25105,Tubeke,Tubize,Lilou,6
25105,Tubeke,Tubize,Lou,6
25105,Tubeke,Tubize,Yasmine,6
25105,Tubeke,Tubize,Zoé,6
25105,Tubeke,Tubize,Ambre,5
25105,Tubeke,Tubize,Amélie,5
25105,Tubeke,Tubize,Anaïs,5
25105,Tubeke,Tubize,Eline,5
25105,Tubeke,Tubize,Inaya,5
25105,Tubeke,Tubize,Julia,5
25105,Tubeke,Tubize,Margot,5
25105,Tubeke,Tubize,Nour,5
25105,Tubeke,Tubize,Pauline,5
25105,Tubeke,Tubize,Sirine,5
25107,Villers-la-Ville,Villers-la-Ville,Léa,18
25107,Villers-la-Ville,Villers-la-Ville,Charlotte,13
25107,Villers-la-Ville,Villers-la-Ville,Alice,12
25107,Villers-la-Ville,Villers-la-Ville,Camille,12
25107,Villers-la-Ville,Villers-la-Ville,Emma,9
25107,Villers-la-Ville,Villers-la-Ville,Margaux,9
25107,Villers-la-Ville,Villers-la-Ville,Romane,9
25107,Villers-la-Ville,Villers-la-Ville,Manon,8
25107,Villers-la-Ville,Villers-la-Ville,Valentine,8
25107,Villers-la-Ville,Villers-la-Ville,Chloé,7
25107,Villers-la-Ville,Villers-la-Ville,Elisa,7
25107,Villers-la-Ville,Villers-la-Ville,Louise,7
25107,Villers-la-Ville,Villers-la-Ville,Lucie,7
25107,Villers-la-Ville,Villers-la-Ville,Pauline,7
25107,Villers-la-Ville,Villers-la-Ville,Clara,6
25107,Villers-la-Ville,Villers-la-Ville,Elsa,6
25107,Villers-la-Ville,Villers-la-Ville,Eva,6
25107,Villers-la-Ville,Villers-la-Ville,Jade,6
25107,Villers-la-Ville,Villers-la-Ville,Juliette,6
25107,Villers-la-Ville,Villers-la-Ville,Noémie,6
25107,Villers-la-Ville,Villers-la-Ville,Olivia,6
25107,Villers-la-Ville,Villers-la-Ville,Clémence,5
25107,Villers-la-Ville,Villers-la-Ville,Elise,5
25107,Villers-la-Ville,Villers-la-Ville,Emilie,5
25107,Villers-la-Ville,Villers-la-Ville,Emy,5
25107,Villers-la-Ville,Villers-la-Ville,Gabrielle,5
25107,Villers-la-Ville,Villers-la-Ville,Jeanne,5
25107,Villers-la-Ville,Villers-la-Ville,Julia,5
25107,Villers-la-Ville,Villers-la-Ville,Lily,5
25107,Villers-la-Ville,Villers-la-Ville,Marion,5
25107,Villers-la-Ville,Villers-la-Ville,Mila,5
25107,Villers-la-Ville,Villers-la-Ville,Violette,5
25107,Villers-la-Ville,Villers-la-Ville,Zoé,5
25110,Waterloo,Waterloo,Victoria,26
25110,Waterloo,Waterloo,Camille,18
25110,Waterloo,Waterloo,Emma,18
25110,Waterloo,Waterloo,Léa,17
25110,Waterloo,Waterloo,Lucie,13
25110,Waterloo,Waterloo,Mila,13
25110,Waterloo,Waterloo,Olivia,13
25110,Waterloo,Waterloo,Chloé,12
25110,Waterloo,Waterloo,Alice,11
25110,Waterloo,Waterloo,Eva,11
25110,Waterloo,Waterloo,Juliette,11
25110,Waterloo,Waterloo,Louise,11
25110,Waterloo,Waterloo,Manon,11
25110,Waterloo,Waterloo,Charlotte,10
25110,Waterloo,Waterloo,Zoé,10
25110,Waterloo,Waterloo,Elisa,9
25110,Waterloo,Waterloo,Elise,9
25110,Waterloo,Waterloo,Emilie,8
25110,Waterloo,Waterloo,Marion,8
25110,Waterloo,Waterloo,Sarah,8
25110,Waterloo,Waterloo,Amandine,7
25110,Waterloo,Waterloo,Clara,7
25110,Waterloo,Waterloo,Clémence,7
25110,Waterloo,Waterloo,Julia,7
25110,Waterloo,Waterloo,Lou,7
25110,Waterloo,Waterloo,Romane,7
25110,Waterloo,Waterloo,Sofia,7
25110,Waterloo,Waterloo,Anaïs,6
25110,Waterloo,Waterloo,Charline,6
25110,Waterloo,Waterloo,Lisa,6
25110,Waterloo,Waterloo,Margaux,6
25110,Waterloo,Waterloo,Roxane,6
25110,Waterloo,Waterloo,Alessia,5
25110,Waterloo,Waterloo,Angelina,5
25110,Waterloo,Waterloo,Inès,5
25110,Waterloo,Waterloo,Jeanne,5
25110,Waterloo,Waterloo,Julie,5
25110,Waterloo,Waterloo,Marine,5
25110,Waterloo,Waterloo,Sasha,5
25110,Waterloo,Waterloo,Sophia,5
25112,Waver,Wavre,Camille,29
25112,Waver,Wavre,Léa,26
25112,Waver,Wavre,Lucie,25
25112,Waver,Wavre,Chloé,23
25112,Waver,Wavre,Louise,22
25112,Waver,Wavre,Alice,21
25112,Waver,Wavre,Jade,19
25112,Waver,Wavre,Clara,18
25112,Waver,Wavre,Lina,18
25112,Waver,Wavre,Olivia,18
25112,Waver,Wavre,Victoria,15
25112,Waver,Wavre,Juliette,14
25112,Waver,Wavre,Elise,13
25112,Waver,Wavre,Emma,13
25112,Waver,Wavre,Inès,13
25112,Waver,Wavre,Laura,12
25112,Waver,Wavre,Romane,12
25112,Waver,Wavre,Sarah,12
25112,Waver,Wavre,Aya,11
25112,Waver,Wavre,Clémence,11
25112,Waver,Wavre,Julia,11
25112,Waver,Wavre,Zoé,11
25112,Waver,Wavre,Amandine,10
25112,Waver,Wavre,Elisa,10
25112,Waver,Wavre,Maëlle,10
25112,Waver,Wavre,Anaïs,9
25112,Waver,Wavre,Elena,9
25112,Waver,Wavre,Lola,9
25112,Waver,Wavre,Manon,9
25112,Waver,Wavre,Alix,8
25112,Waver,Wavre,Ambre,8
25112,Waver,Wavre,Lilou,8
25112,Waver,Wavre,Marion,8
25112,Waver,Wavre,Nina,8
25112,Waver,Wavre,Pauline,8
25112,Waver,Wavre,Valentine,8
25112,Waver,Wavre,Anna,7
25112,Waver,Wavre,Charlotte,7
25112,Waver,Wavre,Eléonore,7
25112,Waver,Wavre,Emilie,7
25112,Waver,Wavre,Eva,7
25112,Waver,Wavre,Giulia,7
25112,Waver,Wavre,Lisa,7
25112,Waver,Wavre,Lou,7
25112,Waver,Wavre,Lucy,7
25112,Waver,Wavre,Luna,7
25112,Waver,Wavre,Léonie,7
25112,Waver,Wavre,Mila,7
25112,Waver,Wavre,Charline,6
25112,Waver,Wavre,Eline,6
25112,Waver,Wavre,Inaya,6
25112,Waver,Wavre,Nora,6
25112,Waver,Wavre,Noémie,6
25112,Waver,Wavre,Rosalie,6
25112,Waver,Wavre,Alicia,5
25112,Waver,Wavre,Constance,5
25112,Waver,Wavre,Elyne,5
25112,Waver,Wavre,Emeline,5
25112,Waver,Wavre,Estelle,5
25112,Waver,Wavre,Jeanne,5
25112,Waver,Wavre,Léna,5
25112,Waver,Wavre,Margaux,5
25112,Waver,Wavre,Morgane,5
25112,Waver,Wavre,Rania,5
25112,Waver,Wavre,Roxane,5
25112,Waver,Wavre,Sofia,5
25112,Waver,Wavre,Sophia,5
25112,Waver,Wavre,Théa,5
25117,Chastre,Chastre,Louise,10
25117,Chastre,Chastre,Lily,8
25117,Chastre,Chastre,Juliette,7
25117,Chastre,Chastre,Manon,7
25117,Chastre,Chastre,Chloé,6
25117,Chastre,Chastre,Camille,5
25117,Chastre,Chastre,Elise,5
25117,Chastre,Chastre,Lucie,5
25117,Chastre,Chastre,Romane,5
25118,Hélécine,Hélécine,Emma,6
25118,Hélécine,Hélécine,Louise,5
25119,Lasne,Lasne,Alice,19
25119,Lasne,Lasne,Louise,14
25119,Lasne,Lasne,Victoria,12
25119,Lasne,Lasne,Lucie,10
25119,Lasne,Lasne,Rose,10
25119,Lasne,Lasne,Jeanne,9
25119,Lasne,Lasne,Charlotte,8
25119,Lasne,Lasne,Valentine,7
25119,Lasne,Lasne,Emma,6
25119,Lasne,Lasne,Julia,6
25119,Lasne,Lasne,Zoé,6
25119,Lasne,Lasne,Capucine,5
25119,Lasne,Lasne,Clara,5
25119,Lasne,Lasne,Juliette,5
25119,Lasne,Lasne,Léa,5
25119,Lasne,Lasne,Mila,5
25120,Orp-Jauche,Orp-Jauche,Lucie,13
25120,Orp-Jauche,Orp-Jauche,Camille,10
25120,Orp-Jauche,Orp-Jauche,Emma,10
25120,Orp-Jauche,Orp-Jauche,Alice,9
25120,Orp-Jauche,Orp-Jauche,Jade,9
25120,Orp-Jauche,Orp-Jauche,Louise,9
25120,Orp-Jauche,Orp-Jauche,Zoé,8
25120,Orp-Jauche,Orp-Jauche,Manon,7
25120,Orp-Jauche,Orp-Jauche,Chloé,6
25120,Orp-Jauche,Orp-Jauche,Clara,6
25120,Orp-Jauche,Orp-Jauche,Victoria,6
25120,Orp-Jauche,Orp-Jauche,Charlotte,5
25120,Orp-Jauche,Orp-Jauche,Elise,5
25120,Orp-Jauche,Orp-Jauche,Léa,5
25120,Orp-Jauche,Orp-Jauche,Romane,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Alice,29
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Camille,28
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Louise,27
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Chloé,26
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Emma,24
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Sarah,21
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Léa,20
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Olivia,18
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Juliette,17
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lucie,17
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Elise,16
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Clara,14
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Manon,14
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Marion,14
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Charlotte,13
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Jade,13
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lina,13
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Zoé,13
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Clémence,12
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Emilie,12
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Eva,12
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Nina,12
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Sara,12
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Sofia,11
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Anna,10
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Margaux,10
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Romane,10
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Rose,10
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Anaïs,9
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Elisa,9
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Jeanne,9
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lilou,9
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lise,9
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Yasmine,9
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Charline,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Célestine,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Eloïse,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Estelle,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lola,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Pauline,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Rosalie,8
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Adèle,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Amélie,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Capucine,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Elena,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Inès,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Julia,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Laura,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Maryam,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Mia,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Mila,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Victoria,7
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Amandine,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Elisabeth,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Elsa,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Eléonore,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Héloïse,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lily,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lisa,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Marwa,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Maya,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Nour,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Safa,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Sophie,6
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Alix,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Ambre,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Assia,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Aurore,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Eline,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Eléa,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Julie,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Lila,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Marie,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Maëlle,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Nell,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Océane,5
25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Rania,5
25122,Ramillies,Ramillies,Camille,8
25122,Ramillies,Ramillies,Léa,8
25122,Ramillies,Ramillies,Marion,7
25122,Ramillies,Ramillies,Chloé,6
25122,Ramillies,Ramillies,Clémence,6
25122,Ramillies,Ramillies,Emma,6
25122,Ramillies,Ramillies,Lucie,6
25122,Ramillies,Ramillies,Manon,6
25122,Ramillies,Ramillies,Juliette,5
25122,Ramillies,Ramillies,Louise,5
25123,Rebecq,Rebecq,Chloé,10
25123,Rebecq,Rebecq,Léa,9
25123,Rebecq,Rebecq,Alice,8
25123,Rebecq,Rebecq,Camille,8
25123,Rebecq,Rebecq,Emilie,8
25123,Rebecq,Rebecq,Giulia,8
25123,Rebecq,Rebecq,Clara,6
25123,Rebecq,Rebecq,Louise,6
25123,Rebecq,Rebecq,Luna,6
25123,Rebecq,Rebecq,Mila,6
25123,Rebecq,Rebecq,Anaïs,5
25123,Rebecq,Rebecq,Eline,5
25123,Rebecq,Rebecq,Eloïse,5
25123,Rebecq,Rebecq,Emma,5
25123,Rebecq,Rebecq,Lara,5
25123,Rebecq,Rebecq,Nina,5
25123,Rebecq,Rebecq,Victoria,5
25123,Rebecq,Rebecq,Zoé,5
25124,Walhain,Walhain,Alice,14
25124,Walhain,Walhain,Louise,9
25124,Walhain,Walhain,Lucie,9
25124,Walhain,Walhain,Manon,7
25124,Walhain,Walhain,Zoé,7
25124,Walhain,Walhain,Clémence,6
25124,Walhain,Walhain,Emma,6
25124,Walhain,Walhain,Lou,6
25124,Walhain,Walhain,Léa,6
25124,Walhain,Walhain,Camille,5
25124,Walhain,Walhain,Chloé,5
25124,Walhain,Walhain,Jade,5
25124,Walhain,Walhain,Lilou,5
25124,Walhain,Walhain,Olivia,5
31003,Beernem,Beernem,Lotte,16
31003,Beernem,Beernem,Louise,14
31003,Beernem,Beernem,Marie,12
31003,Beernem,Beernem,Elise,11
31003,Beernem,Beernem,Fien,11
31003,Beernem,Beernem,Emma,9
31003,Beernem,Beernem,Manon,9
31003,Beernem,Beernem,Amélie,8
31003,Beernem,Beernem,Ella,8
31003,Beernem,Beernem,Laura,8
31003,Beernem,Beernem,Alice,7
31003,Beernem,Beernem,Amber,7
31003,Beernem,Beernem,Hanne,7
31003,Beernem,Beernem,Jade,7
31003,Beernem,Beernem,Mila,7
31003,Beernem,Beernem,Noor,7
31003,Beernem,Beernem,Nore,7
31003,Beernem,Beernem,Aline,6
31003,Beernem,Beernem,Helena,6
31003,Beernem,Beernem,Laure,6
31003,Beernem,Beernem,Nina,6
31003,Beernem,Beernem,Tess,6
31003,Beernem,Beernem,Yana,6
31003,Beernem,Beernem,Anna,5
31003,Beernem,Beernem,Julia,5
31003,Beernem,Beernem,Juliette,5
31003,Beernem,Beernem,Lore,5
31003,Beernem,Beernem,Nora,5
31003,Beernem,Beernem,Norah,5
31003,Beernem,Beernem,Renée,5
31004,Blankenberge,Blankenberge,Mila,11
31004,Blankenberge,Blankenberge,Ella,8
31004,Blankenberge,Blankenberge,Laura,8
31004,Blankenberge,Blankenberge,Luna,8
31004,Blankenberge,Blankenberge,Jade,7
31004,Blankenberge,Blankenberge,Julie,7
31004,Blankenberge,Blankenberge,Lily,7
31004,Blankenberge,Blankenberge,Elise,6
31004,Blankenberge,Blankenberge,Emma,6
31004,Blankenberge,Blankenberge,Fleur,6
31004,Blankenberge,Blankenberge,Alexia,5
31004,Blankenberge,Blankenberge,Amber,5
31004,Blankenberge,Blankenberge,Faith,5
31004,Blankenberge,Blankenberge,Lara,5
31004,Blankenberge,Blankenberge,Louise,5
31004,Blankenberge,Blankenberge,Nina,5
31004,Blankenberge,Blankenberge,Olivia,5
31005,Brugge,Bruges,Ella,62
31005,Brugge,Bruges,Emma,60
31005,Brugge,Bruges,Marie,56
31005,Brugge,Bruges,Elise,53
31005,Brugge,Bruges,Anna,52
31005,Brugge,Bruges,Louise,50
31005,Brugge,Bruges,Lily,45
31005,Brugge,Bruges,Noor,45
31005,Brugge,Bruges,Nina,44
31005,Brugge,Bruges,Olivia,43
31005,Brugge,Bruges,Amélie,42
31005,Brugge,Bruges,Elena,40
31005,Brugge,Bruges,Julie,37
31005,Brugge,Bruges,Zoë,37
31005,Brugge,Bruges,Juliette,36
31005,Brugge,Bruges,Lotte,36
31005,Brugge,Bruges,Mila,36
31005,Brugge,Bruges,Axelle,35
31005,Brugge,Bruges,Nora,35
31005,Brugge,Bruges,Amber,32
31005,Brugge,Bruges,Lena,31
31005,Brugge,Bruges,Camille,29
31005,Brugge,Bruges,Manon,29
31005,Brugge,Bruges,Luna,28
31005,Brugge,Bruges,Lisa,27
31005,Brugge,Bruges,Alice,26
31005,Brugge,Bruges,Janne,26
31005,Brugge,Bruges,Fien,25
31005,Brugge,Bruges,Renée,25
31005,Brugge,Bruges,Jana,24
31005,Brugge,Bruges,Laura,24
31005,Brugge,Bruges,Ellie,23
31005,Brugge,Bruges,Helena,23
31005,Brugge,Bruges,Oona,23
31005,Brugge,Bruges,Fleur,22
31005,Brugge,Bruges,Lara,22
31005,Brugge,Bruges,Lore,22
31005,Brugge,Bruges,Rosalie,21
31005,Brugge,Bruges,Marie-Lou,20
31005,Brugge,Bruges,Mona,20
31005,Brugge,Bruges,Pauline,20
31005,Brugge,Bruges,Babette,19
31005,Brugge,Bruges,Febe,19
31005,Brugge,Bruges,Merel,18
31005,Brugge,Bruges,Hanne,17
31005,Brugge,Bruges,Norah,17
31005,Brugge,Bruges,Bo,16
31005,Brugge,Bruges,Eline,16
31005,Brugge,Bruges,Estelle,16
31005,Brugge,Bruges,Aline,15
31005,Brugge,Bruges,Anaïs,15
31005,Brugge,Bruges,Chloé,15
31005,Brugge,Bruges,Hailey,15
31005,Brugge,Bruges,Jade,15
31005,Brugge,Bruges,Margaux,15
31005,Brugge,Bruges,Marit,15
31005,Brugge,Bruges,Marthe,15
31005,Brugge,Bruges,Nore,15
31005,Brugge,Bruges,Charlotte,14
31005,Brugge,Bruges,Eva,14
31005,Brugge,Bruges,Flore,14
31005,Brugge,Bruges,Leonie,14
31005,Brugge,Bruges,Zita,14
31005,Brugge,Bruges,Alix,13
31005,Brugge,Bruges,Amelie,13
31005,Brugge,Bruges,Emilia,13
31005,Brugge,Bruges,Laure,13
31005,Brugge,Bruges,Lucie,13
31005,Brugge,Bruges,Manou,13
31005,Brugge,Bruges,Maud,13
31005,Brugge,Bruges,Maxine,13
31005,Brugge,Bruges,Roos,13
31005,Brugge,Bruges,Sofia,13
31005,Brugge,Bruges,Victoria,13
31005,Brugge,Bruges,Alixe,12
31005,Brugge,Bruges,Chloë,12
31005,Brugge,Bruges,Clara,12
31005,Brugge,Bruges,Elisa,12
31005,Brugge,Bruges,Jolien,12
31005,Brugge,Bruges,Lise,12
31005,Brugge,Bruges,Léonie,12
31005,Brugge,Bruges,Maité,12
31005,Brugge,Bruges,Sophia,12
31005,Brugge,Bruges,Fran,11
31005,Brugge,Bruges,Hannah,11
31005,Brugge,Bruges,Lina,11
31005,Brugge,Bruges,Maya,11
31005,Brugge,Bruges,Ada,10
31005,Brugge,Bruges,Esmée,10
31005,Brugge,Bruges,Floor,10
31005,Brugge,Bruges,Lea,10
31005,Brugge,Bruges,Lilly,10
31005,Brugge,Bruges,Linde,10
31005,Brugge,Bruges,Lio,10
31005,Brugge,Bruges,Margot,10
31005,Brugge,Bruges,Martha,10
31005,Brugge,Bruges,Noa,10
31005,Brugge,Bruges,Romy,10
31005,Brugge,Bruges,Alicia,9
31005,Brugge,Bruges,Aurélie,9
31005,Brugge,Bruges,Billie,9
31005,Brugge,Bruges,Estée,9
31005,Brugge,Bruges,Faye,9
31005,Brugge,Bruges,Féline,9
31005,Brugge,Bruges,Julia,9
31005,Brugge,Bruges,Juline,9
31005,Brugge,Bruges,Kato,9
31005,Brugge,Bruges,Lieze,9
31005,Brugge,Bruges,Lola,9
31005,Brugge,Bruges,Lou,9
31005,Brugge,Bruges,Odette,9
31005,Brugge,Bruges,Sam,9
31005,Brugge,Bruges,Suzanne,9
31005,Brugge,Bruges,Elisabeth,8
31005,Brugge,Bruges,Hanna,8
31005,Brugge,Bruges,Lauren,8
31005,Brugge,Bruges,Loes,8
31005,Brugge,Bruges,Lotta,8
31005,Brugge,Bruges,Sara,8
31005,Brugge,Bruges,Sien,8
31005,Brugge,Bruges,Sofie,8
31005,Brugge,Bruges,Stella,8
31005,Brugge,Bruges,Yuna,8
31005,Brugge,Bruges,Alexia,7
31005,Brugge,Bruges,Annabelle,7
31005,Brugge,Bruges,Ariana,7
31005,Brugge,Bruges,Céleste,7
31005,Brugge,Bruges,Elodie,7
31005,Brugge,Bruges,Eloise,7
31005,Brugge,Bruges,Femke,7
31005,Brugge,Bruges,Fenna,7
31005,Brugge,Bruges,Flo,7
31005,Brugge,Bruges,Gisèle,7
31005,Brugge,Bruges,Inaya,7
31005,Brugge,Bruges,Isolde,7
31005,Brugge,Bruges,Jasmijn,7
31005,Brugge,Bruges,June,7
31005,Brugge,Bruges,Laïs,7
31005,Brugge,Bruges,Lilou,7
31005,Brugge,Bruges,Milla,7
31005,Brugge,Bruges,Mira,7
31005,Brugge,Bruges,Ona,7
31005,Brugge,Bruges,Pippa,7
31005,Brugge,Bruges,Roxanne,7
31005,Brugge,Bruges,Ruth,7
31005,Brugge,Bruges,Silke,7
31005,Brugge,Bruges,Yasmine,7
