CD_REFNIS,tx_descr_nl,tx_descr_fr,TX_FST_NAME,MS_FREQUENCY
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Iyad,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Jonas,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Kaïs,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Lenny,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Loïc,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Marwan,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Miguel,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Noa,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Rafael,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Saad,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Salim,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Santiago,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Tiago,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Wael,6
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Alessio,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Alexander,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Anis,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Antonin,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Aurélien,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Camille,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Clément,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Denis,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Dominik,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Elie,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Emil,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Idriss,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Igor,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ilan,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ilian,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ilyan,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ilyes,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Imad,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ismaïl,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Issa,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Jack,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Jayden,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Jeremy,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Lorenzo,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Mathys,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Moussa,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Nahel,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Nathanaël,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Nawfel,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Nizar,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Olivier,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Pierre,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Raphael,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Robert,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Safwan,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Soulayman,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Tristan,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ugo,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Valentin,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Yasser,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Yassir,5
21007,Vorst (Brussel-Hoofdstad),Forest (Bruxelles-Capitale),Ziyad,5
21008,Ganshoren,Ganshoren,Adam,47
21008,Ganshoren,Ganshoren,Mohamed,43
21008,Ganshoren,Ganshoren,Rayan,37
21008,Ganshoren,Ganshoren,Gabriel,25
21008,Ganshoren,Ganshoren,David,22
21008,Ganshoren,Ganshoren,Noah,21
21008,Ganshoren,Ganshoren,Yanis,17
21008,Ganshoren,Ganshoren,Imrane,16
21008,Ganshoren,Ganshoren,Nathan,15
21008,Ganshoren,Ganshoren,Alexandre,14
21008,Ganshoren,Ganshoren,Mohammed,14
21008,Ganshoren,Ganshoren,Luca,13
21008,Ganshoren,Ganshoren,Nassim,13
21008,Ganshoren,Ganshoren,Ilyas,12
21008,Ganshoren,Ganshoren,Raphaël,12
21008,Ganshoren,Ganshoren,Ethan,11
21008,Ganshoren,Ganshoren,Hugo,11
21008,Ganshoren,Ganshoren,Maxime,11
21008,Ganshoren,Ganshoren,Youssef,11
21008,Ganshoren,Ganshoren,Aaron,10
21008,Ganshoren,Ganshoren,Daniel,10
21008,Ganshoren,Ganshoren,Zakaria,10
21008,Ganshoren,Ganshoren,Ali,9
21008,Ganshoren,Ganshoren,Amir,9
21008,Ganshoren,Ganshoren,Sami,9
21008,Ganshoren,Ganshoren,Samuel,9
21008,Ganshoren,Ganshoren,Thomas,9
21008,Ganshoren,Ganshoren,Wassim,9
21008,Ganshoren,Ganshoren,Ayoub,8
21008,Ganshoren,Ganshoren,Imran,8
21008,Ganshoren,Ganshoren,Mehdi,8
21008,Ganshoren,Ganshoren,Rafael,8
21008,Ganshoren,Ganshoren,Victor,8
21008,Ganshoren,Ganshoren,Yassine,8
21008,Ganshoren,Ganshoren,Amine,7
21008,Ganshoren,Ganshoren,Bilal,7
21008,Ganshoren,Ganshoren,Eden,7
21008,Ganshoren,Ganshoren,Evan,7
21008,Ganshoren,Ganshoren,Louis,7
21008,Ganshoren,Ganshoren,Omar,7
21008,Ganshoren,Ganshoren,Adrien,6
21008,Ganshoren,Ganshoren,Ahmed,6
21008,Ganshoren,Ganshoren,Alexis,6
21008,Ganshoren,Ganshoren,Anas,6
21008,Ganshoren,Ganshoren,Ayman,6
21008,Ganshoren,Ganshoren,Elias,6
21008,Ganshoren,Ganshoren,Ilias,6
21008,Ganshoren,Ganshoren,Ismaël,6
21008,Ganshoren,Ganshoren,Joachim,6
21008,Ganshoren,Ganshoren,Jules,6
21008,Ganshoren,Ganshoren,Liam,6
21008,Ganshoren,Ganshoren,Lucas,6
21008,Ganshoren,Ganshoren,Naël,6
21008,Ganshoren,Ganshoren,Théo,6
21008,Ganshoren,Ganshoren,Antoine,5
21008,Ganshoren,Ganshoren,Arthur,5
21008,Ganshoren,Ganshoren,Aymen,5
21008,Ganshoren,Ganshoren,Esteban,5
21008,Ganshoren,Ganshoren,Hamza,5
21008,Ganshoren,Ganshoren,Ibrahim,5
21008,Ganshoren,Ganshoren,Ilian,5
21008,Ganshoren,Ganshoren,Kevin,5
21008,Ganshoren,Ganshoren,Loïc,5
21008,Ganshoren,Ganshoren,Marwan,5
21008,Ganshoren,Ganshoren,Matheo,5
21008,Ganshoren,Ganshoren,Salim,5
21008,Ganshoren,Ganshoren,Walid,5
21008,Ganshoren,Ganshoren,William,5
21008,Ganshoren,Ganshoren,Yassin,5
21008,Ganshoren,Ganshoren,Yusuf,5
21008,Ganshoren,Ganshoren,Zayd,5
21009,Elsene,Ixelles,Adam,76
21009,Elsene,Ixelles,Gabriel,75
21009,Elsene,Ixelles,Louis,62
21009,Elsene,Ixelles,Arthur,61
21009,Elsene,Ixelles,Victor,55
21009,Elsene,Ixelles,Oscar,54
21009,Elsene,Ixelles,Noah,44
21009,Elsene,Ixelles,Samuel,44
21009,Elsene,Ixelles,Nathan,43
21009,Elsene,Ixelles,Sacha,41
21009,Elsene,Ixelles,Alexandre,40
21009,Elsene,Ixelles,David,37
21009,Elsene,Ixelles,Lucas,37
21009,Elsene,Ixelles,Mohamed,37
21009,Elsene,Ixelles,Luca,34
21009,Elsene,Ixelles,Thomas,33
21009,Elsene,Ixelles,Paul,31
21009,Elsene,Ixelles,Raphaël,31
21009,Elsene,Ixelles,Basile,29
21009,Elsene,Ixelles,Hugo,29
21009,Elsene,Ixelles,Jules,29
21009,Elsene,Ixelles,Yanis,29
21009,Elsene,Ixelles,Matteo,28
21009,Elsene,Ixelles,Félix,26
21009,Elsene,Ixelles,Maxime,26
21009,Elsene,Ixelles,Charles,25
21009,Elsene,Ixelles,Charlie,25
21009,Elsene,Ixelles,Diego,25
21009,Elsene,Ixelles,Liam,25
21009,Elsene,Ixelles,Achille,24
21009,Elsene,Ixelles,Amir,24
21009,Elsene,Ixelles,Milo,24
21009,Elsene,Ixelles,Antoine,23
21009,Elsene,Ixelles,Benjamin,23
21009,Elsene,Ixelles,Léon,23
21009,Elsene,Ixelles,Simon,23
21009,Elsene,Ixelles,William,23
21009,Elsene,Ixelles,Daniel,22
21009,Elsene,Ixelles,James,22
21009,Elsene,Ixelles,Alexander,21
21009,Elsene,Ixelles,Ethan,21
21009,Elsene,Ixelles,Nicolas,21
21009,Elsene,Ixelles,Rayan,21
21009,Elsene,Ixelles,Alexis,20
21009,Elsene,Ixelles,Noam,20
21009,Elsene,Ixelles,Aaron,19
21009,Elsene,Ixelles,Leo,19
21009,Elsene,Ixelles,Leonardo,19
21009,Elsene,Ixelles,Martin,19
21009,Elsene,Ixelles,Rafael,19
21009,Elsene,Ixelles,Robin,19
21009,Elsene,Ixelles,Théo,19
21009,Elsene,Ixelles,Elias,18
21009,Elsene,Ixelles,Emile,18
21009,Elsene,Ixelles,Felix,18
21009,Elsene,Ixelles,Pablo,18
21009,Elsene,Ixelles,Adrien,17
21009,Elsene,Ixelles,Ayoub,16
21009,Elsene,Ixelles,Léo,16
21009,Elsene,Ixelles,Tiago,16
21009,Elsene,Ixelles,Augustin,15
21009,Elsene,Ixelles,Jack,15
21009,Elsene,Ixelles,Jan,15
21009,Elsene,Ixelles,Max,15
21009,Elsene,Ixelles,Sebastian,15
21009,Elsene,Ixelles,Théodore,15
21009,Elsene,Ixelles,Youssef,15
21009,Elsene,Ixelles,Anton,14
21009,Elsene,Ixelles,Edouard,14
21009,Elsene,Ixelles,Eliott,14
21009,Elsene,Ixelles,Isaac,14
21009,Elsene,Ixelles,Mateo,14
21009,Elsene,Ixelles,Naël,14
21009,Elsene,Ixelles,Alessandro,13
21009,Elsene,Ixelles,Gaspard,13
21009,Elsene,Ixelles,Luka,13
21009,Elsene,Ixelles,Mathias,13
21009,Elsene,Ixelles,Mohammed,13
21009,Elsene,Ixelles,Noé,13
21009,Elsene,Ixelles,Valentin,13
21009,Elsene,Ixelles,Ali,12
21009,Elsene,Ixelles,Anas,12
21009,Elsene,Ixelles,Enzo,12
21009,Elsene,Ixelles,Jonathan,12
21009,Elsene,Ixelles,Lucien,12
21009,Elsene,Ixelles,Romain,12
21009,Elsene,Ixelles,Tristan,12
21009,Elsene,Ixelles,Vadim,12
21009,Elsene,Ixelles,Alex,11
21009,Elsene,Ixelles,Axel,11
21009,Elsene,Ixelles,Bruno,11
21009,Elsene,Ixelles,Eden,11
21009,Elsene,Ixelles,Edgar,11
21009,Elsene,Ixelles,Hamza,11
21009,Elsene,Ixelles,Ibrahim,11
21009,Elsene,Ixelles,Joseph,11
21009,Elsene,Ixelles,Leon,11
21009,Elsene,Ixelles,Lorenzo,11
21009,Elsene,Ixelles,Marius,11
21009,Elsene,Ixelles,Maximilian,11
21009,Elsene,Ixelles,Mehdi,11
21009,Elsene,Ixelles,Omar,11
21009,Elsene,Ixelles,Abel,10
21009,Elsene,Ixelles,Baptiste,10
21009,Elsene,Ixelles,Elliot,10
21009,Elsene,Ixelles,Emmanuel,10
21009,Elsene,Ixelles,Gaston,10
21009,Elsene,Ixelles,Henry,10
21009,Elsene,Ixelles,Julian,10
21009,Elsene,Ixelles,Léonard,10
21009,Elsene,Ixelles,Marco,10
21009,Elsene,Ixelles,Oskar,10
21009,Elsene,Ixelles,Ulysse,10
21009,Elsene,Ixelles,Adrian,9
21009,Elsene,Ixelles,Ahmed,9
21009,Elsene,Ixelles,Alejandro,9
21009,Elsene,Ixelles,Bilal,9
21009,Elsene,Ixelles,Clément,9
21009,Elsene,Ixelles,Emil,9
21009,Elsene,Ixelles,Henri,9
21009,Elsene,Ixelles,Jonas,9
21009,Elsene,Ixelles,Julien,9
21009,Elsene,Ixelles,Marcus,9
21009,Elsene,Ixelles,Mathéo,9
21009,Elsene,Ixelles,Matias,9
21009,Elsene,Ixelles,Maël,9
21009,Elsene,Ixelles,Oliver,9
21009,Elsene,Ixelles,Ryan,9
21009,Elsene,Ixelles,Tom,9
21009,Elsene,Ixelles,Wassim,9
21009,Elsene,Ixelles,Zachary,9
21009,Elsene,Ixelles,Alfred,8
21009,Elsene,Ixelles,Amine,8
21009,Elsene,Ixelles,Charly,8
21009,Elsene,Ixelles,Cyril,8
21009,Elsene,Ixelles,Dylan,8
21009,Elsene,Ixelles,Ernest,8
21009,Elsene,Ixelles,Esteban,8
21009,Elsene,Ixelles,Florian,8
21009,Elsene,Ixelles,Giulio,8
21009,Elsene,Ixelles,Harry,8
21009,Elsene,Ixelles,Hector,8
21009,Elsene,Ixelles,Luigi,8
21009,Elsene,Ixelles,Maurice,8
21009,Elsene,Ixelles,Maxence,8
21009,Elsene,Ixelles,Maximilien,8
21009,Elsene,Ixelles,Quentin,8
21009,Elsene,Ixelles,Andreas,7
21009,Elsene,Ixelles,Auguste,7
21009,Elsene,Ixelles,Bryan,7
21009,Elsene,Ixelles,César,7
21009,Elsene,Ixelles,Darius,7
21009,Elsene,Ixelles,Dorian,7
21009,Elsene,Ixelles,Eduardo,7
21009,Elsene,Ixelles,Eliot,7
21009,Elsene,Ixelles,Emilio,7
21009,Elsene,Ixelles,Erik,7
21009,Elsene,Ixelles,Francesco,7
21009,Elsene,Ixelles,Giacomo,7
21009,Elsene,Ixelles,Ilias,7
21009,Elsene,Ixelles,Ismaël,7
21009,Elsene,Ixelles,Issa,7
21009,Elsene,Ixelles,Jean,7
21009,Elsene,Ixelles,John,7
21009,Elsene,Ixelles,Julius,7
21009,Elsene,Ixelles,Kylian,7
21009,Elsene,Ixelles,Lukas,7
21009,Elsene,Ixelles,Manuel,7
21009,Elsene,Ixelles,Marc,7
21009,Elsene,Ixelles,Matei,7
21009,Elsene,Ixelles,Mathieu,7
21009,Elsene,Ixelles,Mathis,7
21009,Elsene,Ixelles,Mattia,7
21009,Elsene,Ixelles,Maxim,7
21009,Elsene,Ixelles,Michael,7
21009,Elsene,Ixelles,Nassim,7
21009,Elsene,Ixelles,Nelson,7
21009,Elsene,Ixelles,Nils,7
21009,Elsene,Ixelles,Nolan,7
21009,Elsene,Ixelles,Octave,7
21009,Elsene,Ixelles,Owen,7
21009,Elsene,Ixelles,Paolo,7
21009,Elsene,Ixelles,Patrick,7
21009,Elsene,Ixelles,Pietro,7
21009,Elsene,Ixelles,Reda,7
21009,Elsene,Ixelles,Teo,7
21009,Elsene,Ixelles,Theo,7
21009,Elsene,Ixelles,Viktor,7
21009,Elsene,Ixelles,Yann,7
21009,Elsene,Ixelles,Albert,6
21009,Elsene,Ixelles,Anthony,6
21009,Elsene,Ixelles,Antonin,6
21009,Elsene,Ixelles,Arsène,6
21009,Elsene,Ixelles,Boris,6
21009,Elsene,Ixelles,Constantin,6
21009,Elsene,Ixelles,Edoardo,6
21009,Elsene,Ixelles,Eduard,6
21009,Elsene,Ixelles,Edward,6
21009,Elsene,Ixelles,Eric,6
21009,Elsene,Ixelles,Evan,6
21009,Elsene,Ixelles,Ferdinand,6
21009,Elsene,Ixelles,Filip,6
21009,Elsene,Ixelles,Georges,6
21009,Elsene,Ixelles,Gustave,6
21009,Elsene,Ixelles,Imran,6
21009,Elsene,Ixelles,Imrane,6
21009,Elsene,Ixelles,Jad,6
21009,Elsene,Ixelles,Jason,6
21009,Elsene,Ixelles,Joachim,6
21009,Elsene,Ixelles,Joshua,6
21009,Elsene,Ixelles,Juan,6
21009,Elsene,Ixelles,Kevin,6
21009,Elsene,Ixelles,Leandro,6
21009,Elsene,Ixelles,Loïc,6
21009,Elsene,Ixelles,Léopold,6
21009,Elsene,Ixelles,Malo,6
21009,Elsene,Ixelles,Marcel,6
21009,Elsene,Ixelles,Miguel,6
21009,Elsene,Ixelles,Moussa,6
21009,Elsene,Ixelles,Muhammad,6
21009,Elsene,Ixelles,Nizar,6
21009,Elsene,Ixelles,Olivier,6
21009,Elsene,Ixelles,Pierre,6
21009,Elsene,Ixelles,Robert,6
21009,Elsene,Ixelles,Roman,6
21009,Elsene,Ixelles,Roméo,6
21009,Elsene,Ixelles,Ruben,6
21009,Elsene,Ixelles,Sam,6
21009,Elsene,Ixelles,Sami,6
21009,Elsene,Ixelles,Stefan,6
21009,Elsene,Ixelles,Teodor,6
21009,Elsene,Ixelles,Titouan,6
21009,Elsene,Ixelles,Viggo,6
21009,Elsene,Ixelles,Wiktor,6
21009,Elsene,Ixelles,Yannis,6
21009,Elsene,Ixelles,Younes,6
21009,Elsene,Ixelles,Zakaria,6
21009,Elsene,Ixelles,Émile,6
21009,Elsene,Ixelles,Andrei,5
21009,Elsene,Ixelles,Anis,5
21009,Elsene,Ixelles,Antoni,5
21009,Elsene,Ixelles,Ari,5
21009,Elsene,Ixelles,Ayman,5
21009,Elsene,Ixelles,Camille,5
21009,Elsene,Ixelles,Christian,5
21009,Elsene,Ixelles,Côme,5
21009,Elsene,Ixelles,Damian,5
21009,Elsene,Ixelles,Dario,5
21009,Elsene,Ixelles,Firas,5
21009,Elsene,Ixelles,Guillaume,5
21009,Elsene,Ixelles,Hadrien,5
21009,Elsene,Ixelles,Haroun,5
21009,Elsene,Ixelles,Igor,5
21009,Elsene,Ixelles,Ilyas,5
21009,Elsene,Ixelles,Iyad,5
21009,Elsene,Ixelles,Jacques,5
21009,Elsene,Ixelles,Jakob,5
21009,Elsene,Ixelles,Jasper,5
21009,Elsene,Ixelles,Johan,5
21009,Elsene,Ixelles,Jonah,5
21009,Elsene,Ixelles,Kamil,5
21009,Elsene,Ixelles,Karim,5
21009,Elsene,Ixelles,Kaïs,5
21009,Elsene,Ixelles,Lewis,5
21009,Elsene,Ixelles,Lou,5
21009,Elsene,Ixelles,Luis,5
21009,Elsene,Ixelles,Mamadou,5
21009,Elsene,Ixelles,Matthew,5
21009,Elsene,Ixelles,Matthias,5
21009,Elsene,Ixelles,Mohammad,5
21009,Elsene,Ixelles,Nabil,5
21009,Elsene,Ixelles,Nicholas,5
21009,Elsene,Ixelles,Noa,5
21009,Elsene,Ixelles,Raphael,5
21009,Elsene,Ixelles,Salim,5
21009,Elsene,Ixelles,Santiago,5
21009,Elsene,Ixelles,Sasha,5
21009,Elsene,Ixelles,Stanislas,5
21009,Elsene,Ixelles,Timothée,5
21009,Elsene,Ixelles,Tobias,5
21009,Elsene,Ixelles,Tommaso,5
21010,Jette,Jette,Adam,93
21010,Jette,Jette,Mohamed,89
21010,Jette,Jette,Rayan,50
21010,Jette,Jette,David,47
21010,Jette,Jette,Gabriel,43
21010,Jette,Jette,Lucas,41
21010,Jette,Jette,Noah,37
21010,Jette,Jette,Yanis,33
21010,Jette,Jette,Imran,31
21010,Jette,Jette,Nathan,30
21010,Jette,Jette,Youssef,30
21010,Jette,Jette,Ayoub,28
21010,Jette,Jette,Alexandre,25
21010,Jette,Jette,Mehdi,25
21010,Jette,Jette,Samuel,24
21010,Jette,Jette,Amine,23
21010,Jette,Jette,Amir,23
21010,Jette,Jette,Imrane,22
21010,Jette,Jette,Luca,22
21010,Jette,Jette,Mohammed,22
21010,Jette,Jette,Raphaël,22
21010,Jette,Jette,Zakaria,21
21010,Jette,Jette,Anas,19
21010,Jette,Jette,Arthur,19
21010,Jette,Jette,Ilyas,19
21010,Jette,Jette,Ayman,18
21010,Jette,Jette,Naël,18
21010,Jette,Jette,Thomas,18
21010,Jette,Jette,Hugo,17
21010,Jette,Jette,Nassim,17
21010,Jette,Jette,Wassim,17
21010,Jette,Jette,Aaron,16
21010,Jette,Jette,Daniel,16
21010,Jette,Jette,Filip,16
21010,Jette,Jette,Liam,16
21010,Jette,Jette,Mathias,16
21010,Jette,Jette,Maxime,16
21010,Jette,Jette,Sacha,16
21010,Jette,Jette,Ethan,15
21010,Jette,Jette,Haroun,15
21010,Jette,Jette,Jules,15
21010,Jette,Jette,Nolan,15
21010,Jette,Jette,Omar,15
21010,Jette,Jette,Ahmed,14
21010,Jette,Jette,Diego,14
21010,Jette,Jette,Hamza,14
21010,Jette,Jette,Matteo,14
21010,Jette,Jette,Théo,14
21010,Jette,Jette,Ibrahim,13
21010,Jette,Jette,Younes,13
21010,Jette,Jette,Alex,12
21010,Jette,Jette,Ilias,12
21010,Jette,Jette,Louis,12
21010,Jette,Jette,Salim,12
21010,Jette,Jette,Alexis,11
21010,Jette,Jette,Ali,11
21010,Jette,Jette,Bilal,11
21010,Jette,Jette,Eden,11
21010,Jette,Jette,Iyad,11
21010,Jette,Jette,William,11
21010,Jette,Jette,Yassine,11
21010,Jette,Jette,Emmanuel,10
21010,Jette,Jette,Mathéo,10
21010,Jette,Jette,Nicolas,10
21010,Jette,Jette,Romain,10
21010,Jette,Jette,Souleyman,10
21010,Jette,Jette,Victor,10
21010,Jette,Jette,Walid,10
21010,Jette,Jette,Zayd,10
21010,Jette,Jette,Adrien,9
21010,Jette,Jette,Benjamin,9
21010,Jette,Jette,Daoud,9
21010,Jette,Jette,Isaac,9
21010,Jette,Jette,Marwan,9
21010,Jette,Jette,Mathis,9
21010,Jette,Jette,Olivier,9
21010,Jette,Jette,Rayane,9
21010,Jette,Jette,Simon,9
21010,Jette,Jette,Soulayman,9
21010,Jette,Jette,Waïl,9
21010,Jette,Jette,Yassin,9
21010,Jette,Jette,Denis,8
21010,Jette,Jette,Dorian,8
21010,Jette,Jette,Elias,8
21010,Jette,Jette,Enzo,8
21010,Jette,Jette,Ismael,8
21010,Jette,Jette,Ismaël,8
21010,Jette,Jette,Issa,8
21010,Jette,Jette,Joshua,8
21010,Jette,Jette,Julian,8
21010,Jette,Jette,Kylian,8
21010,Jette,Jette,Martin,8
21010,Jette,Jette,Mohamed-Amine,8
21010,Jette,Jette,Oscar,8
21010,Jette,Jette,Reda,8
21010,Jette,Jette,Stefan,8
21010,Jette,Jette,Valentin,8
21010,Jette,Jette,Yasser,8
21010,Jette,Jette,Yassir,8
21010,Jette,Jette,Abdellah,7
21010,Jette,Jette,Anis,7
21010,Jette,Jette,Antoine,7
21010,Jette,Jette,Augustin,7
21010,Jette,Jette,Aymen,7
21010,Jette,Jette,Charles,7
21010,Jette,Jette,Darius,7
21010,Jette,Jette,Edouard,7
21010,Jette,Jette,Enes,7
21010,Jette,Jette,Esteban,7
21010,Jette,Jette,Félix,7
21010,Jette,Jette,Idriss,7
21010,Jette,Jette,Ilyes,7
21010,Jette,Jette,Kevin,7
21010,Jette,Jette,Maher,7
21010,Jette,Jette,Mathys,7
21010,Jette,Jette,Naïm,7
21010,Jette,Jette,Noam,7
21010,Jette,Jette,Rafael,7
21010,Jette,Jette,Soufiane,7
21010,Jette,Jette,Thibault,7
21010,Jette,Jette,Wael,7
21010,Jette,Jette,Alan,6
21010,Jette,Jette,Alexander,6
21010,Jette,Jette,Amin,6
21010,Jette,Jette,Bryan,6
21010,Jette,Jette,Charlie,6
21010,Jette,Jette,Dylan,6
21010,Jette,Jette,Emir,6
21010,Jette,Jette,Jad,6
21010,Jette,Jette,Jean,6
21010,Jette,Jette,Jibril,6
21010,Jette,Jette,Kaïs,6
21010,Jette,Jette,Léon,6
21010,Jette,Jette,Noa,6
21010,Jette,Jette,Noham,6
21010,Jette,Jette,Noé,6
21010,Jette,Jette,Owen,6
21010,Jette,Jette,Robin,6
21010,Jette,Jette,Safwane,6
21010,Jette,Jette,Tiago,6
21010,Jette,Jette,Tom,6
21010,Jette,Jette,Xavier,6
21010,Jette,Jette,Ziyad,6
21010,Jette,Jette,Ahmad,5
21010,Jette,Jette,Albert,5
21010,Jette,Jette,Alexandru,5
21010,Jette,Jette,Aymane,5
21010,Jette,Jette,Clément,5
21010,Jette,Jette,Corentin,5
21010,Jette,Jette,Ismail,5
21010,Jette,Jette,Issam,5
21010,Jette,Jette,Joseph,5
21010,Jette,Jette,Lorenzo,5
21010,Jette,Jette,Loïc,5
21010,Jette,Jette,Mamadou,5
21010,Jette,Jette,Marius,5
21010,Jette,Jette,Mathieu,5
21010,Jette,Jette,Matias,5
21010,Jette,Jette,Mattéo,5
21010,Jette,Jette,Max,5
21010,Jette,Jette,Maxence,5
21010,Jette,Jette,Miguel,5
21010,Jette,Jette,Milan,5
21010,Jette,Jette,Othman,5
21010,Jette,Jette,Paul,5
21010,Jette,Jette,Riyad,5
21010,Jette,Jette,Ryan,5
21010,Jette,Jette,Szymon,5
21010,Jette,Jette,Théodore,5
21010,Jette,Jette,Yannis,5
21011,Koekelberg,Koekelberg,Adam,76
21011,Koekelberg,Koekelberg,Mohamed,72
21011,Koekelberg,Koekelberg,Rayan,29
21011,Koekelberg,Koekelberg,Mehdi,25
21011,Koekelberg,Koekelberg,Yanis,24
21011,Koekelberg,Koekelberg,Imran,23
21011,Koekelberg,Koekelberg,Ibrahim,20
21011,Koekelberg,Koekelberg,Imrane,20
21011,Koekelberg,Koekelberg,Amir,19
21011,Koekelberg,Koekelberg,Ayoub,19
21011,Koekelberg,Koekelberg,David,18
21011,Koekelberg,Koekelberg,Nathan,17
21011,Koekelberg,Koekelberg,Youssef,17
21011,Koekelberg,Koekelberg,Gabriel,15
21011,Koekelberg,Koekelberg,Anas,14
21011,Koekelberg,Koekelberg,Bilal,14
21011,Koekelberg,Koekelberg,Hamza,14
21011,Koekelberg,Koekelberg,Ahmed,13
21011,Koekelberg,Koekelberg,Noah,13
21011,Koekelberg,Koekelberg,Ali,12
21011,Koekelberg,Koekelberg,Mohammed,12
21011,Koekelberg,Koekelberg,Amine,11
21011,Koekelberg,Koekelberg,Luca,11
21011,Koekelberg,Koekelberg,Lucas,11
21011,Koekelberg,Koekelberg,Walid,11
21011,Koekelberg,Koekelberg,Zakaria,11
21011,Koekelberg,Koekelberg,Ilyas,10
21011,Koekelberg,Koekelberg,Nassim,10
21011,Koekelberg,Koekelberg,Souleyman,10
21011,Koekelberg,Koekelberg,Daoud,9
21011,Koekelberg,Koekelberg,Ilias,9
21011,Koekelberg,Koekelberg,Issa,9
21011,Koekelberg,Koekelberg,Yassin,9
21011,Koekelberg,Koekelberg,Yassine,9
21011,Koekelberg,Koekelberg,Younes,9
21011,Koekelberg,Koekelberg,Akram,8
21011,Koekelberg,Koekelberg,Ayman,8
21011,Koekelberg,Koekelberg,Elias,8
21011,Koekelberg,Koekelberg,Haroun,8
