"VSA10C01","Rank of Name in Ireland","1999","1999","0053","Cormac","Number","55"
"VSA10C01","Rank of Name in Ireland","1999","1999","0067","Scott","Number","83"
"VSA10C01","Rank of Name in Ireland","1999","1999","0061","Christopher","Number","40"
"VSA10C01","Rank of Name in Ireland","1999","1999","0104","Odhran","Number","184"
"VSA10C01","Rank of Name in Ireland","1999","1999","0044","Kevin","Number","33"
"VSA10C01","Rank of Name in Ireland","1999","1999","0041","Ciaran","Number","30"
"VSA10C01","Rank of Name in Ireland","1999","1999","0080","Dara","Number","118"
"VSA10C01","Rank of Name in Ireland","1999","1999","0065","Alan","Number","53"
"VSA10C01","Rank of Name in Ireland","1999","1999","0138","Shay","Number","266"
"VSA10C01","Rank of Name in Ireland","1999","1999","0151","Tommy","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0071","Anthony","Number","52"
"VSA10C01","Rank of Name in Ireland","1999","1999","0200","Logan","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0105","Jakub","Number","614"
"VSA10C01","Rank of Name in Ireland","1999","1999","0078","Rhys","Number","133"
"VSA10C01","Rank of Name in Ireland","1999","1999","0100","Tomas","Number","122"
"VSA10C01","Rank of Name in Ireland","1999","1999","0118","Donnacha","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0206","Kai","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0060","Stephen","Number","23"
"VSA10C01","Rank of Name in Ireland","1999","1999","0062","Killian","Number","59"
"VSA10C01","Rank of Name in Ireland","1999","1999","0076","Niall","Number","36"
"VSA10C01","Rank of Name in Ireland","1999","1999","0068","Jason","Number","35"
"VSA10C01","Rank of Name in Ireland","1999","1999","0063","Josh","Number","107"
"VSA10C01","Rank of Name in Ireland","1999","1999","0393","Kayden","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0051","Brian","Number","36"
"VSA10C01","Rank of Name in Ireland","1999","1999","0073","Martin","Number","64"
"VSA10C01","Rank of Name in Ireland","1999","1999","0098","Ruairi","Number","113"
"VSA10C01","Rank of Name in Ireland","1999","1999","0101","Isaac","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0134","Danny","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0084","Edward","Number","81"
"VSA10C01","Rank of Name in Ireland","1999","1999","0111","Hugh","Number","102"
"VSA10C01","Rank of Name in Ireland","1999","1999","0088","Oran","Number","105"
"VSA10C01","Rank of Name in Ireland","1999","1999","0132","Sebastian","Number","222"
"VSA10C01","Rank of Name in Ireland","1999","1999","0066","Peter","Number","48"
"VSA10C01","Rank of Name in Ireland","1999","1999","0124","Daire","Number","122"
"VSA10C01","Rank of Name in Ireland","1999","1999","0135","Filip","Number","0"
"VSA10C01","Rank of Name in Ireland","1999","1999","0070","Lee","Number","46"
"VSA10C01","Rank of Name in Ireland","1999","1999","0072","Paul","Number","39"
"VSA10C01","Rank of Name in Ireland","1999","1999","0107","Zach","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0114","Lorcan","Number","95"
"VSA10C01","Rank of Name in Ireland","1999","1999","0110","Kacper","Number","0"
"VSA10C01","Rank of Name in Ireland","1999","1999","0120","Billy","Number","144"
"VSA10C01","Rank of Name in Ireland","1999","1999","01101","Tomás","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0102","Kian","Number","184"
"VSA10C01","Rank of Name in Ireland","1999","1999","0079","Dean","Number","32"
"VSA10C01","Rank of Name in Ireland","1999","1999","0115","Richard","Number","63"
"VSA10C01","Rank of Name in Ireland","1999","1999","0130","Daithi","Number","333"
"VSA10C01","Rank of Name in Ireland","1999","1999","0050","Calum","Number","189"
"VSA10C01","Rank of Name in Ireland","1999","1999","0090","Charles","Number","125"
"VSA10C01","Rank of Name in Ireland","1999","1999","0089","Padraig","Number","61"
"VSA10C01","Rank of Name in Ireland","1999","1999","0087","Louis","Number","131"
"VSA10C01","Rank of Name in Ireland","1999","1999","0099","Reece","Number","97"
"VSA10C01","Rank of Name in Ireland","1999","1999","0109","Daragh","Number","92"
"VSA10C01","Rank of Name in Ireland","1999","1999","0127","Patryk","Number","458"
"VSA10C01","Rank of Name in Ireland","1999","1999","0106","Jonathan","Number","87"
"VSA10C01","Rank of Name in Ireland","1999","1999","0136","Gerard","Number","81"
"VSA10C01","Rank of Name in Ireland","1999","1999","0137","Karl","Number","71"
"VSA10C01","Rank of Name in Ireland","1999","1999","0139","Eric","Number","90"
"VSA10C01","Rank of Name in Ireland","1999","1999","0140","George","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0082","Colm","Number","54"
"VSA10C01","Rank of Name in Ireland","1999","1999","0129","Philip","Number","78"
"VSA10C01","Rank of Name in Ireland","1999","1999","0144","Seamus","Number","107"
"VSA10C01","Rank of Name in Ireland","1999","1999","0121","Tristan","Number","201"
"VSA10C01","Rank of Name in Ireland","1999","1999","0145","Brendan","Number","84"
"VSA10C01","Rank of Name in Ireland","1999","1999","0147","Shaun","Number","90"
"VSA10C01","Rank of Name in Ireland","1999","1999","0148","Steven","Number","97"
"VSA10C01","Rank of Name in Ireland","1999","1999","0097","Brandon","Number","67"
"VSA10C01","Rank of Name in Ireland","1999","1999","0083","Diarmuid","Number","94"
"VSA10C01","Rank of Name in Ireland","1999","1999","0093","Ross","Number","43"
"VSA10C01","Rank of Name in Ireland","1999","1999","0094","Cameron","Number","97"
"VSA10C01","Rank of Name in Ireland","1999","1999","0064","Gavin","Number","58"
"VSA10C01","Rank of Name in Ireland","1999","1999","0117","Connor","Number","118"
"VSA10C01","Rank of Name in Ireland","1999","1999","0086","Christian","Number","130"
"VSA10C01","Rank of Name in Ireland","1999","1999","0159","Marcus","Number","141"
"VSA10C01","Rank of Name in Ireland","1999","1999","0162","Keith","Number","74"
"VSA10C01","Rank of Name in Ireland","1999","1999","0122","Darren","Number","47"
"VSA10C01","Rank of Name in Ireland","1999","1999","0167","Dillon","Number","86"
"VSA10C01","Rank of Name in Ireland","1999","1999","0116","Owen","Number","85"
"VSA10C01","Rank of Name in Ireland","1999","1999","0112","Colin","Number","79"
"VSA10C01","Rank of Name in Ireland","1999","1999","0173","Muhammad","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0174","Henry","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0175","Glen","Number","104"
"VSA10C01","Rank of Name in Ireland","1999","1999","0176","Szymon","Number","0"
"VSA10C01","Rank of Name in Ireland","1999","1999","0133","Simon","Number","105"
"VSA10C01","Rank of Name in Ireland","1999","1999","0181","Barry","Number","89"
"VSA10C01","Rank of Name in Ireland","1999","1999","0186","Declan","Number","102"
"VSA10C01","Rank of Name in Ireland","1999","1999","0187","Emmet","Number","133"
"VSA10C01","Rank of Name in Ireland","1999","1999","0125","Denis","Number","113"
"VSA10C01","Rank of Name in Ireland","1999","1999","0189","Jordan","Number","20"
"VSA10C01","Rank of Name in Ireland","1999","1999","0190","Donal","Number","92"
"VSA10C01","Rank of Name in Ireland","1999","1999","0191","Ian","Number","64"
"VSA10C01","Rank of Name in Ireland","1999","1999","0203","Gary","Number","72"
"VSA10C01","Rank of Name in Ireland","1999","1999","0205","Joey","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0208","Neil","Number","97"
"VSA10C01","Rank of Name in Ireland","1999","1999","0211","Hugo","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0113","Craig","Number","49"
"VSA10C01","Rank of Name in Ireland","1999","1999","0220","Arthur","Number","73"
"VSA10C01","Rank of Name in Ireland","1999","1999","0224","Theo","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0096","Kieran","Number","73"
"VSA10C01","Rank of Name in Ireland","1999","1999","0228","Emmanuel","Number","204"
"VSA10C01","Rank of Name in Ireland","1999","1999","0314","Freddie","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0351","Eli","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0367","Ollie","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0388","Frankie","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0430","Theodore","Number",""
"VSA10C01","Rank of Name in Ireland","1999","1999","0474","Archie","Number",""
