1940,"M","HERMES",3
1940,"M","HERMINIO",1
1940,"M","HERNALDO",1
1940,"M","HERNAN",2
1940,"M","HERO",1
1940,"M","HEROIDES",1
1940,"M","HILARIO",1
1940,"M","HILTON",1
1940,"M","HIPOLITO",1
1940,"M","HISPANO",1
1940,"M","HITALO",1
1940,"M","HOMAN",1
1940,"M","HOMERO",5
1940,"M","HONORIO",1
1940,"M","HORACIO",17
1940,"M","HORST",1
1940,"M","HUBER",2
1940,"M","HUBERTO",2
1940,"M","HUGO",162
1940,"M","HUIBARDO",1
1940,"M","HUMBERTO",27
1940,"M","IDELMAR",1
1940,"M","IGNACIO",9
1940,"M","IGOR",1
1940,"M","IMEROL",1
1940,"M","INGOLF",1
1940,"M","IRACIDES",1
1940,"M","IRWING",1
1940,"M","ISAAC",9
1940,"M","ISABELINO",2
1940,"M","ISIDORO",2
1940,"M","ISIDRO",5
1940,"M","ISMAEL",9
1940,"M","ISRAEL",3
1940,"M","ISSAC",2
1940,"M","ITALO",3
1940,"M","IVO",1
1940,"M","JACINTO",8
1940,"M","JACOBO",5
1940,"M","JAIDER",1
1940,"M","JAIGAS",1
1940,"M","JAIME",19
1940,"M","JAKIE",1
1940,"M","JAVIER",5
1940,"M","JEBER",1
1940,"M","JESUS",22
1940,"M","JLUIO",4
1940,"M","JOAQUIN",6
1940,"M","JOHN",2
1940,"M","JORGE",217
1940,"M","JORGE ",1
1940,"M","JOSE",369
1940,"M","JOSE ",3
1940,"M","JOSEF",1
1940,"M","JOSER",1
1940,"M","JOTGE",1
1940,"M","JUAN",529
1940,"M","JUAN ",1
1940,"M","JUAN DE",1
1940,"M","JUAN DE ",2
1940,"M","JUANCITO",1
1940,"M","JULIAN",4
1940,"M","JULIO",259
1940,"M","JUPITER",1
1940,"M","JUSTINIANO",1
1940,"M","JUSTO",7
1940,"M","KARL",1
1940,"M","KARLHEINZ",1
1940,"M","KENNETH",2
1940,"M","KEROIK",1
1940,"M","KRIKOR",2
1940,"M","LALURO",1
1940,"M","LANGSDORFF",1
1940,"M","LARQUIS",1
1940,"M","LAUREANO",1
1940,"M","LAURIANO",1
1940,"M","LAURO",2
1940,"M","LAZARO",1
1940,"M","LEANDRO",3
1940,"M","LENIN",2
1940,"M","LEOCADIO",1
1940,"M","LEON",3
1940,"M","LEONARDO",7
1940,"M","LEONEL",11
1940,"M","LEOPOLDO",10
1940,"M","LIBER",2
1940,"M","LIBERG",1
1940,"M","LIMBERGH",1
1940,"M","LINCOL",1
1940,"M","LINCOLN",1
1940,"M","LINDOLFO",2
1940,"M","LIONEL",1
1940,"M","LIRIO",3
1940,"M","LISTER",1
1940,"M","LITO",1
1940,"M","LIVON",1
1940,"M","LORENZO",12
1940,"M","LUBERT",1
1940,"M","LUCAS",2
1940,"M","LUCIANO",4
1940,"M","LUCIO",1
1940,"M","LUIS",322
1940,"M","LUMBERG",1
1940,"M","LUSBEL",1
1940,"M","MANDUCA",1
1940,"M","MANLIO",1
1940,"M","MANOLO",1
1940,"M","MANUEL",40
1940,"M","MARCELO",2
1940,"M","MARCIAL",1
1940,"M","MARCOS",10
1940,"M","MARCUS",1
1940,"M","MARIA",5
1940,"M","MARIA DEL",1
1940,"M","MARIANO",6
1940,"M","MARINO",1
1940,"M","MARIO",126
1940,"M","MARTA",1
1940,"M","MARTIN",13
1940,"M","MASNER",1
1940,"M","MATIAS",1
1940,"M","MAURICE",1
1940,"M","MAURICIO",7
1940,"M","MAURICIO ",1
